============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.7104E+02 -1.5528E+02  1.6815E+01
0000002   2.7504E+01 -2.0901E+02 -1.5935E+02
0000003   1.7786E+02  1.2666E+02 -2.0905E+02
0000004   4.0841E+02 -1.1055E+02  6.4992E+01
0000005   1.1781E+02 -6.5167E+01  2.6371E+02
0000006   2.9185E+02  2.9415E+02  5.3813E+01
0000007   1.6590E+02 -1.6263E+02  4.7996E+01
0000008   1.4070E+02 -1.2008E+02  8.3845E+01
0000009   3.4293E+02 -8.1748E+01 -8.4081E+01
0000010   1.6933E+02 -2.5079E+01 -1.4688E+02
0000011   4.8867E+02 -1.3302E+02 -6.8355E+01
0000012   1.7322E+02 -1.1074E+02 -2.4392E+02
0000013   6.2594E+01 -1.3225E+02 -1.5675E+01
0000014   3.2325E+02 -1.3630E+01  1.6228E+02
0000015   1.1704E+01 -2.4476E+01  4.3291E+01
0000016   1.5625E+02 -4.2795E+01 -1.8284E+02
0000017   2.7190E+02 -2.7537E+01 -1.9495E+01
0000018   5.4182E+01 -1.1940E+02 -5.7078E+01
0000019   1.3938E+02 -1.2497E+02 -5.3665E+01
0000020   4.8013E+02 -7.4935E+00 -4.5107E+01
0000021   4.0073E+01 -7.5436E+01  5.7296E+00
0000022   1.4686E+02  9.6808E+01 -1.2522E+02
0000023   3.1083E+02  4.1753E+01  2.1406E+02
0000024   1.0784E+02  1.2416E+01 -1.6724E+01
0000025   2.2799E+02  7.9938E+01 -1.4595E+01
0000026   2.0254E+02  1.5820E+01 -2.7638E+01
0000027   7.9890E+01  1.3776E+02  1.8351E+02
0000028   7.5767E+01 -4.4598E+01 -1.1398E+02
0000029   2.0355E+02 -1.8652E+01 -2.0551E+02
0000031   3.9185E+02  1.2361E+02 -1.6658E+02
0000032   2.2625E+02  4.4403E+00  2.5071E+02
0000033   2.8050E+02  1.4354E+02 -3.9205E+02
0000034   1.2227E+02  9.9181E+01 -1.0461E+02
0000035   1.4995E+02 -1.2181E+02  3.7243E+01
0000036   3.5529E+02  5.5733E+01  1.1347E+02
0000037   1.6080E+02  4.9805E+00 -2.3148E+02
0000039   5.7700E+01  3.0203E+02  1.3953E+02
0000040   2.6943E+02 -1.4181E+01 -3.5598E+01
0000041   1.9629E+02  5.7615E+01 -1.4135E+01
0000042   1.4037E+02  3.6546E+01  1.5350E+02
0000043   7.7726E+01 -8.3295E+01  1.8924E+02
0000044   2.5159E+02  1.3425E+02  2.6061E+02
0000045   1.1461E+02  1.5952E+02 -1.5451E+02
0000046   1.1889E+02 -3.3656E+01  1.4944E+02
0000047   3.8969E+02  4.0018E+01  8.1502E+01
0000048   1.0853E+02 -1.1946E+02 -1.3322E+02
0000049   2.6802E+01 -1.3115E+02 -7.6730E+01
0000050   3.0304E+02  3.3077E+02 -1.0052E+02
0000051   8.8650E+01  1.7596E+02 -1.0361E+01
0000052   1.0600E+02 -1.5807E+02 -1.2304E+01
0000053   2.9023E+02 -2.8699E+01  1.1619E+02
0000054   6.3043E+01  2.5940E+01 -1.3939E+02
0000055   9.4253E+01 -9.5586E+01 -5.8696E+01
0000056   7.1433E+01  1.7235E+01 -7.4991E+01
0000057   2.0613E+02 -6.3511E+01 -1.1663E+02
0000058   1.5173E+02 -1.4023E+02  1.3872E+01
0000059   2.8534E+02 -5.0162E+01 -1.8909E+01
0000060   2.0410E+02  2.6787E+01 -1.1045E+02
0000061   1.5274E+02 -1.3636E+02 -1.7005E+02
0000062   2.4476E+02 -1.9350E+01  1.1389E+02
0000063   2.1605E+02  5.9187E+01 -2.8385E+01
0000064   2.4090E+02  9.8461E+01 -4.3194E+01
0000065   2.6311E+02  1.0572E+02 -1.1550E+02
0000066   4.1054E+02  8.6780E+01  1.4302E+02
0000067   1.1148E+01  1.0165E+02  1.8865E+02
0000068   2.3602E+02  3.0732E+01 -2.3111E+02
0000069   5.2994E+01 -3.5215E+01 -7.4499E+01
0000070   1.5687E+02 -2.9107E+01  2.8629E+00
0000071   2.2841E+02 -1.7243E+02  1.3848E+02
0000072   2.9083E+01 -2.1511E+01  1.1270E+02
0000073   1.3331E+02 -1.3633E+02  1.6437E+01
0000074   1.4750E+02 -3.7610E+01  2.8543E+01
0000075   1.8400E+02 -1.3304E+02  2.7711E+01
0000076   2.7803E+02 -2.5752E+02 -1.1092E+02
0000077   1.9959E+01 -1.1787E+02 -4.5658E+01
0000078   1.2651E+02  1.3085E+02 -6.7767E+01
0000079   3.5964E+02 -1.2743E+02  5.3712E+01
0000080   2.9204E+02 -4.8410E+00 -8.8157E+01
0000081   8.5281E+01  1.2883E+02  1.4724E+01
0000082   1.7975E+02  1.6922E+02  4.6329E+01
0000083   1.1390E+02 -8.2598E+01 -1.4704E+01
0000084   3.2681E+02  6.6661E+01  3.0908E+01
0000085   1.4858E+02 -9.5255E+01  2.3026E+01
0000086   5.1162E+01  4.2057E+01 -3.0227E+01
0000087   2.9066E+01 -7.1110E+01 -1.6260E+01
0000088   4.0443E+02  1.7907E+02 -1.7551E+02
0000089   8.9945E+01  8.0646E+01 -1.1907E+02
0000090   3.1684E+02 -5.4395E+01  4.9274E+01
0000091   1.5572E+02 -8.0192E-01 -7.4532E+01
0000092   5.5012E+01  2.2875E+01  4.3474E+01
0000093   1.9807E+02 -1.3394E+01 -7.3551E+01
0000094   2.7351E+02  1.0829E+02  1.6419E+01
0000095   6.1087E+01  1.4387E+02  1.9304E+02
0000096   1.4115E+02 -1.6944E+02  8.8590E+01
0000097   5.1861E+01 -1.4283E+01 -2.7816E+01
0000099   4.5706E+02 -4.2955E+01 -1.2042E+02
0000100   1.2084E+02  2.6405E+02 -6.4289E+01
0000101   1.9421E+02  2.1871E+01  1.4006E+02
0000102   1.7714E+02 -3.0890E+02  1.3997E+02
0000103   2.5725E+02 -1.4613E+02 -8.7691E+01
0000104   1.6979E+02  1.8365E+01  4.3096E+01
0000105   5.0430E+02 -7.8268E+01  1.0199E+02
0000106   1.1322E+02  7.0344E+01 -5.3499E+01
0000107   9.4325E+01 -2.1697E+02 -2.8320E+01
0000108   2.9853E+02  5.0473E+01  3.0738E+01
0000109   1.8553E+02 -9.2835E+01  9.8030E+01
