============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.0071E+02 -2.1685E+02 -1.6512E+02
0000002   1.5355E+02 -5.2930E+01  3.7259E+01
0000003   4.3484E+02 -8.2453E+00  2.5777E+02
0000004   1.2408E+02 -3.5417E+01  1.1620E+02
0000005   2.9197E+02 -1.1840E+02  1.0168E+02
0000006   2.4061E+02  7.7575E+01  5.2948E+01
0000007   8.6686E+01 -1.9844E+02  8.3827E+01
0000008   1.5001E+02  3.1861E+01 -6.2398E+01
0000009   2.5492E+02  1.3046E+02 -2.6578E+01
0000010   2.0527E+02  4.8527E+01  8.3690E+01
0000011   2.3414E+02  2.5033E+02  2.7526E+01
0000013   1.4693E+02  5.6875E+01 -3.4813E+02
0000014   6.8545E+01  7.1335E+01 -8.1833E+01
0000015   2.0858E+02 -8.4107E+01  1.2316E+01
0000016   9.8104E+01 -1.0996E+02  1.1007E+02
0000017   1.0582E+02 -4.3527E+01 -7.1295E+01
0000018   1.5234E+02  7.3196E+01 -2.0033E+01
0000019   4.2598E+01  1.8862E+02 -6.6080E+01
0000021   2.0170E+02 -2.1915E+02  1.4016E+02
0000023   1.6202E+02 -7.4072E+01 -5.2099E+01
0000024   1.3846E+02 -1.1016E+02  1.3674E+02
0000025   3.6889E+02 -9.5467E+01  1.7847E+01
0000026   2.9443E+02 -1.4700E+01  3.6500E+02
0000027   2.4275E+02  2.7321E+00 -3.9091E+01
0000028   3.3733E+02 -1.7471E+02 -1.1807E+02
0000029   2.6882E+02  2.1353E+01 -9.4494E+01
0000030   3.1246E+02 -6.4812E+01 -1.8201E+02
0000031   1.8850E+02 -2.9008E+00  9.5986E+01
0000032   2.5040E+02 -6.2983E+01  3.2536E+01
0000033   2.1796E+02 -3.3660E+01 -1.3070E+01
0000034   2.8419E+02  2.1358E+02  6.3902E+01
0000035   1.2814E+02 -8.9024E+01 -1.7164E+02
0000036   5.5666E+01 -1.5396E+02  4.0035E+01
0000037   2.3365E+02 -5.2001E+01 -4.3930E+00
0000038   1.5161E+02  1.1003E+02 -5.9651E+01
0000039   7.4014E+01  2.7890E+02 -2.6896E+01
0000040   4.9888E+02 -3.3485E+00 -1.3244E+02
0000041   2.7151E+02  1.1284E+02  1.3053E+02
0000042   6.0693E+01 -3.9637E+02 -3.1194E+01
0000043   3.0141E+02  7.8294E+01  1.4208E+02
0000045   1.6831E+01 -5.7038E+01  2.4338E+01
0000047   1.3844E+02  1.0748E+02  1.2516E+02
0000048   2.3675E+02  1.0011E+02 -6.4409E+01
0000049   2.1107E+02 -3.1951E+01 -2.0153E+02
0000050   1.4695E+02  1.0329E+01 -1.3385E+02
0000051   2.4583E+02 -2.0258E+02  1.0344E+02
0000052   1.6772E+02 -7.8650E+01  1.8094E+02
0000053   2.4770E+02  2.2608E+01 -7.3223E+01
0000054   1.9583E+02  1.0906E+02  1.2951E+02
0000055   5.7575E+01  8.7263E+01  7.1376E+01
0000056   4.2255E+02  1.3730E+02 -6.3917E+01
0000057   2.1616E+02  1.3738E+02 -3.2007E+00
0000058   4.1788E+02 -1.5311E+02 -6.1423E+01
0000059   4.3166E+02  2.1649E+02 -8.8608E+01
0000060   3.4417E+02 -6.6044E+01  3.1349E+01
0000061   5.4510E+02  1.3883E+02  7.4721E+01
0000062   2.2130E+02 -1.8277E+02  7.9479E+01
0000063   1.1541E+02  4.5980E+01 -4.3471E+01
0000064   2.1206E+02 -1.2297E+02 -2.0541E+02
0000065   3.2575E+02 -1.1229E+02  1.5234E+02
0000066   2.7955E+02  2.4517E+02 -1.7390E+02
0000067   3.2523E+02 -3.3200E+00  1.6596E+02
0000068   1.5683E+02  8.8383E+01  1.2555E+02
0000069   1.1636E+02  8.4681E+01  4.2117E+01
0000070   1.9531E+02 -1.5549E+02 -8.7894E+01
0000071   1.6805E+02 -9.5283E+01  9.8281E+00
0000072   2.3047E+01 -1.4711E+01  1.9961E+01
0000073   1.7962E+02  6.5375E+00 -7.3280E+01
0000074   1.9722E+02 -9.3080E+01 -1.7877E+02
0000075   1.4586E+02 -1.2904E+01 -2.4141E+02
0000076   1.9464E+02 -3.0888E+01  4.6745E+01
0000077   1.6563E+02  1.5928E+02  1.1142E+02
0000078   3.1944E+02  3.1571E+02  4.4338E+01
0000079   1.8398E+02  9.4474E+01 -1.3530E+01
0000080   1.9695E+02 -2.4132E+01  1.1583E+02
0000081   2.4372E+02  1.4182E+02  2.1555E+02
0000082   2.2481E+02  1.3298E+02  4.1466E+01
0000083   2.8205E+01 -2.3468E+01  1.2652E+02
0000084   2.8975E+01 -3.3801E+00 -9.3512E+01
0000085   2.7510E+02 -3.7870E+00  1.8051E+02
0000086   2.9172E+02  2.1934E+02  3.6860E+02
0000087   2.5773E+02 -2.3525E+02 -1.0550E+02
0000088   3.4839E+01 -1.3733E+02 -2.1189E+01
0000089   1.8007E+02 -3.2014E+01  8.5142E+01
0000090   1.7234E+02 -3.6587E+00  1.5874E+02
0000091   2.5599E+02  6.9253E+01 -1.1249E+02
0000092   3.7505E+02 -3.7978E+01 -1.1706E+01
0000093   2.5069E+02 -4.1573E+01 -8.8744E+01
0000094   1.9566E+02 -3.4063E+01 -8.0865E+00
0000095   1.7296E+02 -2.8846E+01 -3.2497E+02
0000096   1.7465E+02  1.3249E+02 -4.3416E+01
0000097   1.1169E+02 -4.1885E+01 -1.4254E+02
0000098   2.7731E+02  1.0070E+02 -4.5037E+01
0000099   2.2961E+02 -1.4383E+01 -1.2756E+02
0000100   1.8452E+01  3.9600E+01 -4.1210E+00
0000101   1.6299E+02 -4.0977E+01 -1.2823E+02
0000103   3.8601E+02  2.4168E+02 -7.5893E+01
0000105   1.9465E+02  1.2284E+01  2.2360E+01
0000106   4.7440E+01  6.1711E+01 -1.5101E+02
0000107   1.5125E+02  1.1792E+02  1.5228E+02
0000108   2.2868E+02  3.0981E+01 -2.6350E+01
0000109   3.7530E+02  1.1522E+02 -3.0219E+01
0000110   1.1745E+02  2.4456E+01 -9.8740E+01
0000111   2.0100E+02 -1.8718E+02 -1.3374E+00
0000112   9.7959E+00  1.4166E+02 -4.8745E+01
0000114   2.0510E+02  3.1887E+01  7.3960E+01
