============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.2693E+02  1.0909E+02  5.0551E+01
0000002   3.4435E+02 -5.2530E+01 -2.0329E+02
0000003   5.1136E+02 -2.3892E+02  2.5872E+02
0000004   4.7707E+02  4.0492E+02 -3.7884E+01
0000005   4.5433E+02 -2.4400E+01 -1.0340E+02
0000006   2.2273E+02  1.4099E+02 -8.5644E+01
0000007   2.3454E+02  2.1216E+02 -2.5649E+02
0000008   3.6852E+02 -3.2884E+02 -3.9549E+01
0000009   2.8057E+02  1.2893E+02 -1.9658E+02
0000010   4.5583E+02 -1.9048E+02  5.7333E+01
0000011   1.2329E+02  6.3551E+01 -7.1060E+01
0000012   4.6692E+02  1.9048E+02  3.2001E+01
0000013   3.8171E+02  3.9180E+02  2.6736E+02
0000014   6.7353E+02  2.3316E+02 -2.4798E+02
0000015   7.5613E+02  5.3634E+01 -1.0721E+02
0000017   2.0769E+02  3.3601E+02  3.8734E+02
0000018   5.7689E+02  5.5440E+02 -3.4339E+02
0000019   3.9324E+01  3.7819E+01 -3.3554E+02
0000020   5.1749E+02  2.8043E+01 -2.7740E+00
0000022   2.3353E+02  1.9061E+01 -1.7617E+02
0000023   1.6360E+02 -1.7555E+02  1.9503E+02
0000024   2.6660E+02  1.0040E+02 -1.1113E+01
0000025   2.0100E+02  1.7286E+02  2.1458E+02
0000026   5.5349E+02 -3.1688E+02  5.4768E+01
0000027   3.4738E+02  1.4500E+02  7.7911E+01
0000028   6.2021E+02 -9.3197E+01  2.6682E+02
0000029   2.7995E+02 -1.4642E+01  2.5860E+02
0000030   3.9738E+02  4.0018E+02  8.1611E-03
0000031   1.7910E+02  3.2649E+02 -1.2435E+02
0000032   2.0231E+02 -2.0096E+02 -1.4459E+02
0000033   3.2751E+02  4.9438E+01  9.1227E+01
0000034   3.8661E+02  4.0345E+02 -2.9429E+01
0000035   5.2704E+02  7.2425E+01 -4.8984E+00
0000036   2.4600E+02 -1.5377E+02  5.9091E+01
0000037   4.9798E+02 -4.5564E+02 -1.9901E+02
0000038   3.3935E+02  4.4202E+02 -1.4095E+02
0000039   1.9605E+02  3.3116E+02  2.3581E+02
0000040   5.3420E+02 -6.5018E+01  3.7376E+01
0000041   4.7067E+02  4.5130E+02 -4.8780E+01
0000042   5.0914E+02 -1.3430E+02 -2.5715E+02
0000043   3.0991E+02 -1.2887E+02 -3.7692E+02
0000044   4.0801E+02  4.5550E+02 -5.7183E+02
0000045   1.3853E+02  3.5092E+02 -6.0932E+01
0000046   4.1712E+02  4.8010E+01  3.7049E+01
0000047   3.4680E+02 -4.2173E+02  3.5689E+02
0000048   6.1069E+02 -3.7047E+02  2.1668E+01
0000049   4.0416E+02 -3.3032E+02  6.8603E+01
0000050   6.1777E+01 -1.1546E+02  6.7723E+01
0000051   3.5556E+02 -1.3660E+02  3.6976E+02
0000052   7.5898E+02  7.3023E+01 -1.5754E+02
0000053   1.1224E+02 -3.2586E+01  7.2847E+01
0000054   5.4360E+02  1.8485E+02  8.7099E+01
0000055   4.9015E+02 -3.7683E+02  2.7185E+02
0000056   5.4616E+02 -9.8595E+01  6.4652E+01
0000057   7.9391E+02  2.7594E+02 -3.4679E+00
0000058   2.9565E+02  1.3836E+02 -3.8277E+01
0000060   4.6360E+02 -2.5816E+02  3.4896E+02
0000061   1.9918E+02 -2.8058E+02  1.3119E+02
0000062   2.2534E+02  1.0390E+02  7.1305E+01
0000064   1.9431E+01  2.6831E+02  2.1003E+02
0000065   3.2358E+02 -3.5141E+02 -1.8364E+02
0000066   6.8551E+02  3.9741E+02  4.4022E+01
0000067   1.8775E+02 -2.5383E+02  9.4990E+01
0000068   4.7846E+02  1.6292E+02 -3.0177E+02
0000069   4.0272E+01  3.9078E+02  5.7342E+02
0000070   3.8357E+02 -2.1142E+01  1.1519E+02
0000071   4.7180E+02 -1.6546E+02  1.1965E+02
0000072   3.8451E+02  3.6222E+01 -3.2252E+02
0000073   6.1734E+02  2.2673E+02 -5.8855E+01
0000074   3.7833E+02  5.7903E+01  9.9486E+00
0000075   4.6369E+02 -1.6095E+02 -1.9508E+02
0000076   1.0161E+02  3.3969E+01 -1.3369E+01
0000077   3.3830E+02  3.6663E+01  2.6187E+02
0000078   3.4510E+02 -7.4672E+01 -9.3022E+01
0000079   2.2741E+02  4.3626E+02  1.8109E+02
0000080   4.1915E+02 -1.3028E+02  1.2812E+02
0000081   3.9212E+02  7.7906E+01 -1.3078E+02
0000082   5.8958E+02  2.1528E+02  2.6969E+01
0000083   3.1656E+02  3.8339E+01 -2.0450E+02
0000084   4.8341E+02  9.4484E+01  3.3353E+02
0000085   5.1266E+02  2.6935E+02  2.1490E+02
0000086   4.8677E+02 -6.5068E+01  4.8729E+02
0000087   6.9398E+02 -2.2509E+02  3.4611E+02
0000088   4.2965E+02 -1.5901E+02 -8.5049E+01
0000089   1.6684E+02 -1.2397E+02  9.2175E+01
0000090   4.9148E+02  2.9671E+02  2.1350E+02
0000091   9.0032E+02  8.8360E+01  1.2056E+02
0000092   4.0508E+02  1.7159E+02 -1.6317E+01
0000093   5.5583E+02 -3.8472E+02  2.3169E+02
0000094   4.4207E+02  1.4509E+02  5.0994E+01
0000095   2.0327E+02 -9.1236E+01 -1.8064E+02
0000096   1.1065E+02  1.6589E+02 -8.8548E+00
0000097   4.1313E+02  2.5319E+02 -8.6170E+01
0000098   6.7834E+02  8.9797E+01  1.2408E+02
0000099   6.7787E+02 -1.4361E+02  1.7352E+02
0000100   2.4314E+02  4.9482E+02 -1.8824E+02
0000101   4.8391E+02 -5.5303E+01  3.2428E+01
0000102   4.2353E+02  2.1522E+02 -1.6407E+01
0000103   1.2021E+01 -2.1703E+01  5.4842E+01
0000104   2.6674E+02 -1.3664E+02  3.6580E+01
0000105   5.5779E+02 -3.2093E+02  1.1314E+02
0000106   7.6318E+02 -9.5422E+01  2.8849E+02
0000107   3.0216E+02 -2.7078E+02 -1.5364E+02
0000108   6.7046E+01  2.2842E+02 -2.6715E+02
0000109   3.6440E+02  1.5347E+02  2.3637E+02
0000110   3.0585E+02  1.8991E+02  2.7993E+02
0000111   2.5343E+02  3.7253E+02  4.5794E+02
