============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   3.4191E+02 -1.1578E+02  5.6050E+01
0000003   3.4864E+02  2.2080E+02  1.9711E+02
0000004   3.0651E+02  3.3939E+02 -4.9862E+01
0000005   3.3780E+02 -1.7137E+02 -1.3257E+02
0000006   7.4566E+02 -1.4899E+02  9.3838E+01
0000007   3.0199E+02  2.5571E+02  1.6185E+01
0000008   4.6135E+02  5.6824E+01 -2.8879E+02
0000009   1.3055E+02  2.3803E+02 -5.0551E+01
0000010   2.3266E+02 -1.9340E+01 -9.6241E+00
0000011   6.6731E+01  3.3365E+02  3.7697E+02
0000012   7.2205E+02  3.3960E+02  1.4902E+02
0000013   1.9577E+02  1.4164E+02  3.3567E+01
0000014   4.9477E+02 -3.5574E+02  2.6081E+01
0000015   2.2632E+02  2.3017E+02 -1.2344E+02
0000016   2.9982E+02 -2.7401E+02  2.0546E+01
0000017   2.0692E+02 -4.6972E+02  2.8647E+02
0000018   2.7222E+02 -2.9102E+02  1.8105E+02
0000019   3.8858E+02 -1.4885E+02  4.4430E+02
0000020   1.8943E+02  2.7328E+02 -5.5107E+01
0000022   8.5019E+02  2.0750E+02 -1.4133E+02
0000023   6.9864E+02  1.5208E+02 -2.1474E+02
0000024   1.7566E+02 -6.1827E+01 -5.2108E+01
0000025   3.0955E+02  9.2858E+01  8.0836E+01
0000026   1.2005E+02 -3.7018E+02 -6.0285E+01
0000027   4.7914E+02  2.7651E+01 -7.2233E-01
0000028   2.3927E+02 -1.0375E+02  2.0219E+02
0000029   5.2172E+02 -2.3994E+02  3.4659E+01
0000030   7.5319E+02 -2.4365E+02 -2.1028E+02
0000031   3.9369E+02  3.0452E+02  1.2724E+02
0000033   2.8671E+02  3.5427E+01  1.5387E+02
0000034   1.4221E+02 -1.2723E+02 -3.2985E+02
0000036   4.4510E+02 -1.9774E+02  5.9207E+00
0000037   4.4299E+02  1.3778E+02  2.6523E+02
0000038   2.4857E+02  3.0928E+01 -2.7839E+01
0000039   1.8965E+02 -2.7956E+02  8.2393E+01
0000040   6.5494E+02  2.2249E+02 -1.5642E+02
0000041   1.5989E+02  4.8698E+02  2.6398E+02
0000042   3.7349E+02 -1.1800E+01  4.0316E+01
0000043   6.6748E+02 -1.1974E+02  9.7031E+01
0000044   1.6891E+02 -4.1252E+01 -1.8155E+01
0000045   1.6142E+02  1.1764E+02  1.2494E+02
0000046   6.1300E+02 -1.1328E+02 -1.0625E+02
0000047   7.8033E+02  5.1238E+02 -8.4876E+01
0000048   7.4170E+02 -1.7832E+02  3.1264E+01
0000049   7.7734E+02 -2.3028E+02 -4.9374E+01
0000050   5.7313E+02  3.5192E+01  2.0776E+01
0000051   1.9731E+02  1.2719E+02  1.9762E+02
0000052   2.5622E+01 -5.1511E+01 -1.6696E+02
0000053   3.3960E+02  5.2248E+02  2.9575E+02
0000054   1.9826E+02 -3.1259E+01 -8.4852E+00
0000055   4.5428E+02 -4.4903E+01  1.1317E+02
0000056   3.3232E+02  5.7533E+00 -2.7394E+02
0000057   4.2221E+02  2.2700E+01  4.1645E+02
0000059   2.9042E+02 -3.4329E+01  2.1265E+01
0000060   6.3589E+02 -1.1919E+02 -2.6704E+01
0000061   2.5112E+02 -8.0917E+00  6.4257E+01
0000062   1.6340E+02  1.2614E+02 -4.3263E+01
0000063   3.8539E+02  7.8948E+01 -2.3444E+02
0000064   6.6735E+01 -1.6935E+02  4.0947E+01
0000065   5.9339E+02  1.0291E+00  3.2175E+02
0000066   5.5871E+01 -1.7808E+02  2.4614E+02
0000067   5.7169E+02 -3.2746E+02  2.0198E+02
0000068   3.7029E+02 -1.3039E+02  2.4303E+02
0000069   2.2289E+02  3.7372E+02  1.3153E+01
0000070   8.2412E+02 -3.6490E+02 -2.0681E+02
0000071   9.6798E+01  1.1135E+02  2.5571E+02
0000072   4.5664E+02  7.6471E+01  1.3652E+02
0000073   4.3470E+02 -1.8593E+02 -6.8161E+01
0000074   2.5329E+02  1.3352E+02 -3.4307E+02
0000075   7.1922E+02 -8.8316E+01 -4.4051E+01
0000076   1.5805E+02 -1.2209E+02 -1.9327E+02
0000077   5.3176E+02 -2.5102E+01  6.8409E+01
0000078   6.9662E+02 -2.6931E+02  1.4169E+02
0000079   1.6693E+02  5.9483E+01  1.5139E+02
0000080   4.3388E+02 -3.4023E+02 -4.7757E+02
0000081   4.0352E+02 -1.3155E+02  1.2420E+02
0000082   2.2578E+02  1.6966E+02 -7.0431E+01
0000083   4.0021E+02 -2.1453E+02  1.2015E+02
0000084   4.1581E+02 -3.1710E+02 -2.6150E+02
0000085   1.2682E+02 -2.6825E+02  4.9976E+01
0000086   3.3096E+02 -4.5584E+02 -1.5797E+02
0000087   2.5416E+02  8.7554E+01  4.3916E+02
0000088   2.9853E+02 -1.1931E+01  1.3712E+02
0000089   3.6275E+02  1.3655E+02  2.1837E+02
0000090   3.7116E+02 -2.0860E+02  9.1553E+01
0000091   6.5453E+02 -2.6079E+01  1.6068E+02
0000092   2.6837E+02 -1.1227E+02 -2.0562E+02
0000093   2.6003E+02 -2.7673E+02 -1.8968E+01
0000094   6.0796E+02  3.0137E+01  2.8794E+01
0000095   5.5923E+02 -2.7538E+00  2.5611E+02
0000096   2.7591E+02  2.2051E+01 -1.5387E+02
0000097   3.1851E+02  2.7787E+02  1.1112E+02
0000098   6.7913E+02  1.3969E+02 -1.1566E+01
0000099   9.8808E+02  5.8198E+01 -3.1330E+00
0000100   4.8088E+02 -2.9379E+02 -1.2681E+02
0000101   2.2613E+02 -1.3455E+02  4.3962E+01
0000102   7.5469E+01 -1.7763E+02  7.0838E+02
0000103   5.7120E+02  1.0454E+01  3.3549E+02
0000104   2.3660E+02  4.2446E+02 -3.5772E+01
0000105   2.8853E+02 -8.3498E+01  3.6602E+02
0000106   2.3653E+02 -1.0560E+02 -2.9645E+02
0000107   2.7783E+02 -2.1089E+02 -7.5217E+01
0000108   5.5837E+02  1.9238E+02 -2.6192E+02
0000109   2.6743E+02  8.1079E+01  2.1091E+02
0000110   5.2050E+02 -1.8178E+02 -1.2978E+02
0000111   6.0488E+02 -1.9718E+02  1.2058E+02
