============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.9212E+01  4.6887E+01  9.0082E+01
0000002   1.7065E+02 -1.3301E+01 -1.1662E+00
0000003   3.9647E+02 -9.9142E+01  6.3089E+00
0000004   1.7786E+02  1.7597E+02 -3.2760E+01
0000005   1.4281E+02  7.5631E+01  1.8921E+00
0000006   3.7202E+02  1.7746E+02  5.8385E+01
0000007   3.4326E+02 -3.8964E+01 -1.5934E+02
0000008   2.3944E+02 -1.1101E+02  1.8923E+02
0000009   2.2565E+02  1.3526E+01 -2.3376E+00
0000010   2.3766E+02  2.7226E+01  2.3647E+02
0000012   1.9973E+02 -5.9495E+01  1.2392E+02
0000013   1.4287E+02 -5.3919E+01 -2.2739E+00
0000014   1.3838E+02 -5.3171E+01  3.5331E+01
0000015   4.8222E+02  1.1708E+02 -8.0506E+01
0000016   3.2335E+01  8.4377E+01 -2.1627E+02
0000017   5.0155E+01 -1.2765E+00 -1.0178E+02
0000018   3.6500E+02 -1.5906E+01 -9.6666E+01
0000020   2.1457E+02 -1.2246E+01  1.9994E+02
0000021   2.5254E+02 -2.1437E+02 -2.6936E+02
0000022   3.6736E+01  3.0513E+02  2.8865E+02
0000023   1.2335E+02  2.6932E+02  1.0467E+02
0000024   1.6416E+01 -5.6006E+00  8.1432E+01
0000025   3.4699E+02  8.5178E+01 -1.2068E+02
0000026   3.8706E+02 -1.1958E+02 -1.4984E+02
0000027   1.7542E+02  4.5582E+00  1.5160E+02
0000028   4.0185E+02  1.2934E+01 -1.5000E+02
0000029   5.0352E+01 -2.5323E+02 -2.6210E+01
0000030   3.1386E+02 -1.0303E+02 -2.8559E+01
0000031   2.1837E+02  1.2512E+02 -6.9308E+01
0000032   4.4709E+01  1.4502E+02 -1.1779E+02
0000033   2.1472E+02 -1.3235E+02 -1.4844E+02
0000034   3.6044E+02 -1.5984E+02  1.4436E+02
0000037   1.2532E+02  1.8357E+01  5.2849E+00
0000039   1.9954E+02 -1.7340E+02  1.5597E+01
0000040   8.4861E+01  1.3607E+02  1.9786E+02
0000041   3.0452E+02  1.5134E+01 -3.6091E+02
0000042   6.3622E+01 -6.2590E+01 -6.5026E+01
0000043   3.2319E+02 -3.8862E+01 -1.2483E+01
0000044   3.2568E+02 -1.4059E+02  6.6925E+01
0000045   1.6524E+02  1.4079E+02 -6.9334E+01
0000046   1.6387E+02  1.1838E+02  1.2820E+02
0000047   1.0325E+02 -4.7508E+01  5.8827E+00
0000048   2.1625E+02  5.5102E+01 -1.4197E+02
0000049   1.7424E+02 -5.4481E+01  7.8228E+01
0000050   3.1138E+02 -7.4141E+01 -1.6204E+02
0000051   6.2879E+01 -1.2648E+02  1.5598E+02
0000052   3.3356E+02  8.5302E+01 -5.9815E+01
0000053   4.3641E+02 -9.0733E+01  2.7199E+00
0000054   1.9055E+02  1.8620E+01  1.0540E+02
0000055   2.5920E+02  2.7355E+00  2.3965E+02
0000056   5.0203E+02  4.9806E+01 -1.3983E+01
0000057   5.3375E+02 -1.1180E+01 -2.0793E+02
0000058   9.1939E+01  1.4578E+01 -2.4307E+00
0000059   2.1221E+02 -1.4204E+02 -1.4909E+02
0000060   8.1512E+01 -1.8772E+02  1.4208E+01
0000061   3.1298E+02 -2.3073E+01  2.2420E+02
0000062   2.8949E+02  6.0811E+01  4.1657E+01
0000063   2.0390E+02 -3.6323E+01  6.1326E+00
0000064   3.0559E+02 -1.1835E+02 -9.6572E+01
0000065   1.2621E+01 -7.9819E+01 -9.3016E+00
0000066   2.0568E+02 -5.1024E+01 -1.2742E+02
0000067   2.1374E+02 -1.0774E+02 -1.5523E+02
0000068   1.0697E+02 -8.2860E+01  1.0305E+02
0000069   7.1421E+01 -1.7627E+02  4.3432E+01
0000070   2.7789E+02  2.2873E+00  2.5177E+01
0000071   2.5097E+02  2.6369E+02  4.8729E+01
0000072   3.7223E+02  5.8065E+01  1.3366E+02
0000073   1.0652E+02 -3.0134E+02  2.0065E+01
0000074   3.5303E+02  7.1257E+01  6.3826E+01
0000075   4.2246E+01 -1.2467E+01  9.5549E+01
0000076   2.2896E+02 -1.1281E+02 -1.4472E+02
0000077   1.2241E+02  2.0040E+02 -2.2880E+01
0000078   1.9617E+02  1.7678E+02 -2.9470E+02
0000079   1.3884E+02 -1.4022E+02 -9.8402E+00
0000080   3.3297E+02  1.1796E+02  5.9240E+01
0000082   1.5654E+02  1.6149E+02 -1.7504E+02
0000083   1.6296E+02  1.4386E+01  2.3163E+02
0000084   3.6291E+02  5.6286E+01 -2.7914E+02
0000085   2.6009E+02  1.8036E+01  9.9987E+01
0000086   3.5491E+02 -1.0403E+02 -6.0167E+01
0000087   1.6907E+02 -6.8313E+01 -1.2697E+01
0000088   3.0083E+02  5.8818E+01  1.2074E+02
0000089   2.9277E+02  1.4480E+02 -1.2264E+01
0000090   2.4491E+02  3.5216E+01 -4.2217E+01
0000091   3.0174E+02  5.2213E+01  9.7914E+01
0000092   2.6715E+02 -6.3688E+01 -1.0296E+02
0000093   1.6440E+02  7.2415E+01 -2.3134E+02
0000094   3.0226E+02  1.2953E+02  4.3619E+01
0000095   3.1667E+02  1.2058E+02 -1.0825E+02
0000096   3.5301E+01 -1.1287E+00  1.9787E+02
0000097   4.1926E+02  1.0884E+02 -1.7845E+02
0000098   1.4372E+02 -5.5587E+01 -7.6050E+01
0000099   2.4095E+02 -3.5208E+01 -7.0531E+01
0000100   4.8014E+01  1.3028E+02 -1.3474E+02
0000101   2.8708E+02  7.3003E+01 -1.2233E+01
0000102   2.8185E+02  9.5071E+01  8.6505E+01
0000104   2.9057E+02 -1.6031E+02  3.2403E+01
0000105   1.7911E+02  1.2532E+02  9.3771E+01
0000106   1.3354E+02 -1.6398E+02 -5.6387E+01
0000107   4.0938E+02  7.5604E+01  6.5375E+01
0000108   2.8372E+02  4.2659E+01 -7.9297E+01
0000109   1.3499E+02  1.2365E+02  7.3747E+01
0000110   3.3715E+02  3.3802E+02  1.0565E+02
0000111   9.0824E+01  6.1268E+01 -1.6771E+02
0000112   7.8224E+01 -1.4592E+02  9.1403E+01
0000113   2.3797E+02  2.9159E+02  7.1304E+01
