============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   9.8821E+01 -9.6433E+01  5.0246E+01
0000002   3.7648E+01  1.5349E+01 -3.8415E+00
0000003   4.5749E+02  1.6894E+02  1.3835E+01
0000004   1.9828E+01  4.5885E+01  8.6164E+01
0000005   2.7061E+02 -6.1067E+01  3.5839E+00
0000006   1.2708E+02 -1.4174E+02 -7.5715E+00
0000007   5.0616E+01 -9.5391E+01 -1.7372E+02
0000008   2.4267E+02 -2.1144E+02 -5.2361E+01
0000009   1.5568E+02 -1.3403E+02  1.8355E+02
0000010   3.3940E+02  3.1765E+01 -9.5140E+01
0000011   3.0501E+02  4.1649E+01 -1.4331E+02
0000012   4.0625E+02 -1.1061E+02 -6.8612E+01
0000014   1.4245E+01 -9.0438E+01 -2.6599E+00
0000015   3.3118E+02 -6.8858E+01  5.7560E+00
0000016   1.4871E+02  1.3642E+02 -6.8101E+01
0000017   2.4152E+02  1.4003E+02  1.0314E+02
0000018   3.1772E+02 -1.2233E+02  9.9578E+01
0000019   2.1701E+02 -7.3072E+01  6.8328E+00
0000020   2.5441E+02 -2.1659E+02  9.9640E+01
0000021   4.8268E+01 -1.1885E+02 -6.4756E+00
0000022   2.1094E+02  1.9901E+02  1.5606E+02
0000023   1.5440E+02  2.8058E+02  4.0941E+00
0000024   8.7211E+01 -2.5814E+02 -1.2828E+02
0000026   2.9713E+02 -2.3053E+01 -1.8387E+01
0000027   2.1747E+02 -9.3833E+01 -1.4286E+01
0000029   1.6394E+02  3.9950E+01 -1.4800E+01
0000030   3.5826E+02 -3.4427E+02 -2.0575E+01
0000031   5.5748E+01  9.2656E+01  4.5433E+01
0000032   1.5047E+02  4.7656E-01 -3.2008E+01
0000033   2.2382E+02 -7.6239E+01  2.6056E+02
0000034   1.9379E+02  5.9568E+01  3.3470E+00
0000035   2.8946E+02 -1.5195E+02 -1.0822E+02
0000036   2.1608E+02  1.8627E+02  5.0699E+01
0000037   1.6155E+02  7.1556E+01  1.0942E+02
0000038   2.0741E+02 -5.3154E+01  6.1589E+00
0000039   1.3936E+01 -1.2544E+01 -1.6159E+02
0000041   4.0641E+02  1.6854E+02 -4.8485E+01
0000042   2.0325E+02 -3.5139E+01  1.9138E+02
0000043   2.1237E+02  1.5790E+01  3.3268E+01
0000044   2.1878E+02  5.6070E+01 -3.2283E-01
0000046   2.9947E+02  6.0170E+01 -9.2052E+01
0000047   4.3168E+02  2.3076E+01  1.8042E+01
0000048   3.2057E+02  5.5526E+01  1.1502E+02
0000049   2.1752E+02 -2.8281E+01  7.9110E+01
0000050   2.5934E+02  6.4889E+01 -2.1313E+02
0000051   2.4132E+02 -7.1806E+01  2.9757E+01
0000052   2.1354E+02 -1.1977E+01  3.3498E+02
0000053   4.3476E+02 -1.0343E+01 -1.5805E+02
0000054   3.7114E+02  1.1452E+02 -8.7343E+01
0000055   5.1341E+01  2.2173E+01 -3.5864E+01
0000056   3.1118E+02  1.6764E+01  1.1856E+01
0000057   1.8672E+02 -6.0058E+01  1.5959E+02
0000058   1.8722E+02  1.4907E+02  1.2652E+00
0000059   2.4854E+02 -1.2141E+02  1.0134E+02
0000060   2.6174E+02  6.4752E+01 -1.9009E+02
0000061   1.0136E+02 -1.1498E+02  3.2494E+01
0000062   3.0675E+01  1.1126E+01 -2.6635E+01
0000063   5.3008E+01 -3.8492E+01 -3.6483E+02
0000065   2.2490E+02  8.6718E+01 -8.7707E+01
0000066   1.7062E+02 -7.2020E+01  1.0692E+02
0000067   2.8312E+02 -1.6561E+02  8.1559E+01
0000068   4.0696E+02  3.6529E+01  1.3323E+02
0000069   2.3755E+02 -1.5346E+01  1.2909E+02
0000070   1.3023E+02  1.5971E+02  1.6307E+02
0000071   2.5333E+02  1.5132E+02  2.0958E+02
0000072   1.9033E+02  1.9425E+01 -4.8462E+01
0000073   1.8238E+01  1.0075E+02  1.4134E+00
0000074   2.7360E+02 -4.0775E+01  5.3459E+01
0000075   3.2285E+02  1.5839E+02  1.2498E+01
0000076   6.3636E+01 -5.7639E+01 -6.2659E+01
0000077   2.6685E+02  5.5258E+01 -2.6945E+02
0000078   7.2764E+01 -3.8910E+01 -1.0283E+00
0000079   2.9778E+01 -1.3781E+00  3.0294E+01
0000080   9.4834E+01 -1.9114E+02 -3.5830E+01
0000081   2.2447E+02 -3.9961E+01  4.1533E+01
0000082   4.1547E+02  2.1641E+02  5.8151E+01
0000083   1.1759E+02  2.8833E+01  5.1192E+01
0000084   3.3655E+02  1.2448E+02 -1.2562E+02
0000085   1.1998E+02 -8.0894E+00 -2.7492E+01
0000086   2.7426E+02 -7.6876E+01 -1.2365E+02
0000087   1.0494E+02 -8.5108E+01 -8.2415E+01
0000088   1.5964E+02  3.6254E+01 -9.9943E+01
0000089   2.6083E+02  7.4306E+00 -6.3633E+01
0000090   1.8578E+02 -1.5302E+02  1.3498E+02
0000091   1.7829E+02 -2.5404E+01  1.0803E+02
0000092   1.0537E+02 -6.2030E+01 -6.2881E+01
0000093   1.6905E+01  3.4742E+01 -6.3828E+01
0000094   1.2893E+02 -1.2726E+01 -2.0623E+02
0000095   1.7759E+02 -6.5079E+01  1.1281E+02
0000096   4.3924E+01  1.5005E+02 -6.5898E+00
0000097   1.1995E+02  1.5077E+02  3.7968E+01
0000098   1.8113E+02 -8.0877E+00 -4.5980E+01
0000100   1.5698E+02 -2.2479E+02 -6.1043E+01
0000101   2.1416E+02 -1.6138E+01 -1.9872E+02
0000102   2.9393E+02  5.8773E+00  2.6838E+02
0000103   2.8399E+02 -2.5665E+02  8.2714E+01
0000104   2.2449E+02 -1.4941E+02 -1.1512E+01
0000105   3.7882E+02 -2.4510E+02 -1.9359E+01
0000106   1.9399E+02 -1.7408E+02 -7.2288E+01
0000107   1.0007E+02 -3.2500E+01 -1.0955E+02
0000108   4.1434E+02 -8.2700E+01 -1.1312E+02
0000109   6.2044E+01 -1.0680E+01  8.6936E+01
0000110   1.9828E+02 -1.3333E+01  6.0870E+01
0000111   1.1249E+02 -6.2427E+01  1.8791E+01
0000112   2.5349E+02 -2.3188E+02  1.7237E+01
0000113   1.6691E+02  2.4050E+01  2.7503E+00
