============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   5.1485E+02 -1.4218E+02  2.7084E+02
0000002   5.5935E+02 -7.3322E+01 -9.7168E+01
0000003   3.7441E+02 -2.2665E+02 -8.6457E+01
0000004   3.2031E+02  7.5116E+01 -3.4568E+01
0000005   5.1880E+02 -4.7392E+01 -4.5593E+02
0000006   3.8854E+02  3.0944E+02 -2.5717E+01
0000007   2.7936E+02 -3.5499E+02 -2.7946E+02
0000008   3.0220E+02 -3.4578E+02  3.8664E+02
0000009   2.6804E+02 -1.6798E+02  1.3936E+02
0000011   8.4680E+02 -1.1143E+02 -4.0674E+02
0000012   4.2632E+02  1.9198E+02 -7.3395E+01
0000013   2.2431E+02  4.6345E+02 -1.1919E+02
0000014   4.4229E+01  1.4607E+01 -5.6349E+01
0000015   4.3534E+02 -9.6047E+01  1.9883E+02
0000016   2.2250E+02 -1.4397E+02 -2.6995E+02
0000017   1.6651E+02 -2.1224E+02 -9.6698E+01
0000018   5.9703E+02 -1.2105E+02  8.4293E+01
0000019   5.1557E+02  1.5452E+02  7.3329E+01
0000021   4.5208E+02  3.6979E+01  2.2367E+02
0000022   3.8714E+02  5.9725E+01 -2.6373E+02
0000023   2.3804E+02  1.3674E+02  1.0554E+02
0000024   7.9258E+01  1.4955E+01 -4.3352E+01
0000025   4.9027E+02  1.9829E+02 -1.2363E+02
0000026   5.0741E+02  2.7208E+02  1.5010E+02
0000027   5.6187E+02  2.3178E+02 -1.1016E+02
0000028   1.3096E+02 -1.4793E+02  1.2654E+01
0000029   5.6593E+02  1.1078E+02  2.2929E+02
0000030   2.2655E+02  2.5005E+02 -1.3430E+02
0000031   4.7989E+02  2.8710E+02  8.1368E+01
0000032   5.1168E+02  1.4432E+01  4.3138E+02
0000033   1.0637E+02  6.9032E+01  2.3762E+02
0000034   5.2801E+02 -2.0609E+01  2.1774E+02
0000035   2.5562E+01  2.6202E+01 -3.2671E+01
0000036   1.4725E+02  1.8426E+02 -4.2652E+02
0000037   1.3088E+02 -7.9788E+01  4.6464E+02
0000038   2.9992E+02  1.4515E+02 -1.2133E+02
0000039   2.8845E+02  1.1006E+02  6.4007E+01
0000040   2.4770E+02  2.1773E+02  1.3009E+02
0000041   6.5763E+01 -3.7480E+01 -1.6162E+02
0000042   3.5369E+02  7.0802E+01 -1.2139E+02
0000043   3.8048E+02  9.5399E+01 -1.9718E+02
0000044   2.4020E+02 -2.9501E+01  2.2309E+02
0000045   8.1200E+01  7.4382E+01  1.9012E+02
0000046   5.2405E+02 -5.8167E+01 -1.1393E+02
0000047   4.7521E+02 -1.1892E+02 -1.0830E+02
0000048   4.4333E+02 -2.1228E+02 -5.9466E+02
0000049   3.6638E+02 -1.6980E+02 -1.7654E+02
0000050   3.5604E+02 -4.0927E+02 -1.7705E+02
0000051   7.7818E+02  1.0092E+02 -2.8689E+02
0000052   5.8408E+02  1.5950E+02  9.1298E+01
0000054   4.0180E+02 -1.3197E+02  2.0634E+02
0000055   3.1070E+02 -5.1175E+02  1.3501E+01
0000056   4.6004E+02 -3.3127E+02  3.4772E+02
0000057   1.9178E+02 -2.3848E+02  1.5871E+02
0000058   5.3082E+02  6.9981E+01  1.5414E+02
0000059   5.3817E+02 -4.4899E+01 -7.9657E+01
0000060   3.8103E+02  3.9013E+01  3.5093E+02
0000061   6.2903E+02  4.3689E+02  5.1907E+02
0000062   2.9016E+02  2.8982E+02  6.3191E+01
0000063   2.9562E+02  3.4720E+02  2.0934E+02
0000064   4.9020E+02 -5.6105E+01 -8.8710E+01
0000065   6.0876E+02  1.7298E+02 -2.2605E+02
0000066   2.3449E+02 -2.1433E+02  3.4513E+02
0000067   3.8040E+02 -4.3507E+02 -1.0853E+02
0000068   5.9599E+02  1.0899E+02  4.6134E+01
0000069   5.6315E+02 -1.9227E+02  1.3750E+02
0000070   7.4157E+02  2.1550E+02  1.9320E+02
0000071   4.5658E+02 -1.9259E+02 -1.3440E+02
0000072   3.3391E+02  1.6995E+02  2.8831E+02
0000073   1.6463E+02  4.3031E+02 -2.4313E+02
0000074   7.3380E+02 -6.2220E+00 -2.9737E+02
0000075   4.3669E+02 -4.8905E+02 -5.0719E+00
0000076   2.0700E+02 -1.5180E+02  7.3360E+01
0000077   6.6829E+02 -2.1194E+02  8.2859E+01
0000079   8.7776E+01 -2.5696E+01 -1.7763E+01
0000080   3.2957E+02 -1.1113E+02  5.5085E+02
0000081   6.3521E+02  9.2008E+01 -1.8398E+02
0000082   4.4490E+02  2.8206E+02  1.2464E+02
0000083   2.3554E+02 -3.0673E+01  1.6591E+02
0000084   3.5803E+02  1.8873E+02 -1.9118E+01
0000085   4.1189E+02  1.3434E+02 -2.7374E+01
0000086   2.7964E+02 -3.1917E+02 -1.1062E+02
0000087   2.7483E+02 -2.7503E+02  3.9215E+02
0000088   5.6872E+02 -4.8509E+02  2.6147E+02
0000089   6.2943E+02  1.0175E+02 -1.1212E+02
0000090   3.0917E+02 -7.4889E+01 -2.6835E+02
0000091   2.0503E+02  8.7347E+01  1.6991E+02
0000092   1.9635E+02 -1.6171E+02 -1.1421E+01
0000093   5.0300E+02  1.0990E+02  1.9523E+02
0000094   3.3746E+02 -3.3973E+02 -2.8276E+02
0000095   2.2466E+02 -6.0368E+00 -1.8113E+02
0000096   3.4980E+02 -2.1158E+02  1.9537E+02
0000097   6.9447E+02  4.0584E+02 -2.4580E+02
0000098   7.4967E+02 -5.1405E+01 -1.0950E+02
0000099   2.5400E+02 -1.5430E+02  2.7416E+02
0000100   7.1610E+02  1.0781E+02 -2.9918E+02
0000101   7.5798E+02 -2.6189E+02 -2.3157E+02
0000102   1.2771E+02 -3.8847E+02  1.1261E+02
0000103   7.9207E+02  2.3016E+02 -4.4346E+02
0000104   2.1623E+02 -1.8809E+02 -1.8892E+02
0000105   4.3891E+02 -1.5316E+02  4.4910E+02
0000106   3.2923E+02 -1.0428E+02 -2.2707E+01
0000107   7.0091E+02  1.5991E+02  1.0753E+02
0000108   7.5761E+01 -2.6887E-01 -2.8440E+02
0000109   3.5104E+02  1.2529E+01  4.7379E+01
0000110   5.8507E+02  2.7232E+02 -7.1625E+01
