============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   5.2455E+01  1.4479E+02  3.7114E+01
0000002   2.4060E+02 -1.0370E+02  1.0167E+02
0000003   2.4429E+02 -6.6572E+01  9.7102E+01
0000005   3.6914E+02  1.5955E+02  5.2279E+01
0000006   1.3648E+02  2.1787E+01  9.9868E+01
0000007   6.8161E+01  1.4047E+02 -7.2615E+01
0000008   9.5066E+01 -1.2194E+01  8.2515E+01
0000009   2.0112E+02  1.5560E+02  1.0059E+02
0000010   1.0846E+02 -9.2290E+01 -1.5939E+01
0000011   9.5551E+01  3.7050E+01  9.1328E+01
0000012   1.3118E+02 -1.0384E+02  2.6893E+02
0000013   1.3400E+02 -8.4084E-01  5.5691E+01
0000014   3.1349E+02 -1.4535E+02 -1.8632E+02
0000015   4.7294E+01 -9.8405E+01 -2.9223E+01
0000016   1.8365E+02  2.3177E+02 -3.3978E+01
0000017   2.3598E+02  1.0119E+02  1.0786E+02
0000018   2.5201E+02 -2.1819E+02 -1.5944E+02
0000019   3.0256E+02  2.8340E+02 -4.2599E+01
0000020   1.5202E+02 -1.3728E+02  1.9486E+02
0000021   1.1894E+02  2.8772E+01 -2.3575E+02
0000022   1.3636E+02  4.7424E+01 -6.1538E+01
0000023   1.8176E+02 -4.7673E+01  3.9277E+01
0000024   1.3759E+02 -2.6737E+02 -1.3785E+02
0000025   2.3759E+02  2.7752E+01 -2.0047E+01
0000026   3.0091E+02 -5.5725E+01 -1.7366E+02
0000027   2.9803E+02  9.8977E+01 -2.5813E+01
0000028   7.1006E+01 -1.2495E+01  7.8232E+01
0000029   2.4080E+02  1.2380E+02 -1.3053E+02
0000030   1.5841E+02  4.3280E+01 -1.2636E+02
0000031   1.0511E+02  5.5808E+01  5.3235E+01
0000032   9.4629E+01 -1.0465E+02 -2.4901E+01
0000033   2.4456E+02 -2.6116E+02 -5.2408E+01
0000034   9.5278E+01  4.5377E+01 -3.2874E+01
0000036   2.0991E+02 -1.0307E+02 -2.2456E+02
0000037   1.0507E+02 -8.1575E+00  8.5499E+01
0000038   1.6788E+02  7.9089E+01  8.0505E+01
0000039   3.7783E+02  1.3438E+01  1.2735E+02
0000040   2.0493E+02  9.8027E+01 -2.1532E+01
0000041   3.4122E+02  2.5450E+02  9.6103E+01
0000042   2.6873E+02 -1.4931E+02  1.0110E+02
0000043   5.1797E+01 -3.1008E+01 -6.4730E+01
0000044   1.8040E+02  9.4702E+01 -9.0911E+01
0000045   1.3221E+02  8.2051E+01 -9.1854E+01
0000046   2.0201E+02 -7.2865E+01  2.2119E+02
0000048   6.8379E+01  9.0180E+00 -4.2739E+01
0000049   2.2116E+02  7.7833E+01 -5.7053E+01
0000050   1.5896E+02 -1.1725E+02  1.0434E+02
0000051   1.8421E+02 -8.8425E+00 -1.8775E+02
0000052   4.0430E+02  1.1552E+02  8.0238E-01
0000053   1.7306E+02 -2.7895E+01  1.9933E+01
0000054   2.8625E+02  1.4796E+01  5.2401E+01
0000055   1.6235E+02 -9.3247E+01 -7.3522E+01
0000056   1.1621E+02  1.5096E+02  2.5342E+02
0000057   4.0175E+02  8.3441E+01 -1.3231E+01
0000058   2.6889E+02  6.5506E+01 -7.4764E-01
0000059   9.7673E+01  1.7180E+02  7.8287E+01
0000060   7.6471E+01  2.8684E+01 -1.1310E+02
0000061   2.0932E+01  3.5524E+02 -1.6303E+02
0000062   2.8647E+02 -1.5370E+02 -2.2525E+02
0000063   1.1159E+02 -3.5673E+01 -3.2409E+01
0000064   2.6149E+02  6.2175E+00  2.7462E+01
0000065   4.5448E+01 -8.1895E+01 -2.6513E+02
0000066   1.9841E+02  1.5347E+02  1.9147E+02
0000067   3.9829E+02 -1.6999E+02 -7.8405E+01
0000068   2.7642E+02  1.5267E+01  2.1802E+02
0000069   5.1691E+01  8.2996E+01  5.2740E+01
0000070   2.6738E+02 -3.0728E+01  5.4314E+00
0000071   4.4256E+02 -6.8723E+01  8.9791E+01
0000072   1.8333E+02  1.2523E+02 -8.8528E+01
0000073   1.6420E+02  4.3903E+01  5.4825E+01
0000074   2.4263E+02  1.1672E+02 -1.4578E+02
0000075   1.7022E+02  1.2332E+02  1.5509E+02
0000076   1.3301E+02  5.9356E+00  9.8208E+00
0000077   1.3461E+02  1.5902E+02  2.5365E+01
0000078   3.5966E+02 -3.1211E+01 -3.2287E+02
0000079   1.6286E+02 -1.9257E+02 -2.0598E+01
0000080   2.8052E+02 -1.8420E+02  1.6846E+02
0000081   2.5509E+02  1.8907E+02 -9.1761E+01
0000082   1.3451E+02  1.8535E+02 -8.0249E+01
0000084   8.5049E+01  2.1791E+01  1.9383E+01
0000085   3.3883E+02  2.7787E+01  2.5776E+01
0000086   4.4127E+02 -1.4873E+02  9.1426E+01
0000087   9.1901E+01 -5.3607E+01  8.9913E+01
0000088   2.8762E+02 -3.5663E+01 -5.1577E+00
0000089   2.0447E+02  2.1725E+02 -5.1786E-01
0000090   3.2340E+02 -9.1431E+01  1.6596E+01
0000091   1.9583E+02 -1.1342E+02 -7.4180E+01
0000092   3.2592E+02 -1.3915E+02 -2.7392E+01
0000093   2.3502E+02  2.2064E+02  7.9525E+01
0000094   4.1572E+02 -2.2880E+02  1.5527E+02
0000095   1.2428E+02  1.8937E+02 -4.9100E+00
0000096   9.4922E+00  3.4243E+01  1.7634E+02
0000098   3.0108E+02 -2.2787E+02  1.2527E+02
0000099   3.1116E+02 -9.3730E+01  9.8787E+01
0000100   2.9414E+02  6.7788E+01  1.5512E+02
0000101   1.6898E+02  2.2039E+01 -1.0527E+01
0000102   2.5065E+02  2.8840E+02  8.8973E+00
0000103   1.2833E+02 -1.2177E+02  9.2995E-01
0000104   2.4140E+02  5.1058E+01 -1.1979E+02
0000105   1.5895E+02  2.1376E+02  1.8337E+01
0000106   2.4756E+02  1.6061E+01  2.8244E+02
0000107   3.0498E+02 -1.8062E+01  2.6310E+02
0000108   4.7858E+02  1.8623E+02 -1.3337E+02
0000109   3.5913E+01 -2.3080E+02  1.7988E+02
0000110   1.7165E+02  2.5345E+01  5.5569E+01
0000111   2.1464E+02  7.8492E+01 -1.0464E+02
0000112   5.4817E+01 -4.6907E+01 -4.4332E+01
