============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.6246E+02  1.4693E+02 -7.2614E+01
0000002   2.5795E+02 -6.0428E+01  1.2168E+02
0000003   2.6128E+01  2.3799E+01  1.9191E+02
0000004   3.4899E+02 -3.4633E+01 -6.2621E+01
0000005   2.9803E+02 -1.9652E+01 -7.1310E+01
0000006   1.2574E+02 -2.1757E+02 -1.4281E+00
0000007   5.6572E+01 -1.1927E+02 -7.2241E+01
0000008   2.7543E+02 -1.3175E+02  1.2728E+02
0000009   1.6855E+02 -2.1338E+02  2.2985E+02
0000010   1.4380E+02  7.8239E+00 -7.0085E+01
0000011   1.6248E+02 -1.1530E+02  2.0482E+02
0000012   3.0983E+02  8.3124E+01  6.5967E+01
0000013   8.8185E+01 -4.8550E+01  1.1813E+01
0000014   1.8259E+02 -1.8370E+02 -1.3928E+02
0000015   4.1476E+02  1.1410E+01 -6.3583E+01
0000016   1.9910E+02 -1.0871E+01  1.5185E+02
0000017   2.8794E+02  4.3619E+01  1.1288E+02
0000018   1.8956E+02 -2.9551E+01  5.0832E+01
0000019   3.0425E+01  3.4234E+01  1.8214E+01
0000020   8.2611E+01  8.5772E+01  8.7240E+01
0000021   2.7795E+02  2.5379E+01 -8.6617E+01
0000022   4.9024E+02  6.4505E+01  6.5775E+01
0000023   2.8124E+02  1.6615E+02 -9.2244E+01
0000024   1.7534E+02 -3.7911E+01 -2.0828E+02
0000025   2.3282E+02  3.8645E+01  4.4450E+01
0000026   1.8810E+02 -2.5910E+01  1.3680E+02
0000027   3.8032E+02  8.7624E+01 -1.3880E+01
0000028   4.0681E+02 -5.5605E+01 -1.6342E+01
0000029   4.0429E+02 -3.1807E+01  4.7585E+01
0000030   1.1782E+02 -8.7022E+01  5.5316E+01
0000031   3.0111E+02 -1.4018E+02 -2.3197E+02
0000032   2.2759E+02 -1.6379E+01  1.3166E+02
0000033   3.2249E+02 -4.1616E+01 -1.9658E+01
0000034   2.2704E+02  1.7639E+02 -1.3707E+02
0000035   3.3627E+02 -1.1549E+02 -7.2486E+01
0000036   3.4368E+02 -1.0925E+02  1.4477E+02
0000037   9.9644E+00  5.5070E+01 -2.0464E+02
0000038   2.4573E+02  1.4531E+02  1.5627E+02
0000039   1.0831E+02 -1.0369E+01  1.3278E+02
0000040   2.1407E+02  1.9205E+01  7.1803E+01
0000041   2.6684E+02 -5.8183E+01 -4.4824E+01
0000042   2.9345E+02 -2.1008E+02 -6.2307E+01
0000043   1.7383E+02  7.2559E+01 -1.5124E+02
0000044   5.0006E+01 -5.6188E+01  6.0072E+01
0000045   1.5260E+02  1.2617E+02  6.8039E+01
0000046   4.2821E+02  1.3108E+02  9.3017E+01
0000047   4.6874E+02 -7.8634E+01 -4.3552E+01
0000048   9.6431E+01  7.1571E+00 -1.4011E+01
0000049   1.7048E+02  6.7870E+01 -4.3654E+01
0000050   1.6226E+02 -4.1162E+01 -5.2386E+01
0000051   1.4101E+02 -4.4032E+01 -8.6856E+01
0000052   1.1088E+02  1.0528E+02  1.6272E+02
0000053   1.3481E+02 -2.7332E+02  1.1601E+02
0000055   1.4868E+02  4.3373E+00  3.6215E+01
0000056   9.5208E+01 -2.2763E+02 -1.0181E+02
0000057   2.0733E+02 -6.8247E-03 -3.2049E+00
0000058   2.1878E+02 -2.9145E+01 -1.9338E+02
0000059   4.2466E+01 -6.5802E+01 -1.1049E+02
0000060   2.5351E+01 -2.5356E+01  3.3808E+01
0000061   1.4302E+02 -4.1566E+00  5.2266E+01
0000062   1.1302E+01 -7.2791E+01  7.7747E+01
0000063   7.2424E+01  1.0984E+02 -1.8827E+02
0000064   3.0898E+02 -1.2939E+02  8.4464E+01
0000065   2.8675E+02  1.1596E+02 -7.0998E+01
0000067   5.4059E+01 -1.5156E+02  1.0080E+02
0000068   1.8110E+02  1.0758E+02 -4.6583E+01
0000069   3.1954E+02  2.0551E+01 -1.6479E+02
0000070   6.8277E+01  1.0413E+02 -1.5550E+02
0000072   1.1762E+02  2.1666E+01 -2.0842E+02
0000073   1.9077E+02  7.1914E+01 -8.4326E+01
0000074   2.9609E+02  1.1719E+02 -1.4564E+02
0000075   2.2468E+02 -1.8012E+02 -1.1722E+02
0000076   6.1399E+00  2.8028E+01  8.4654E+01
0000077   1.5525E+02 -1.8935E+01 -5.2096E+01
0000078   1.8934E+02  9.9272E+01  1.4895E+02
0000079   3.0048E+02  1.0052E+02  1.6112E+02
0000082   1.4414E+02 -2.5560E+02 -8.8924E+01
0000083   1.5433E+02  2.3146E+02  1.3725E+02
0000084   1.7186E+02 -7.3791E+01  2.1825E+01
0000085   1.6974E+02 -3.0190E+01  1.2890E+02
0000086   3.5852E+01 -1.4279E+02 -1.0521E+02
0000087   2.4817E+02 -9.7754E+01  4.4259E+00
0000088   3.0454E+02  1.7993E+02  1.3172E+02
0000089   1.2751E+02  1.2933E+02  2.0718E+01
0000090   2.1249E+02 -4.2637E+01  1.9685E+02
0000091   3.2604E+01 -9.6951E+00  2.3860E+01
0000092   1.7619E+02  1.1246E+02 -1.0849E+02
0000093   2.1140E+02 -4.7528E+00  1.1630E+02
0000094   1.2606E+02 -6.1513E+01  5.3546E+01
0000095   3.7326E+01 -1.0917E+02  3.4293E+01
0000096   1.1557E+02 -1.1139E+02 -1.2033E+02
0000097   1.1114E+02 -1.4507E+02  2.2313E+02
0000098   2.5861E+02  3.0342E+02  1.5661E+01
0000100   2.7619E+02  1.2888E+02 -2.8049E+00
0000101   2.6367E+02  9.9484E+01 -8.7022E+01
0000102   2.7250E+02  1.7998E+01  1.9514E+02
0000103   2.3781E+02  4.3501E+01 -1.3151E+02
0000104   1.3922E+02 -7.4406E+01 -1.2776E+02
0000105   8.0998E+01 -1.5060E+02 -8.1192E+01
0000106   2.6533E+02  3.1852E+01 -2.9104E+01
0000107   1.8041E+02 -1.5246E+02  3.8973E+01
0000108   2.2430E+02 -3.5216E+02  3.6714E+01
0000109   2.3121E+02  8.2245E+01  2.2155E+02
0000110   1.4017E+02 -8.6662E-02 -2.5785E+02
0000111   1.6252E+02 -4.3746E+01  7.3406E+00
0000112   3.5388E+02 -6.0455E+01  6.6680E+00
