============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.1804E+02  6.5356E+01 -1.7981E+01
0000002   4.7077E+02  3.4891E+01 -3.2458E+02
0000003   1.5746E+02  2.4698E+02  7.1995E+01
0000004   1.9280E+02  3.0310E+02  3.2836E+00
0000005   8.5414E+01  2.2601E+02  2.4609E+01
0000007   3.1072E+02  2.4566E+02 -3.2578E+01
0000008   3.6348E+02  4.7364E+01  6.2769E+01
0000009   3.6538E+02  2.6218E+01 -2.1338E+02
0000010   3.9383E+02  2.5739E+02 -9.7978E+01
0000011   4.6668E+02  5.1774E+01 -7.7349E+01
0000013   4.4445E+02 -6.8247E+01  2.8411E+02
0000014   5.1479E+02  1.2086E+02  2.0968E+02
0000015   1.8974E+02  1.7208E+02 -5.7812E+01
0000016   3.2943E+02  7.4091E+01  4.3738E+01
0000017   4.3385E+02  1.4475E+02  4.5868E+02
0000018   2.5209E+02  1.9751E+02  1.9569E+01
0000019   5.6559E+01  2.7461E+02  1.7936E+01
0000020   3.5895E+02  1.9450E+02 -3.5849E+02
0000021   1.2259E+02  1.6718E+02 -6.6828E-01
0000022   5.6471E+02  1.2871E+02  1.0018E+02
0000023   6.0677E+02  3.3212E+02  2.7172E+02
0000024   1.6589E+02 -7.2350E+01  1.1506E+02
0000025   2.7044E+02  1.7349E+02  2.7409E+02
0000026   2.7675E+02  1.4648E+02 -3.7650E+01
0000027   7.6979E+02 -3.7219E+02 -5.9034E+02
0000028   5.5457E+02  7.0369E+01 -1.0809E+02
0000029   5.4666E+02 -1.0036E+02  1.4993E+02
0000030   4.2288E+02  7.0253E+01 -1.3509E+02
0000031   1.8812E+02 -1.7201E+02  1.0358E+02
0000032   5.4763E+02 -2.1982E+02  2.3340E+02
0000034   2.5458E+02 -1.3402E+02 -2.4382E+01
0000035   7.0176E+02  1.5676E+02  1.1489E+02
0000036   3.6647E+02  3.9651E+01 -1.1790E+02
0000037   3.1017E+02  8.5100E+01 -1.4878E+02
0000038   3.5572E+02 -3.4161E+02  2.8952E+02
0000039   5.8803E+02  4.8033E+02  1.8296E+02
0000040   2.8020E+02  1.4496E+00  2.7799E+02
0000041   2.4869E+02 -1.9014E+02  2.2347E+01
0000042   1.2291E+02  5.5329E+01  8.3240E+01
0000043   7.9423E+02  2.9387E+02 -1.5678E+02
0000044   5.1447E+02 -3.8467E+02 -1.1317E+02
0000045   2.6280E+02 -2.1985E+02  2.1600E+02
0000046   7.5628E+02  3.9481E+02  7.4257E+01
0000047   8.3849E+02  1.8628E+02 -2.7412E+02
0000048   6.5021E+02 -3.5432E+02 -2.6904E+02
0000049   8.1452E+01 -1.2427E+01  5.8029E+01
0000050   3.5353E+02 -3.9974E+02 -8.0793E+01
0000051   2.3391E+02 -7.4257E+01  4.4224E+02
0000052   4.3877E+02 -2.0862E+02  3.5254E+02
0000053   1.6270E+02  3.6534E+01 -2.0407E+02
0000054   1.3236E+02 -3.5252E+01 -1.9299E+02
0000055   5.5085E+02 -1.9557E+02  1.5930E+02
0000056   1.3334E+02 -2.7963E+02  6.2228E+01
0000057   6.7791E+02 -2.0078E+02  8.2277E+01
0000058   1.7080E+02 -3.6529E+02 -1.1941E+02
0000059   4.2573E+02  1.5700E+02 -1.9373E+02
0000060   3.6933E+02  2.1251E+02  6.6960E+01
0000061   4.1728E+02 -1.9256E+02 -2.5314E+02
0000062   2.6835E+02 -1.8299E+02 -2.3981E+02
0000063   1.3073E+02 -1.0282E+02  1.5246E+00
0000064   3.2677E+02 -1.3895E+01 -1.5089E+02
0000065   7.5833E+02  2.2598E+02  2.4695E+02
0000067   2.2251E+02  4.7397E+02  3.2869E+02
0000069   2.8422E+02 -7.4602E+01 -9.4788E+01
0000070   2.1682E+02 -1.2641E+02  1.2282E+01
0000071   1.2391E+02 -3.5702E+02  2.1899E+02
0000072   4.7742E+02  7.9359E+01  2.7978E+02
0000073   5.1231E+02  2.1738E+02 -2.7974E+02
0000074   7.1897E+01  9.5603E+01 -2.4607E+00
0000075   5.3101E+02  3.0109E+02  1.1233E+02
0000076   4.8041E+02 -4.4187E+02  2.9299E+02
0000077   1.7544E+02 -8.0423E+01 -2.9473E+02
0000078   6.2864E+02  1.1639E+02 -2.1609E+02
0000079   3.3691E+02  1.8857E+02  3.2513E+02
0000080   1.8306E+02 -1.3290E+02  8.0937E+01
0000081   3.1851E+02  3.4500E+02  1.2007E+02
0000082   4.6982E+02 -7.8403E+01 -4.7149E+02
0000083   2.6531E+02 -2.1199E+01  9.8640E+01
0000084   2.9895E+02 -6.5227E+01 -5.0820E+00
0000085   4.9359E+02  1.6518E+02 -2.1609E+02
0000086   5.4532E+02  1.5680E+02  9.0341E+01
0000087   5.7044E+02 -3.4794E+02 -3.1584E+02
0000088   8.4890E+01  3.2754E+02  5.6035E+01
0000089   6.7773E+02  2.8041E+02  5.4192E+01
0000090   6.2524E+02  1.2382E+02  5.9773E+01
0000091   4.5296E+02  7.1381E+01 -3.5801E+02
0000092   3.9285E+01  6.0795E+01  5.2748E+01
0000093   4.9392E+02  1.1230E+02  4.4236E+01
0000094   7.0773E+02 -2.0206E+02  9.6185E+01
0000095   3.4986E+02  3.1200E+02 -2.2764E+01
0000096   5.8187E+02 -9.6452E+01  7.8822E+01
0000097   1.6253E+02  3.5265E+02  2.4589E+01
0000098   5.7571E+02  1.5695E+02 -2.8060E+02
0000099   5.2175E+02  2.7248E+01  3.0831E+02
0000100   3.4690E+02 -1.4167E+02 -1.4038E+02
0000101   4.8687E+02  2.7940E+02 -1.0778E+02
0000102   3.2839E+02 -2.1997E+02  1.1464E+02
0000103   7.7551E+02  1.0622E+02 -1.3363E+02
0000104   2.6378E+02  8.7434E+01  2.4480E+01
0000105   3.9066E+02  1.1550E+02 -4.5063E+01
0000106   1.4410E+02  1.3579E+02 -4.7234E+02
0000107   3.0302E+02 -5.9312E+01  4.0593E+02
0000108   5.9040E+02  4.4817E+01 -7.4002E+01
0000109   7.2769E+02 -3.3561E+02 -3.8755E+01
0000110   4.9475E+02 -4.3168E+02 -1.1329E+02
0000111   6.6626E+02  1.8601E+02 -1.2998E+02
0000112   6.5098E+02  2.4431E+02  3.3244E+00
