============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.5959E+02 -1.3923E+02  1.3987E+02
0000002   7.0062E+02 -8.6294E+01  6.7291E+02
0000003   2.6679E+02 -4.0412E+01 -2.1494E+02
0000004   3.9195E+02  4.6865E+01  2.6172E+02
0000005   2.8310E+02 -2.2916E+02 -6.9795E+00
0000006   4.9128E+02  1.1897E+02 -9.3281E+01
0000007   6.5574E+02 -3.8600E+00  2.5033E+01
0000008   3.0079E+02 -4.5796E+01  1.8252E+02
0000009   1.1001E+02  2.1859E+02  1.7920E+02
0000010   6.7046E+02 -2.7129E+02  1.4194E+02
0000011   4.3920E+02  9.7226E+01  9.7987E+01
0000012   4.6262E+02 -2.4770E+02  9.9018E+01
0000013   2.7593E+02  4.1563E+01 -5.6479E+01
0000014   1.2809E+02  9.1429E+01  4.9895E+01
0000015   7.2743E+02 -1.1186E+02 -6.4439E+01
0000016   6.4310E+02  2.7844E+02  4.6778E+01
0000017   6.7004E+02  2.5721E+01 -2.4879E+02
0000018   4.2745E+02  1.9026E+02 -1.1806E+02
0000019   5.7394E+02  3.3206E+02  2.6241E+02
0000020   2.1519E+02 -2.7536E+02 -1.2901E+01
0000021   3.1894E+02  1.0310E+02  2.0155E+02
0000022   2.9797E+02 -9.9085E+01 -1.5109E+02
0000023   7.6405E+02 -4.2738E+02 -1.8799E+02
0000024   6.7788E+02 -6.3441E+01 -1.1744E+02
0000025   5.2868E+02 -4.2286E+02  2.0940E+02
0000026   5.4483E+02  6.4310E+02  1.5869E+02
0000027   6.1489E+02 -2.0593E+02  2.4783E+02
0000028   5.4515E+02  1.3134E+02 -1.4155E+02
0000029   3.4212E+02  1.8638E+01 -1.1917E+02
0000030   5.5418E+02  1.3045E+02 -2.6505E+00
0000031   4.9827E+02 -4.2798E+02 -1.9370E+02
0000032   1.6419E+02  7.0711E+01 -1.5514E+02
0000033   8.4567E+02 -1.6925E+02  8.5984E+01
0000034   6.4632E+02  2.8975E+02 -1.1012E+02
0000035   4.3005E+02 -5.9647E+02 -8.5924E+01
0000036   5.5723E+02 -2.2104E+01 -3.0282E+02
0000037   4.6156E+02  6.2426E+01  1.1539E+02
0000038   7.3738E+02 -2.1782E+02 -6.4035E+00
0000039   2.3217E+02  2.5845E+02 -1.3451E+02
0000040   3.5700E+02  1.3639E+01 -3.3141E+02
0000041   1.2779E+02  9.0240E+01 -8.6718E+01
0000042   6.2386E+02  2.4858E+02 -8.9934E+01
0000043   5.1156E+02  1.2098E+02  7.2198E+01
0000044   4.8641E+02 -1.6519E+02  1.3984E+02
0000045   6.8172E+02  1.8747E+02 -4.1486E+02
0000046   6.5010E+02  2.1586E+02  7.6446E+01
0000047   6.6494E+02  1.4071E+02  1.6425E+02
0000048   3.5440E+01  3.4146E+01 -1.3208E+02
0000049   3.0568E+02 -1.0542E+02 -8.4781E+01
0000050   4.1990E+02 -3.8393E+02  8.7335E+01
0000051   4.4593E+02 -1.3229E+02 -7.6355E+01
0000052   6.0946E+02 -8.1629E+01 -2.9923E+01
0000053   5.1279E+02  2.0755E+02 -1.3260E+02
0000054   4.8959E+02 -2.2151E+02 -1.5955E+02
0000055   1.7631E+01 -3.4395E+02  1.3283E+02
0000056   4.1900E+02 -3.6634E+02 -2.1575E+02
0000057   5.4619E+02  5.9853E+01  1.2354E+02
0000058   2.4488E+02  1.9180E+02 -2.1337E+02
0000059   3.2051E+02  2.5399E+02  3.8545E+02
0000060   5.1610E+02 -1.7553E+02 -7.4018E+01
0000061   2.9758E+02  3.2051E+02  3.4846E+00
0000062   5.1394E+02  1.6854E+02  8.5299E+01
0000063   6.1251E+02  1.9845E+02 -2.9035E+01
0000064   4.1320E+02  1.2694E+02 -2.7302E+02
0000065   5.8189E+02 -1.5282E+02  1.1459E+02
0000066   3.3503E+02  1.0779E+02  7.7375E+01
0000068   2.1195E+02  2.9628E+02  1.9053E+01
0000069   7.3390E+02  1.6697E+02  1.1438E+02
0000070   6.9500E+01 -2.3049E+00  1.9052E+01
0000071   2.2691E+02 -8.7902E+00  1.4070E+02
0000072   2.8866E+02  6.3974E+00  9.6908E+01
0000073   7.0471E+02  5.1892E+02  1.8062E+02
0000074   3.5410E+02 -9.0791E+01  3.5865E+02
0000075   5.8886E+02 -2.2917E+02 -7.2701E+01
0000076   2.2268E+02  1.7288E+01  7.9606E+01
0000077   5.9786E+02 -1.8885E+01  7.8095E+01
0000078   5.2291E+02  1.2838E+01 -1.7981E+01
0000079   1.6902E+02  1.6152E+02 -8.9324E+01
0000080   4.5168E+01 -6.9645E+01 -2.0641E+02
0000081   4.1400E+02 -4.4390E+01  1.1890E+02
0000082   7.8013E+02  1.6693E+02 -3.0475E+02
0000083   7.8214E+02 -8.5662E+01  1.9777E+02
0000084   4.9694E+01  8.9157E+01 -4.2924E+02
0000085   4.8008E+02  3.4292E+02  3.4365E+02
0000086   4.4335E+02 -1.5055E+02  1.0648E+02
0000087   3.2676E+02 -1.3112E+02 -3.5891E+02
0000088   3.4406E+02 -4.1341E+02 -2.1310E+02
0000089   3.3538E+02 -2.2229E+02 -2.1348E+02
0000090   3.1651E+02 -1.3902E+01 -3.8339E+02
0000091   4.6928E+02  1.5716E+01  6.9600E+01
0000092   5.2324E+02 -1.9106E+02 -7.1156E+01
0000093   6.0876E+02 -2.1589E+02 -7.2227E+01
0000094   4.7183E+02  1.6169E+02  1.6002E+02
0000095   1.4401E+02  2.2500E+01  1.0409E+02
0000096   2.9518E+02  2.2646E+02  1.2671E+02
0000097   3.2285E+02  2.5016E+02 -2.6735E+02
0000098   3.1527E+02 -2.2651E+01  1.0086E+02
0000099   2.7582E+02 -1.6504E+02  1.4949E+02
0000100   3.3220E+02 -8.0726E+01  4.3556E+01
0000101   3.5679E+02  4.7727E+01 -1.6040E+02
0000102   4.3993E+02  6.7609E+01 -9.0710E+00
0000103   6.3121E+02 -5.9684E+02  1.1803E+02
0000104   1.4831E+02  2.3274E+02  9.4427E+01
0000105   3.8772E+02 -2.1504E+02  1.5011E+02
0000106   6.5250E+02 -1.0407E+02  2.3654E+02
0000108   4.7375E+02  4.2603E+02 -3.7966E+02
0000109   5.6413E+02  4.6015E+01  1.1946E+02
