============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.3683E+02 -5.2865E+01 -5.3796E+01
0000002   1.8555E+02 -2.0262E+01 -2.1444E+01
0000003   1.9801E+02  1.6483E+02 -6.9962E+00
0000004   2.8807E+02  2.0226E+02  1.0717E+02
0000005   3.0268E+02  2.7117E+02 -2.1397E+02
0000006   1.2848E+02  2.3274E+01 -4.5088E+01
0000007   1.1098E+02  8.4270E+01  1.0204E+01
0000008   3.1185E+02  1.3419E+02  3.7727E+01
0000009   2.6011E+02 -5.5801E+01  4.5137E+01
0000010   3.0333E+02  1.4446E+02  4.9149E+01
0000011   7.0689E+01 -2.7542E+01 -4.8172E-01
0000012   2.0908E+02  3.8132E+01 -1.1853E+02
0000013   2.3819E+02 -2.1581E+02 -1.0773E+02
0000014   1.6390E+02 -1.9875E+01 -4.3951E+00
0000015   2.0963E+02  1.0105E+01  8.1526E+01
0000016   2.0895E+01  7.2188E+01  9.6062E+01
0000017   1.4196E+02  1.0407E+02 -6.0379E+01
0000018   3.9710E+02  1.2325E+01 -2.4008E+00
0000019   1.6071E+02  1.0149E+01 -4.4194E+01
0000020   1.4294E+02 -1.6480E+02 -1.2932E+02
0000021   3.9843E+02  1.3659E+02 -3.7948E+01
0000022   1.2961E+02 -2.1313E+02  8.1384E+01
0000023   3.7173E+02  2.7765E+02  1.6114E+02
0000024   5.3880E+01 -4.9818E+01  1.6829E+01
0000025   1.8399E+02 -7.0834E+01  7.5319E+01
0000026   7.6003E+01  4.6021E+01 -2.9544E+01
0000027   2.7413E+02 -1.2248E+02 -6.9445E+01
0000028   4.8467E+01 -1.0686E+02  1.3914E+02
0000029   3.5871E+01 -4.3411E+01 -1.0453E+01
0000030   2.5494E+02  3.1011E+01  1.6430E+02
0000031   3.3051E+02  1.2603E+02  9.8472E+01
0000032   3.1585E+02  1.2919E+02 -8.7801E+01
0000033   1.8806E+02 -6.9458E+01 -5.2439E+01
0000034   2.1010E+02  1.1765E+02  1.5883E+02
0000035   5.1555E+01  2.2392E+01  6.1897E+00
0000036   6.1183E+01  8.7010E+01  1.6292E+01
0000038   3.4327E+02 -2.2190E+01 -5.6306E+01
0000040   1.6578E+02 -3.2304E+01  3.3232E+00
0000041   2.2677E+02  3.7628E+00 -1.5536E+02
0000042   1.0832E+02  2.4764E+02  4.3023E+01
0000043   2.5517E+02 -1.1475E+02 -1.3961E+02
0000044   2.2687E+02  1.2170E+02  3.5954E+01
0000045   1.9203E+02 -2.0516E+02 -4.2796E+01
0000046   1.8532E+02 -2.0346E+02 -2.6042E+01
0000047   2.5635E+02  1.2035E+01 -1.6018E+02
0000048   1.5715E+02 -9.7867E+01 -9.7965E+01
0000049   2.8164E+02  4.8876E+01 -1.1619E+02
0000050   5.4044E+01 -1.3610E+01 -3.9747E+01
0000051   1.1889E+02  7.1210E+01  2.3607E+01
0000052   1.4129E+02  1.0528E+02 -4.8089E+01
0000053   1.7910E+02  3.7987E+01  2.5573E+01
0000054   4.8444E+01 -1.0005E+02  1.9673E+02
0000056   2.2158E+02 -2.1658E+02 -3.6022E+02
0000058   2.0475E+02  9.9509E+01 -1.9994E+02
0000059   1.0035E+02  1.3681E+02 -8.0253E+00
0000060   2.0649E+02  4.3761E+01 -4.1918E+01
0000061   2.0507E+02  1.0531E+02  1.3295E+02
0000062   1.5718E+02 -2.8526E+01 -5.5281E+01
0000063   3.0246E+01 -4.5631E+01 -2.0512E+01
0000064   1.4966E+02 -6.8862E+01  1.0923E+02
0000065   1.6886E+02  2.3276E+02 -1.2905E+02
0000066   4.6973E+02  1.9334E+02 -1.0085E+02
0000067   1.5667E+02  2.2579E+02 -1.1375E+02
0000068   2.7981E+02 -5.5407E+01  1.7416E+02
0000069   2.2893E+02 -8.1364E+01  3.7045E+01
0000070   1.4977E+02 -8.0100E+01 -6.8562E+01
0000071   4.8759E+01 -4.3292E+01 -2.8559E+01
0000072   6.7818E+01  9.3174E+00 -3.9602E+01
0000073   1.7142E+02  6.0867E+00 -1.4409E+02
0000074   1.2764E+02 -1.4526E+02  4.8392E+01
0000075   1.1763E+02  1.5255E+02 -1.2178E+02
0000076   3.3881E+02  1.2600E+02  4.2399E+01
0000078   1.7421E+02  3.1774E+02 -4.5316E+01
0000079   8.3310E+01 -1.0343E+02 -2.0213E+01
0000080   1.7242E+02 -9.3100E+01  1.7045E+02
0000081   3.9046E+02 -2.0381E+02 -2.1633E+02
0000082   2.7398E+02  9.5173E+01 -6.0296E+01
0000083   6.6771E+01  1.4556E+01  5.8192E+01
0000085   1.0772E+02  1.0989E+02  3.0849E+01
0000086   1.8022E+02 -6.5156E+01 -9.0199E+01
0000087   2.7356E+02  5.1369E+01 -7.6597E+01
0000088   9.2955E+01 -4.4822E+01  3.6489E+01
0000089   2.1170E+02 -3.7658E+01 -6.9999E+01
0000090   1.9573E+02 -1.3884E+02 -2.0472E+02
0000091   8.6734E+01  9.7039E+01 -9.0536E+01
0000092   1.3945E+02 -1.7162E+01 -3.3591E+02
0000093   8.3260E+01  6.3131E+01  1.1085E+02
0000094   1.8832E+02 -6.7994E+01  3.6123E+01
0000095   1.4050E+02  3.2107E+01  2.9349E+01
0000096   1.0327E+02  1.0242E+02 -6.1420E+01
0000098   8.8432E+01 -3.5453E+00 -4.8189E+01
0000099   1.9948E+02 -8.1034E+01 -3.1470E+01
0000100   3.2413E+02  6.3447E+01 -1.4931E+02
0000101   4.6973E+02 -1.6212E+02 -4.7436E+01
0000102   1.9461E+02  2.1017E+01  3.8842E+01
0000103   2.4562E+02  4.5234E+01 -4.7344E+01
0000104   8.0089E+01  3.1201E+02 -6.2133E+01
0000105   8.7083E+01 -2.8304E+01 -2.5774E+02
0000106   4.2127E+02 -1.2557E+01 -5.7729E+01
0000107   5.1203E+01 -1.6050E+02 -3.7460E+01
0000108   1.0661E+01  5.7714E+01 -3.3896E+02
0000110   2.7377E+02  1.3256E+02  2.4729E+02
0000111   3.5371E+02 -8.0335E+01  8.3252E+00
0000112   1.7140E+02  3.7402E+01  7.3659E+01
0000113   5.2008E+02  1.2382E+02  1.2558E+01
0000114   1.7343E+02 -1.9818E+01 -2.1872E+02
