============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   5.7721E+02 -8.5758E+01  1.9806E+01
0000002   9.2498E+01  3.8821E+02  3.7702E+02
0000003   4.0000E+02 -4.1308E+02 -4.5582E+01
0000005   1.7812E+02  1.6968E+02  6.0964E+01
0000006   2.9974E+02  3.5846E+02  4.9660E+01
0000007   6.2336E+02 -4.6069E+02  5.8914E+01
0000008   3.8882E+02 -2.1373E+02 -5.5020E+02
0000009   4.2672E+02 -1.4600E+02 -2.2336E+02
0000010   6.2373E+02  3.3844E+02  8.4195E+01
0000011   3.9821E+02  7.1961E+01 -1.9485E+02
0000012   6.8650E+02  7.8308E+01 -4.9249E+01
0000013   8.3185E+01  2.6002E+02  6.4497E+01
0000014   6.3436E+02 -2.8325E+02 -5.7863E+01
0000015   1.7374E+02  4.1921E+01  9.3335E+01
0000016   4.9662E+01  3.2829E+02  1.6224E+02
0000017   4.9664E+02  6.7180E+01  3.6151E+01
0000018   4.5435E+02  1.6741E+02  1.3101E+02
0000019   3.3108E+02  2.3704E+02 -1.6475E+02
0000020   7.2217E+01 -1.0409E+02 -1.0728E+02
0000021   5.6605E+02 -1.8235E+02  3.5740E+02
0000022   7.2304E+01 -2.6442E+02 -2.6262E+02
0000023   6.1198E+02  1.9897E+02  1.3187E+02
0000024   5.8256E+02  4.2177E+02  1.6826E+02
0000025   4.0789E+02  2.5729E+02 -8.8874E+01
0000026   2.9490E+02 -2.0416E+02  2.5461E+02
0000027   3.9397E+02  1.0699E+01  1.6370E+01
0000029   5.0108E+02 -2.6620E+02  1.6427E+01
0000030   6.3133E+02 -1.7680E+02  1.4936E+02
0000031   6.9027E+02  1.2158E+02 -4.2317E+01
0000032   4.3735E+02 -2.8552E+02  2.0784E+02
0000033   1.5176E+02 -5.0883E+01  3.1117E+02
0000034   5.6976E+02  3.2059E+01  1.3572E+02
0000036   6.7324E+02  1.4226E+02  1.1257E+02
0000037   8.2510E+02  2.6120E+02  3.9232E+02
0000038   6.3573E+02 -2.1118E+02  5.1645E+02
0000039   2.3951E+02 -8.0972E+00 -8.0863E+01
0000040   1.8802E+02  2.1829E+02  1.1670E+02
0000041   5.2713E+02 -2.4587E+02 -3.8675E+02
0000042   3.5816E+02  3.4223E+02 -4.3917E+02
0000043   5.4129E+02 -4.4104E+02 -1.1254E+02
0000044   4.4451E+02 -2.1937E+02  1.8200E+02
0000045   3.7112E+02 -3.1313E+01  2.7686E+02
0000046   6.6997E+02 -2.2939E+02 -1.3796E+02
0000047   1.1722E+02  1.3359E+01 -4.3236E+02
0000048   9.0954E+02 -1.4804E+01  2.3191E+02
0000049   5.1280E+02  1.8010E+02  3.1280E+02
0000050   3.8828E+02 -1.4403E+02  1.4285E+02
0000051   3.5988E+02  2.9978E+02 -6.4581E+01
0000052   3.6599E+02 -8.0919E+01  3.2809E+02
0000053   3.5721E+02 -2.0500E+02 -2.7099E+02
0000054   6.1204E+02  1.4354E+02 -3.4158E+02
0000055   8.5518E+02 -2.3401E+00 -2.2887E+02
0000056   5.2953E+02  2.8651E+01  1.8138E+02
0000057   5.9168E+02 -2.6613E+02 -2.6075E+01
0000058   2.2747E+02  1.2896E+00  1.0705E+02
0000059   8.9843E+01 -1.3003E+02 -4.0466E+02
0000060   4.0507E+02  1.9147E+02  1.4562E+02
0000061   2.7348E+02  1.0265E+02  2.1433E+02
0000062   1.6284E+02 -2.9982E+02 -8.7677E+01
0000063   4.1653E+02  2.5707E+01  1.0623E+02
0000064   3.3769E+02 -9.5271E+01 -2.5892E+02
0000065   3.5474E+02 -3.6503E+02 -1.0341E+02
0000066   1.9532E+02  2.4298E+02  3.8127E+02
0000067   2.7218E+02  8.1114E+01 -2.2222E+02
0000068   4.0749E+02  1.5232E+02 -4.2044E+02
0000069   5.3264E+02  3.0582E+01  2.1291E+02
0000070   7.6471E+02  1.5294E+02  1.0620E+02
0000071   1.9334E+02 -3.4117E+02  1.2768E+02
0000072   2.9834E+02 -3.1183E+02 -1.9003E+02
0000073   2.2703E+02  3.1200E+02 -1.9302E+02
0000074   7.0180E+02  1.1997E+02  3.4938E+02
0000075   1.1161E+02  1.7129E+00  9.2029E+01
0000076   8.0623E+02  1.1160E+02 -1.8225E+01
0000077   6.3932E+02 -1.6002E+02  1.0321E+02
0000078   2.8097E+02  3.6669E+01 -1.7071E+02
0000079   8.9129E+02  6.3972E+01 -2.7777E+02
0000080   1.9082E+02  3.1730E+01 -4.1809E+02
0000081   4.1856E+02 -1.1966E+02 -2.5584E+02
0000082   2.5760E+02  1.9352E+01  9.2540E+01
0000083   3.8679E+02  1.4396E+02  1.3701E+02
0000084   2.5509E+02  2.6891E+01  2.1891E+01
0000085   8.1865E+02 -2.4866E+02  2.1698E+02
0000086   3.2117E+02  1.9672E+02  9.6274E+01
0000087   4.5833E+02  9.3266E+01  2.6161E+02
0000088   2.0256E+02  1.0180E+02 -6.8316E+01
0000089   7.0731E+01  1.5190E+00 -1.5912E+02
0000090   5.9470E+02  2.3341E+02  5.4549E+01
0000091   7.0501E+02 -5.2843E+01  2.0452E+02
0000092   3.6690E+02 -4.6362E+02  1.4003E+02
0000093   6.5360E+02  3.2743E+01  1.9274E+02
0000094   2.0868E+02 -4.3450E+01  4.9237E+01
0000095   1.7749E+02 -1.5036E+02 -3.5270E+01
0000096   4.6470E+02 -1.0859E+02 -1.9978E+02
0000097   4.4343E+02 -2.6555E+02 -2.6329E+02
0000098   2.9319E+02  2.5668E+02  5.6195E+02
0000099   4.1871E+02 -1.6335E+02 -3.8418E+02
0000100   4.9441E+02  3.3772E+02 -2.1603E+02
0000101   4.0967E+02  1.8695E+02 -4.8884E+01
0000102   2.8348E+02  1.7765E+01 -3.5667E+02
0000103   3.2200E+02 -7.9468E+01 -1.3102E+02
0000104   1.7000E+02  1.7707E+02 -1.1865E+02
0000105   4.1511E+02 -2.5846E+02  1.2189E+02
0000106   1.6794E+02  3.4928E+02 -2.0020E+02
0000107   5.1742E+02  3.5289E+02 -6.3133E+00
0000108   4.1790E+02 -3.6580E+02  2.8902E+02
0000111   7.3623E+02  3.4358E+02  4.6841E+02
0000112   4.7083E+02  1.7769E+02  1.3315E+00
