============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   5.6438E+02 -1.1183E+01 -3.5237E+02
0000002   3.2323E+02  4.5001E+01  4.7169E+02
0000003   4.2069E+02 -2.3621E+02  4.1450E+02
0000004   2.1869E+02 -1.0664E+02  4.5387E+01
0000005   1.9753E+02  3.5577E+02 -7.7768E+01
0000006   2.3020E+02 -7.3776E+01 -1.0036E+02
0000007   4.0190E+02 -1.1089E+02 -2.7373E+02
0000008   8.6094E+01 -5.9558E+01 -1.2937E+02
0000009   4.3918E+02 -2.9240E+01 -1.9867E+02
0000010   9.4721E+01  9.5199E+01  2.3888E+02
0000011   3.4246E+02 -1.3902E+02 -3.6657E+01
0000012   8.7184E+01  4.9590E+01  4.0538E+02
0000013   2.8808E+02 -2.3051E+01  4.5325E+01
0000014   5.2983E+02  1.9226E+02 -2.5447E+02
0000015   4.5137E+02  8.3126E+01 -2.4405E+02
0000016   4.8831E+02 -2.2894E+02  2.6807E+02
0000017   7.7404E+02  1.3232E+02 -3.4049E+02
0000018   3.6655E+02  9.1190E+01  1.9481E+02
0000019   1.9363E+02 -1.5560E+01 -9.9978E+00
0000021   5.2728E+01  2.1022E+01 -1.7694E+02
0000022   4.5250E+02  1.8730E+02 -1.0798E+01
0000023   3.6299E+02 -3.5466E+02 -2.3549E+02
0000024   6.4463E+02 -2.8470E+02  1.0333E+02
0000025   9.9700E+01  7.2201E+01  5.5745E+02
0000026   6.8206E+02  3.2497E+01 -1.3138E+02
0000028   5.2806E+02  7.4709E+01  1.4230E+02
0000029   7.2652E+02 -4.4571E+02 -3.4082E+02
0000030   2.0214E+02 -1.4093E+02 -1.7924E+02
0000031   2.4009E+02  2.4280E+02 -8.3813E+01
0000032   2.9263E+02 -4.2890E+02 -2.7204E+02
0000033   5.9571E+02 -1.8211E+02 -1.5132E+02
0000034   7.0556E+02 -1.7581E+02  9.6468E+01
0000035   4.7518E+02 -6.2846E+01 -2.2465E+02
0000036   6.1834E+02  6.7128E+01 -1.2816E+02
0000037   3.6885E+02  5.4879E+01  3.5464E+02
0000038   4.8581E+02  2.5107E+02 -3.5642E+02
0000039   2.9782E+02  1.1649E+02  2.4182E+02
0000040   2.3820E+02 -6.4947E+01  1.0736E+02
0000041   2.0507E+02 -2.2806E+02  4.7141E+01
0000042   4.6102E+02  1.0768E+00  1.7474E+02
0000043   2.7298E+02 -3.9846E+02 -1.4796E+02
0000044   3.6047E+02 -1.1453E+02 -1.1175E+02
0000045   4.8775E+02  1.4894E+02 -1.3127E+02
0000046   2.5874E+02  1.0009E+02  3.6237E+02
0000047   5.3338E+02  4.8092E+02  1.8897E+02
0000048   4.6198E+02  9.0537E+01 -2.8389E+02
0000049   1.9581E+02 -3.7327E+01  4.1881E+02
0000050   8.8983E+02  1.6139E+02 -2.4322E+02
0000051   2.1874E+02  2.7888E+02 -6.1605E+00
0000052   4.7646E+02 -1.4337E+02 -5.3751E+02
0000053   2.9949E+02 -2.0582E+02 -3.3326E+01
0000054   2.6119E+02  2.1405E+02 -4.6545E+01
0000055   2.7008E+02 -1.6363E+02  2.5626E+02
0000056   1.4985E+02 -2.2915E+02 -3.5667E+02
0000057   1.6557E+01  2.7455E+02  8.3599E+01
0000058   4.0330E+02 -1.3138E+02  3.4049E+02
0000059   7.2749E+02 -2.6134E+02 -3.8996E+02
0000061   9.2303E+02  7.0482E+01 -1.4048E+02
0000062   4.3610E+02  9.1767E+01 -8.4624E+01
0000064   3.5797E+02 -3.0967E+01 -2.2891E+02
0000065   1.2008E+02 -1.1394E+02 -3.5828E+02
0000066   1.1562E+02  1.4188E+02 -9.5878E+01
0000067   7.7013E+02 -1.7233E+02 -5.9479E+01
0000068   2.3026E+02 -3.6689E+02 -5.4517E+01
0000069   3.9144E+02  1.6848E+01  1.4088E+01
0000070   3.6687E+02  4.5875E+02 -1.6829E+02
0000071   3.0977E+02  7.8516E+01  4.1519E+02
0000072   2.9688E+02 -9.9060E+01 -2.9233E+02
0000073   3.6811E+02 -1.2828E+02 -4.6345E+01
0000074   5.5750E+01  9.7346E+01  1.8869E+02
0000075   1.4650E+02 -1.0534E+02 -6.8347E+01
0000076   1.1369E+02 -8.9581E+01  1.0048E+02
0000077   6.2406E+02 -1.1190E+02 -1.5680E+02
0000078   5.5557E+02  1.5410E+02 -2.2069E+02
0000079   9.6532E+02  6.9728E+00  2.0177E+02
0000081   6.2315E+02 -1.4591E+02 -1.4506E+02
0000082   9.2706E+01 -2.2285E+02  5.1432E+02
0000083   2.9888E+02  2.1207E+02  1.2171E+02
0000084   3.3972E+02  1.6630E+02 -5.1507E+02
0000085   5.0966E+02  1.8383E+02  1.8247E+02
0000086   6.4232E+02  5.4924E+01  1.7869E+02
0000087   5.2634E+02 -1.3860E+02 -3.3940E+02
0000088   4.1497E+02  2.6921E+02  1.9824E+02
0000089   4.7798E+02  2.9277E+02 -1.1764E+02
0000090   5.5621E+02 -1.1618E+02 -1.5863E+02
0000091   3.2266E+02 -1.3815E+02 -3.5564E+01
0000092   1.7305E+02 -5.6565E+01 -1.5315E+02
0000093   1.1433E+02  6.8755E+01 -6.0702E+01
0000094   7.7398E+02  1.4173E+02  1.5978E+02
0000095   4.7165E+02 -2.1673E+01  3.7143E+02
0000096   6.1949E+02 -2.0702E+02 -3.0252E+02
0000098   5.9823E+02  1.1235E+02 -1.6663E+02
0000099   4.8914E+02  4.1968E+02 -2.0861E+01
0000100   3.6456E+02 -8.3728E+01  1.3019E+02
0000101   5.2304E+02  2.0320E+01  7.1519E+00
0000102   2.1587E+02  1.6441E+02  2.0282E+02
0000103   3.5592E+02 -1.8635E+01  6.3162E+01
0000104   3.7400E+02  8.5702E+01 -2.5960E+02
0000105   4.4584E+02 -6.0220E+01  1.1464E+02
0000106   4.0503E+02  4.8572E+00  3.5920E+02
0000107   5.1330E+02 -1.2970E+02  2.0964E+02
0000108   6.4325E+02  9.3327E+01  5.5584E+01
0000109   4.3154E+02  3.8493E+02 -1.1257E+02
0000110   4.1473E+02  1.1486E+02 -1.4236E+02
0000111   6.0543E+02 -2.8321E+02 -3.6675E+02
0000112   3.2849E+02  2.7878E+02  1.5686E+02
