============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.5193E+02  1.3363E+02 -9.7272E+01
0000002   3.8113E+02 -4.1517E+01  3.0763E+02
0000003   5.7111E+02  7.7838E+01 -1.3134E+02
0000004   5.4234E+01 -2.0321E+01 -1.1413E+01
0000005   5.0778E+02 -1.6896E+02  1.7986E+02
0000006   5.8909E+02 -8.0614E+01 -5.2053E+01
0000007   5.1805E+02 -9.8504E+01 -7.5768E+01
0000008   6.5686E+01  1.6315E+02 -4.1539E+02
0000009   7.4487E+02 -7.3719E+01  5.0422E+02
0000010   5.0595E+02  6.1632E+01  3.4765E+02
0000011   4.1300E+02 -1.3363E+02 -2.0889E+01
0000012   3.9815E+02  1.4711E+02 -2.6475E+02
0000013   4.6703E+02  3.8442E+02 -8.6429E+01
0000014   2.4404E+02 -3.8832E+02 -1.6302E+02
0000015   2.6776E+02 -4.0359E+02 -1.8871E+02
0000016   1.8630E+02  2.5364E+02  2.8518E+00
0000017   3.5056E+02 -2.4307E+02  3.2108E+01
0000018   3.8850E+02 -4.9812E+02  3.5179E+02
0000019   4.1264E+02  1.6892E+02 -3.0890E+02
0000020   4.1260E+02  9.3176E+01  7.0371E+01
0000021   3.4401E+02  1.6154E+02  3.5156E+02
0000022   3.9399E+02 -2.2570E+01  1.4760E+02
0000023   1.9606E+02 -1.8034E+00  3.0091E+01
0000024   1.6180E+02  1.0578E+02 -3.5487E+02
0000025   6.3083E+02 -4.6307E+02 -1.5664E+02
0000026   1.4608E+02  4.4004E+02 -1.3145E+02
0000027   2.5532E+02 -4.1144E+01 -1.2437E+02
0000028   1.9355E+02 -9.3467E+01 -1.6515E+02
0000029   3.9402E+02 -2.1369E+02  1.7790E+02
0000030   3.2511E+02 -3.3413E+02  2.0481E+02
0000031   6.1938E+02 -3.9228E+02  2.7763E+01
0000032   3.8926E+02 -4.3886E+01  1.8022E+02
0000033   4.5910E+02 -3.1042E+02 -4.4144E+02
0000034   3.5148E+02 -5.9710E+02 -2.5418E+01
0000035   5.3806E+02  1.1819E+02 -1.9976E+02
0000036   5.3128E+02 -2.4466E+02 -1.6912E+01
0000037   6.7833E+02 -9.6687E+01 -5.6519E+01
0000038   4.6426E+02 -4.1805E+01  2.3515E+02
0000039   8.4153E+01 -2.8915E+02 -6.4437E+01
0000040   2.3883E+02 -1.0575E+02 -1.9315E+02
0000041   1.9509E+02  3.6529E+01  8.7280E+01
0000042   4.2453E+02 -5.2062E+01 -2.2157E+02
0000043   6.2196E+02 -3.6562E+01 -2.0467E+02
0000044   7.3811E+02 -1.8556E+02 -2.0351E+02
0000045   3.5022E+02  1.8991E+02 -1.0860E+02
0000046   3.2002E+02  1.9584E+02  1.6758E+02
0000047   3.3695E+02 -3.1536E+02  1.1659E+02
0000048   5.3274E+02  2.5598E+02  4.0256E+02
0000049   3.7462E+02 -1.1268E+02 -2.0677E+01
0000050   4.7143E+02  1.4124E+02 -1.5439E+02
0000051   4.8695E+02 -2.0288E+01  1.8685E+02
0000052   3.2214E+02  1.9117E+02  3.4678E+02
0000053   7.5226E+02 -1.7081E+02  2.5286E+02
0000054   5.3597E+02 -1.3379E+02 -3.1584E+01
0000055   2.7084E+02  4.5563E+02 -2.7026E+02
0000056   4.8422E+02  4.3618E+02 -4.0126E+02
0000057   3.1635E+02 -6.2917E+01  8.6051E+01
0000058   3.5085E+02 -2.4123E+02 -3.0553E+02
0000059   4.4103E+02 -1.9245E+02 -1.6560E+02
0000060   8.5032E+02  2.6969E+02 -2.2704E+02
0000061   8.6880E+01 -4.0585E+02 -2.0274E+02
0000062   3.4389E+02 -9.2942E+01  3.2617E+01
0000063   5.4688E+02  1.6112E+02 -1.7682E+02
0000064   1.1436E+02  2.8869E+02 -1.1722E+02
0000065   1.0233E+03 -9.0958E+01 -1.4905E+02
0000066   6.6584E+02 -7.4912E+01 -4.2552E+02
0000067   3.3799E+02 -2.9552E+01 -4.9287E+01
0000068   1.5515E+02 -1.1265E+00  1.9946E+02
0000069   5.6880E+02 -6.8944E+01 -4.3897E+02
0000071   5.2059E+02 -3.2119E+02  3.1553E+02
0000072   9.8708E+01  9.7640E+01  3.9277E+02
0000073   4.5245E+02  6.3449E+01  1.4887E+02
0000075   5.6436E+02 -1.1757E+02  1.8848E+02
0000076   2.5550E+02  1.5418E+02  1.1207E+02
0000077   5.1540E+02  1.7721E+02  4.6005E+00
0000078   3.3624E+02 -3.1987E+02  8.0618E+01
0000080   3.5288E+02  2.6355E+02 -2.4837E+02
0000081   4.4063E+02  2.1682E+02  2.9853E+02
0000082   3.2016E+02 -2.4917E+01 -3.6304E+02
0000083   2.1311E+02  9.9184E+01 -1.8402E+02
0000084   5.1407E+02  5.9944E+01 -2.4411E+02
0000085   6.1216E+02  1.3322E+02 -8.6520E+01
0000087   5.9537E+01 -7.2894E+00 -1.5352E+02
0000089   1.5729E+02 -1.1576E+02 -2.5248E+01
0000090   5.2131E+02  2.3418E+02  1.0986E+02
0000091   5.0845E+02 -1.5971E+02  3.5059E+02
0000092   5.7570E+02  4.0864E+02  1.5352E+02
0000093   2.9742E+02 -1.6538E+02 -1.4246E+02
0000094   3.1436E+02 -5.0140E+00  1.4319E+02
0000095   6.1986E+02  1.4318E+01  2.4174E+02
0000096   3.8501E+02  1.6521E+02 -2.2009E+02
0000097   3.3400E+02  2.3787E+02 -5.7924E+01
0000098   2.6721E+02  7.5783E+01  1.6609E+02
0000099   6.2075E+02 -2.3539E+02  2.6968E+01
0000100   4.1446E+02  5.3440E+02 -1.8618E+01
0000101   7.6369E+02 -1.4521E+02  2.8121E+01
0000102   1.8077E+02  2.6694E+01 -4.0679E+01
0000103   3.5246E+02 -1.0408E+02 -1.8891E+01
0000104   4.3923E+02  1.1289E+02  4.2602E+01
0000105   2.8068E+02 -4.0128E+02  2.4741E+02
0000106   4.9536E+02 -6.4371E+01  4.7770E+01
0000107   1.8599E+02 -1.6148E+01 -7.2300E+01
0000109   1.5103E+02  3.4683E+01 -1.3410E+02
0000110   6.2518E+02  3.4869E+02 -5.8512E+01
0000111   2.4361E+02 -9.3775E+01  2.7506E+02
0000113   3.6680E+02 -2.4935E+02  3.9935E+02
