============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.3330E+02  3.9565E+01  2.3779E+01
0000002   1.0434E+02  2.0243E+02  1.0426E+02
0000003   6.1492E+01  1.4858E+02  4.6227E+01
0000004   1.6085E+02  2.3025E+01 -2.2728E+01
0000005   2.9314E+02  1.0119E+02 -4.2439E+00
0000006   2.8203E+02  1.4107E+02 -1.3064E+02
0000007   9.0619E+01 -6.7163E+01 -9.7062E+01
0000008   3.5825E+02  6.1279E+01 -2.9720E+02
0000009   2.8972E+02  2.7220E+01  1.2743E+02
0000010   1.2034E+02  3.7656E+01  1.8373E+02
0000011   1.7627E+02  2.6725E+02  1.0881E+02
0000012   1.5501E+02  5.3604E+01  1.1467E+02
0000013   1.3932E+02  1.2906E+02 -1.1338E+02
0000014   3.8019E+01  7.7918E+01  7.9087E+01
0000015   2.0359E+02 -1.6956E+02 -1.5694E+02
0000016   9.2521E+01  1.5245E+01 -3.7978E+01
0000017   2.7290E+02 -1.0172E+02 -1.1208E+02
0000018   2.5052E+02  8.7419E+01 -1.4364E+02
0000019   2.2075E+02  1.4957E+02 -2.1351E+02
0000020   2.1107E+02  2.6350E+01  2.5717E+02
0000021   2.4589E+02  9.6027E+01 -2.8902E+01
0000022   3.4572E+02  2.7559E+02  4.0440E+01
0000024   8.5162E+01 -4.2829E+01  7.4183E+01
0000025   1.6276E+02 -1.7348E+00 -1.7100E+02
0000026   1.8981E+02  2.1390E+02  2.6335E+01
0000027   4.9589E+01  2.6691E+01  4.4127E+01
0000028   2.4354E+02 -8.3273E+01  1.1919E+02
0000029   1.4066E+02  2.8778E+02 -1.5763E+02
0000030   1.7356E+02  9.6864E+01  1.3254E+02
0000031   7.5318E+01 -1.4713E+02  2.1729E+00
0000032   2.0526E+02 -6.7998E+01  3.8838E+00
0000033   3.4504E+02  1.6261E+02  6.7495E+00
0000034   5.2601E+02  3.7288E+01  6.1788E+01
0000035   6.6765E+01 -1.9678E+02 -1.6387E+02
0000036   3.5891E+02 -4.4820E+01  9.8136E+01
0000037   2.8759E+02  3.1719E+02 -1.6686E+02
0000039   2.1515E+02  2.8183E+02  1.5190E+01
0000040   3.4215E+02  1.0327E+02 -4.5599E+01
0000041   2.6562E+02 -1.9209E+02  1.8245E+02
0000042   3.0506E+02 -1.1411E+01 -1.7795E+02
0000043   2.3448E+02 -1.7355E+01 -8.6126E+01
0000044   2.2560E+02  1.1115E+02  6.9713E+01
0000045   2.3543E+02  8.2724E+01  2.3847E+02
0000046   2.7524E+02  1.8574E+02  4.8901E+01
0000047   8.8646E+01  1.1229E+02  5.3498E+01
0000048   1.0536E+02  8.4767E+01  4.9718E+01
0000049   1.9627E+02  6.1523E+01  2.7556E+01
0000050   1.4629E+02 -1.4600E+02  6.8348E+01
0000051   2.0315E+02  9.9851E+01 -1.2105E+01
0000052   4.4960E+02  8.7278E+01 -4.2388E+01
0000053   3.3596E+02  9.7641E+01  1.3115E+02
0000054   1.3422E+02  3.0947E+01  4.7498E+01
0000055   1.0769E+02  7.1270E+01  1.1981E+01
0000056   4.7074E+01 -4.3421E+01  2.0431E+00
0000057   1.0183E+02 -1.8480E+02 -1.9778E+01
0000058   8.3762E+01  9.3325E+01  1.1296E+02
0000059   4.1240E+02 -3.3335E+01  1.6716E+02
0000060   6.0676E+00  4.8593E+01  7.6794E+01
0000061   4.1528E+02 -8.6494E+01  1.3048E+02
0000062   1.1286E+02 -3.9584E+01 -1.2352E+02
0000063   2.5810E+02 -9.2472E+01  6.4498E+01
0000064   2.2025E+02  1.9549E+02  2.5397E+01
0000065   2.6646E+02  4.6749E+01  7.7635E+00
0000067   4.4628E+02  1.1960E+02  1.7850E+02
0000068   4.1531E+02 -9.4303E+01  8.1837E-01
0000069   1.7985E+02 -1.2622E+02  3.9203E+01
0000070   1.6873E+02  1.7525E+01  1.6827E+02
0000071   1.8962E+02 -1.0254E+02  1.9439E+02
0000072   2.1011E+02  3.6633E+00  1.5149E+02
0000073   1.8652E+02 -4.9394E+01  1.2693E+02
0000074   2.3354E+02 -4.1754E+00 -3.3270E+02
0000075   2.4024E+02  6.6860E+01 -1.1963E+00
0000076   1.3537E+02 -1.2895E+02  1.3498E+02
0000077   3.2987E+02  6.1963E+01 -1.2913E+02
0000078   3.7146E+02 -3.3504E+01 -5.8950E+01
0000079   4.7775E+01  4.4440E+01  1.2284E+02
0000080   3.9577E+02 -3.9006E+01 -7.8181E+01
0000081   4.2896E+02 -1.2854E+02  1.3127E+02
0000082   3.1436E+02 -3.5618E+02 -1.5205E+02
0000083   2.5021E+02 -6.7871E+01 -3.5421E+01
0000084   1.5256E+02  1.8396E+02  3.0790E+00
0000085   3.4214E+02 -1.6249E+02 -2.9305E+01
0000086   2.3585E+02  1.0696E+02 -1.1005E+02
0000087   3.0651E+02  1.6502E+01 -1.6745E+02
0000088   4.0043E+02  1.4205E+02  1.8165E+01
0000089   8.3282E+01 -8.6551E+01 -1.0160E+02
0000090   4.4029E+02  1.5468E+02 -1.0272E+02
0000091   3.3941E+02  1.2471E+02  2.0465E+01
0000092   3.7962E+02 -1.8958E+01  1.0331E+02
0000093   3.1421E+02  1.2759E+02  1.3046E+02
0000094   1.9622E+02  7.6670E-01  4.9672E+01
0000095   1.5818E+02 -1.3907E+02 -1.0317E+01
0000096   1.1926E+02 -1.8699E+02  3.2971E+01
0000097   3.9289E+01  2.0935E+01 -1.0076E+02
0000098   2.2677E+02 -2.1802E+02  1.6860E+02
0000099   1.0315E+02 -3.8066E+01 -5.7506E+01
0000101   2.6339E+02 -2.3488E+01 -8.5405E+01
0000102   1.9068E+02 -5.9136E+01 -6.4856E+01
0000103   2.1333E+02 -8.3934E+01  1.0897E+02
0000104   3.3216E+02  1.9561E+01  4.2758E+01
0000105   2.1116E+02 -6.2183E+01  7.8777E+01
0000106   2.2055E+02  4.8005E+01  1.7599E+02
0000107   2.7350E+02  3.3916E+01  1.2051E+02
0000108   2.7221E+02  1.8368E+02 -1.1535E+02
0000109   8.9798E+01 -2.2636E+02 -2.5520E+02
0000110   1.6158E+02  5.8380E+01 -6.5430E+01
0000111   1.9784E+02 -6.1865E+01  7.4105E+01
