============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.7896E+02 -2.2305E+02  8.2410E+01
0000002   3.0650E+02 -1.0663E+02 -5.8120E+01
0000003   2.3222E+02  2.1202E+01 -1.5995E+02
0000004   2.9347E+02 -1.3151E+02 -1.9796E+00
0000005   2.0940E+02  1.3071E+02 -4.3281E+01
0000006   3.7671E+02 -5.3715E+01 -5.0980E+01
0000008   2.1121E+02 -1.0485E+02  1.9085E+01
0000009   1.8532E+02  2.2628E+01  3.9465E+01
0000010   4.3775E+02 -6.6542E+01  7.9657E+00
0000012   1.8685E+02  9.4638E+01 -6.2553E+01
0000014   1.4077E+02 -1.3677E+02 -7.8920E+01
0000015   7.4514E+01 -3.8133E+00  5.7190E+01
0000016   4.3067E+02 -1.4246E+02  3.1878E+01
0000017   1.6424E+02  4.5782E+00  1.1399E+02
0000018   2.6680E+02  1.9851E+02  1.6683E+02
0000019   3.7222E+02 -1.3235E+02  1.8895E+02
0000020   3.2033E+02 -4.4411E+01  2.9645E+01
0000021   2.7053E+02 -1.3307E+02  6.9986E+00
0000022   2.8215E+02 -4.5676E+01 -2.2372E+02
0000023   4.0412E+02  2.4375E+00  5.6929E+01
0000024   3.2813E+02  3.1850E+01 -1.2623E+02
0000025   3.4812E+02  6.5381E+01  1.1301E+02
0000027   2.5271E+02 -1.4472E+02 -6.9522E+00
0000028   1.1046E+02 -1.4077E+01 -7.7441E+01
0000029   3.1172E+02 -2.3032E+02 -5.7431E+01
0000030   1.8830E+02  4.9689E+01 -5.6957E+01
0000031   1.4245E+01 -1.5916E+02 -3.6953E+02
0000034   1.5670E+02 -2.7513E+01  1.2143E+02
0000035   5.2975E+01 -3.7907E+01 -2.4525E+01
0000036   2.3427E+02 -8.6961E+01 -4.4363E+01
0000037   1.7715E+02 -1.1918E+02  3.8538E+01
0000038   1.0389E+02  3.4752E+01 -5.2212E+01
0000039   4.6887E+02  1.8418E+02 -2.7853E+02
0000040   6.5856E+01 -5.7295E+01 -3.9115E+01
0000041   1.2705E+02  3.0196E+01 -2.4182E+02
0000042   3.1602E+02  2.7675E+02  1.8348E+02
0000043   3.5997E+02 -1.2276E+02 -6.5385E-02
0000044   2.4448E+01 -8.6919E+01 -1.0316E+02
0000045   3.0387E+02 -4.1344E+01 -4.1104E+01
0000046   8.9675E+01 -1.9671E+01  3.6349E+02
0000047   1.0282E+02  7.1204E+01 -1.6094E+01
0000048   2.1312E+02  9.1305E+01  1.1564E+02
0000049   1.5946E+02  1.9046E+02  1.4920E+02
0000050   1.8988E+02  2.4480E+00 -1.0113E+02
0000051   3.6442E+02 -8.8846E+01 -1.3406E+02
0000052   4.1091E+02 -2.7982E+00  4.1007E+01
0000053   4.6241E+02 -1.4453E+01  8.3097E+01
0000054   2.9720E+02 -2.6854E+01 -5.6925E+01
0000055   4.5864E+01  1.4178E+02 -3.2503E+01
0000056   1.7581E+02  1.9922E+02  1.5191E+02
0000057   1.3695E+02 -2.0680E+01  1.0083E+02
0000058   1.4305E+02 -3.3020E+01  6.7422E+01
0000059   2.9619E+02  2.3542E+01  8.0196E+01
0000060   4.8800E+02  1.2579E+02  1.0625E+02
0000061   3.4885E+02  2.6621E+00 -1.2465E+02
0000062   1.1349E+02 -1.0223E+01  7.2092E+01
0000063   1.0286E+02 -2.9303E+01 -9.0435E+01
0000064   1.0259E+02 -1.4687E+01  8.2496E+01
0000065   1.1861E+02  1.4414E+02  2.0238E+02
0000066   3.6067E+02  4.2314E+01  1.5434E+02
0000067   3.3663E+02 -8.3660E+01 -5.6745E-01
0000068   1.2203E+02 -1.0442E+02  5.5597E+01
0000069   2.2499E+02 -1.1598E+02 -3.5971E+01
0000070   4.3078E+01 -4.7352E+01 -2.6943E+02
0000071   1.8653E+02 -4.5417E+01  9.4801E+00
0000072   1.9997E+02 -5.2840E+01  9.9877E+00
0000073   2.4642E+02  8.1737E+01 -3.2696E+01
0000074   8.4280E+01  8.3374E+01  1.5047E+01
0000075   1.2744E+02  2.2549E+01 -3.7320E+01
0000076   1.9219E+02  1.9203E+02 -5.1010E+01
0000077   1.9961E+02  1.5454E+02  1.3287E+02
0000078   2.5217E+02 -1.6603E+02  3.3096E+01
0000079   5.3201E+01 -1.3786E+02  1.3486E+02
0000080   2.9562E+02 -3.4898E+01 -3.5280E+01
0000081   2.0635E+02 -1.0484E+01  3.9094E+01
0000082   2.9930E+02 -1.1905E+02  2.4259E+02
0000083   1.2355E+02 -1.0773E+02  1.5175E+02
0000084   1.4387E+02  1.5342E+02 -1.3197E+02
0000085   2.5933E+02 -3.4728E+01  1.3993E+02
0000086   2.3151E+02  1.9835E+01  1.5760E+02
0000087   1.7220E+02  3.7572E+01 -4.2212E+01
0000088   2.6678E+02 -8.1159E+01  3.0563E+01
0000089   7.2525E+01 -5.7426E+01  5.2577E+00
0000090   8.6769E+01 -9.5832E+01 -1.8112E+02
0000091   3.1849E+02  7.1223E-01  1.5429E+01
0000092   3.8948E+02 -4.2543E+01 -5.1799E+01
0000093   1.8477E+02  9.3808E+01  1.5938E+02
0000094   2.4430E+02 -1.8289E+01  1.3705E+02
0000095   2.4100E+02 -1.1758E+02 -1.0731E+02
0000096   9.9196E+01  3.4634E+01  1.5420E+02
0000097   6.2001E+01 -2.0321E+02 -2.1270E+02
0000098   3.3452E+02 -4.3060E+01  7.8947E+01
0000099   2.8185E+02 -7.8540E+01  1.4261E+02
0000100   1.7627E+02 -2.5301E+01  9.8161E+01
0000101   3.4415E+02 -5.0882E+01 -1.2052E+02
0000103   3.2395E+02  3.0198E+01 -3.5934E+01
0000104   1.7318E+02 -9.7264E+01 -1.1241E+02
0000105   1.6841E+02  1.6014E+02 -7.4055E+01
0000106   8.3030E+01 -1.2936E+02  4.5713E+01
0000107   6.4862E+01  3.6818E+01  6.9772E+00
0000108   1.9592E+02  8.1795E+01 -3.2317E+01
0000109   2.1443E+02  6.9825E+01 -6.9864E+01
0000110   2.6151E+02  2.6107E+02 -1.9672E+02
0000111   1.5746E+02 -4.8360E+01  2.5230E+02
0000113   2.7227E+02  5.7929E+01  1.3367E+02
0000114   3.1993E+02 -6.5280E+01  4.0720E+00
