============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   6.9541E+02  1.3205E+02 -1.3433E+02
0000002   4.6475E+02 -1.0953E+02 -1.2932E+02
0000003   5.2917E+02 -3.7858E+02 -7.1438E+00
0000004   3.2884E+02  3.2731E+02 -2.4854E+02
0000005   2.2303E+02  2.5136E+01 -3.3108E+02
0000006   4.4679E+02 -2.9602E+00  1.0209E+02
0000007   3.3699E+02 -1.1701E+01  6.3272E+01
0000008   2.0632E+02 -1.0144E+02 -2.1980E+02
0000009   5.3082E+02  3.2376E+02 -1.1138E+02
0000010   4.7247E+02 -4.1129E+01  7.4830E+01
0000011   1.6073E+02 -2.2302E+02 -1.0079E+02
0000012   4.9677E+02 -2.8252E+02 -2.7880E+02
0000013   2.3467E+02 -1.7137E+01  2.4718E+01
0000014   1.3828E+02 -1.3021E+02 -6.3819E+01
0000015   5.6155E+02 -6.4757E+01  3.1809E+02
0000016   4.9785E+02  5.5928E+01 -2.1171E+02
0000017   3.3160E+02 -6.1927E+01 -1.2275E+02
0000018   7.0352E+02 -9.2319E+01 -3.0512E+02
0000019   4.1312E+02 -1.2195E+02  3.4804E+02
0000020   4.3533E+02 -8.3404E+00 -2.2112E+02
0000021   4.5185E+02  6.3671E+01 -3.6276E+00
0000022   6.1982E+02 -6.2956E+01 -2.9500E+01
0000023   5.9822E+02 -2.7618E+02  3.8090E+01
0000024   5.4984E+02  3.3307E+02 -1.8166E+02
0000025   3.6041E+02  3.8377E+02  2.5337E+02
0000026   6.3240E+02 -9.0277E+01 -5.8884E+02
0000027   4.2247E+02  9.1563E+00  4.0357E+02
0000028   9.5452E+01 -2.7248E+02  1.3279E+02
0000029   5.5234E+02 -3.5839E+02  2.4872E+01
0000030   4.7542E+02  5.5228E+02  1.0810E+02
0000031   3.3213E+02  4.1854E+01  2.5487E+02
0000032   6.9434E+02  4.1934E+02  2.5496E+02
0000033   6.7502E+02  2.4573E+02  1.0096E+02
0000034   8.0317E+02 -3.2108E+02  2.8261E+02
0000035   3.8371E+02 -7.6788E+01 -2.6522E+02
0000036   3.5652E+02  2.9774E+02 -1.5774E+01
0000037   1.9735E+02  3.6202E-01 -1.2785E+01
0000038   4.2388E+02  5.8193E+02 -1.2041E+02
0000039   3.3809E+02  3.4033E+02 -1.3786E+02
0000040   5.6946E+02 -5.7664E+00  4.3138E+01
0000041   5.4631E+02  2.9903E+02 -2.8902E+02
0000042   5.0969E+02  4.0244E+02  1.0278E+02
0000043   4.1159E+02  9.0288E+01 -3.2712E+02
0000044   6.7825E+02 -3.2769E+02 -4.1075E+02
0000045   3.7327E+02 -6.4711E+01  5.9496E+02
0000046   6.5580E+02  1.6620E+02  4.1181E+02
0000047   2.2747E+02  1.6044E+02  1.8520E+02
0000049   4.3797E+02  1.9750E+01  7.8290E+01
0000050   5.0599E+02  2.6632E+02 -8.0355E+01
0000051   8.2705E+01  2.7081E+02  1.8984E+02
0000052   4.5224E+02 -3.3676E+01 -6.3093E+01
0000054   3.9230E+02 -6.6209E+01 -9.5066E+01
0000055   3.8121E+02 -2.5730E+02  1.7744E+02
0000056   6.2535E+02  1.2605E+02 -1.9159E+01
0000057   6.0789E+02  5.2659E+01 -3.2436E+02
0000058   3.0483E+02  2.7314E+02 -3.5982E+02
0000059   3.3184E+02  9.8624E+01 -9.9724E+01
0000061   3.1231E+02  9.7065E+01  1.5173E+02
0000062   5.0247E+02  1.6328E+02  4.3753E+02
0000063   1.6835E+02  2.5517E+02  2.9033E+02
0000064   3.4377E+02 -1.6182E+02 -5.3108E+01
0000066   5.9050E+02  4.7758E+02 -4.7045E+01
0000067   1.6169E+02 -1.5035E+02 -1.1190E+02
0000068   1.0354E+02 -7.5017E+01 -1.8328E+02
0000069   5.3728E+02  2.3954E+02 -1.2128E+02
0000070   6.0212E+02 -7.3454E+01  1.3702E+02
0000071   4.6391E+02  2.4636E+02  9.2181E+01
0000072   6.0175E+02 -5.8840E+02  3.6737E+02
0000073   3.6906E+02  2.3539E+02  4.4275E+02
0000074   6.7180E+02  2.9657E+02  1.2418E+02
0000075   4.7748E+02  3.3960E+02  9.3719E+00
0000076   7.0387E+01 -2.3416E+01 -8.2512E+01
0000077   7.5813E+02  2.9582E+02  1.2602E+02
0000078   5.3314E+02  2.3547E+01  1.0201E+02
0000079   1.3186E+02 -6.8666E+01 -2.4377E+02
0000080   3.1386E+02 -4.1834E+01  1.7453E+02
0000083   7.5909E+02 -1.1665E+02 -3.3193E+02
0000084   4.5741E+02 -2.2996E+02  3.5447E+02
0000085   3.0698E+02  2.6863E+01  2.5190E+02
0000086   2.0144E+02 -5.9450E+01  4.5614E+02
0000087   2.5917E+02  1.0408E+02  2.2628E+02
0000088   6.6264E+02  2.3971E+02  1.4855E+02
0000089   2.7963E+02 -1.9146E+02 -1.9973E+02
0000090   2.3979E+02 -1.1604E+02  2.3869E+01
0000091   2.3383E+01  3.0047E+02  2.4534E+02
0000092   4.2368E+02  1.4618E+02  3.9428E+01
0000093   3.4854E+02 -4.1021E+02  8.2986E+01
0000094   2.1037E+02  1.4732E+02  8.3574E+01
0000095   8.1802E+02  6.8492E+01 -1.4919E+02
0000096   4.6737E+02 -1.2242E+02 -8.7639E+01
0000097   3.6782E+02  1.1150E+02  3.4856E+02
0000098   3.1358E+02 -5.5789E+01  2.7008E+02
0000099   4.2897E+02 -1.2731E+02 -2.5927E+01
0000100   9.1246E+02  1.0633E+02  1.2052E+01
0000101   7.8668E+02  5.4216E+02  1.8838E+02
0000103   2.2146E+02  5.9418E+00 -4.6353E+00
0000104   2.3844E+02 -9.8558E+01  2.9625E+01
0000105   2.2784E+02 -3.3393E+02 -1.0970E+02
0000106   4.8971E+02 -3.7814E+02 -8.6453E+01
0000108   1.8175E+02  1.3493E+01  1.3300E+00
0000109   7.2311E+01  2.6882E+02 -2.1537E+02
0000111   4.1804E+01  8.8468E+01  2.9291E+02
0000112   5.8890E+02  9.0260E+01 -1.6035E+02
0000114   5.2988E+02 -1.0734E+02 -1.9926E+01
0000115   5.1480E+02 -1.8067E+02  2.1013E+02
0000116   1.2916E+02  1.3227E+02  6.1862E+01
0000117   5.7765E+02 -1.0709E+02 -3.3830E+02
