============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   3.0415E+02  1.7401E+01 -2.7317E+01
0000002   3.7383E+02  2.5670E+02 -1.3592E+02
0000003   6.0699E+02  1.3555E+01 -1.7045E+01
0000004   6.1232E+02  9.0550E+01  1.9389E+02
0000005   2.4683E+02 -1.6368E+02  3.8322E+02
0000006   4.6746E+02 -2.2354E+02 -2.5166E+02
0000007   4.0524E+02 -9.5255E+01  1.8341E+01
0000008   6.5774E+02  8.2667E+01 -1.5007E+02
0000009   5.5890E+02 -2.6144E+02 -8.4188E+01
0000010   2.7947E+02  1.1207E+02  1.3217E+02
0000011   3.0762E+02  7.2321E+02 -2.2312E+02
0000012   3.5938E+02  1.3533E+02  1.0167E+02
0000013   6.2572E+02 -8.6708E+01 -1.9129E+01
0000014   5.0881E+02  4.2030E+02 -3.1914E+01
0000015   2.4595E+02 -1.4288E+02 -3.1311E+02
0000016   1.5090E+02 -2.0752E+01 -5.8187E+01
0000017   5.2373E+02 -6.7015E+01  3.6217E+02
0000018   3.3969E+02 -2.7748E+02  1.5791E+02
0000019   6.8822E+02  1.9593E+02  2.0022E+02
0000020   6.6518E+02 -4.2799E+01 -1.7401E+02
0000021   2.0816E+02 -2.2336E+02 -1.5459E+02
0000022   5.9636E+02  9.6954E+01  3.6444E+02
0000023   3.4711E+02 -6.0180E+01  9.1503E+01
0000024   3.8141E+02  2.4623E+02  1.6556E+00
0000025   3.2915E+02  9.2170E+01 -2.7729E+02
0000026   7.5386E+02 -3.2194E+02  2.6162E+02
0000027   3.1258E+02 -4.9545E+02  1.2813E+01
0000028   4.6868E+02  2.1507E+02  1.5173E+02
0000029   8.7941E+02 -8.5240E+01 -2.3306E+02
0000030   2.5036E+02 -2.9855E+01 -1.9322E+02
0000031   1.8606E+02  3.6811E+00  1.7892E+02
0000032   1.3106E+02 -2.0072E+02 -1.6032E+02
0000033   4.5879E+02 -2.8269E+02 -1.6005E+02
0000034   5.4571E+02  4.6601E+01  2.1222E+02
0000035   5.9914E+02 -8.5005E+00  4.0994E+02
0000037   5.3144E+02  9.6308E+01 -3.1853E+02
0000038   5.1771E+02 -1.7545E+02 -8.0188E+01
0000039   1.8835E+02  2.3594E+02  4.0659E+02
0000040   9.2004E+02 -2.1205E+02  3.9734E+02
0000041   2.0947E+02  2.4918E+01 -1.5599E+02
0000042   1.2162E+02 -1.9609E+01  3.8128E+01
0000043   3.9246E+02 -2.0489E+02  2.0856E+02
0000044   3.4394E+02 -2.2281E+01 -6.3388E+01
0000045   8.4343E+02 -3.2476E+02  3.1189E+02
0000046   5.7067E+02 -7.6001E+01  2.5654E+02
0000047   4.9685E+02  3.3905E+01  2.5501E+01
0000048   2.0851E+02  1.1144E+02 -3.1236E+02
0000050   1.6234E+02 -3.8111E+02 -2.3883E+02
0000051   3.3721E+02 -2.3171E+02 -8.4024E+01
0000052   3.0318E+02  1.5702E+02  1.3615E+02
0000053   3.1916E+02 -5.4972E+01  2.5527E+02
0000054   1.7108E+02  1.1835E+02 -5.2520E+02
0000055   4.3895E+02 -2.4028E+02  4.5978E+01
0000056   2.1988E+02  2.7412E+02 -1.5305E+02
0000057   5.8426E+02 -3.2865E+01  3.5066E+02
0000058   4.2355E+02 -2.7645E+02 -1.3751E+02
0000059   2.9357E+02  4.8136E+01 -3.5655E+02
0000060   4.8813E+02  1.6528E+02 -2.8557E+01
0000061   4.2317E+02 -2.7354E+02  2.4857E+02
0000062   3.1176E+02 -2.0080E+02 -4.5578E+01
0000063   2.9066E+02  4.2867E+02 -1.1830E+01
0000065   5.3946E+02  1.3248E+02  2.2244E+02
0000066   6.6857E+02  3.0755E+02  2.3685E+02
0000067   5.6766E+02  4.3711E+01 -1.1161E+02
0000068   2.9334E+02 -1.5537E+02 -3.4294E+01
0000069   1.9273E+02 -8.6638E+01  2.4072E+02
0000070   6.6250E+02  8.2878E+01  3.7112E+02
0000071   2.4327E+02  3.1925E+02 -2.4485E+02
0000072   3.4299E+02 -9.0781E+01 -1.5690E+02
0000073   4.6844E+02  2.0219E+02 -7.0427E+01
0000074   7.3128E+02  4.0940E+02 -2.6889E+02
0000075   3.4148E+02 -4.6466E+01 -3.7619E+02
0000076   3.5556E+02  5.6288E+01  1.3385E+02
0000077   3.9111E+02 -6.4322E+01  7.2161E+01
0000078   2.9716E+02 -2.2318E+02 -2.1333E+02
0000079   6.1336E+02  3.2787E+02  4.9665E+01
0000080   6.1412E+02  2.1045E+02 -2.1838E+01
0000081   3.8388E+02  1.2353E+02  3.0206E+02
0000082   2.4526E+02  2.5733E+02 -3.4451E+02
0000083   6.5305E+02 -1.3466E+02 -1.5026E+02
0000084   6.8259E+02 -4.4174E+01  2.6363E+02
0000085   3.3803E+02 -3.1144E+02  1.8592E+02
0000086   5.4975E+02 -2.0404E+02 -3.0382E+02
0000087   4.6556E+02 -6.6231E+01 -3.4890E+02
0000088   4.6591E+02 -5.3577E+00  1.4246E+02
0000089   3.4331E+02 -1.6020E+02  5.5719E+01
0000090   3.8553E+02  2.7675E+02  1.7077E+02
0000091   2.3890E+02 -1.8258E+02  1.4021E+02
0000092   4.5109E+02  4.2823E+02  2.9327E+02
0000093   2.7476E+02 -2.7063E+01  2.6845E+02
0000094   1.3517E+02  3.3060E+01 -3.2754E+02
0000095   2.2915E+02 -3.9367E+02  3.3312E+01
0000096   1.1967E+01  2.7428E+02 -8.6081E+01
0000097   2.7397E+02 -5.4235E+02  2.5993E+02
0000098   5.4125E+02 -3.6916E+01 -6.4942E+00
0000099   1.6894E+02 -4.5546E+01  2.4637E+02
0000101   3.0739E+02  9.1321E+01  2.3350E+01
0000102   2.5127E+02 -7.9981E+01  1.7083E+01
0000103   2.1882E+02 -2.2758E+02  1.5298E+02
0000105   6.9523E+02  7.9159E+01 -1.7550E+01
0000106   1.4785E+02 -2.9467E+02  1.9467E+02
0000107   4.4543E+02  1.1938E+02 -8.0503E+01
0000108   4.4179E+02  2.7738E+02 -2.9480E+02
0000109   1.8302E+02 -5.5945E+01 -2.1275E+02
0000111   6.4033E+02 -6.3811E+01  2.7080E+00
0000112   4.7356E+02  2.0265E+02 -3.7792E+02
