============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000002   2.8634E+02  1.0647E+02  3.7497E+02
0000003   2.1569E+02  1.6712E+02 -1.0182E+02
0000004   2.3255E+02 -1.6899E+01  1.9001E+02
0000005   1.8389E+02 -1.3058E+01  2.5224E+02
0000006   5.0118E+02  9.1896E+01 -3.1339E+01
0000007   3.2332E+02  6.6177E+02 -2.0493E+02
0000008   1.3807E+02  4.5871E+01 -6.1293E+01
0000009   4.5348E+02 -8.6366E+01 -5.6850E+00
0000010   1.8863E+02 -2.0619E+02  3.4801E+01
0000011   4.1183E+02  2.0613E+02  1.6434E+02
0000012   5.1896E+02  2.0043E+02  3.0980E+02
0000013   3.3078E+02  1.4908E+02  6.1077E+01
0000014   4.1905E+02  6.0014E+02 -2.7304E+02
0000015   3.2482E+02 -1.2447E+02 -5.8765E+02
0000016   4.9618E+02  3.1201E+02  3.1348E+02
0000017   3.2603E+02  1.5601E+02 -1.1351E+00
0000018   6.6374E+02  1.8262E+02 -2.6248E+02
0000019   2.3456E+02  8.0056E+01  1.4898E+02
0000020   3.9156E+02 -2.8834E+02 -1.9275E+02
0000021   3.0074E+02  2.5062E+02  1.5647E+02
0000022   4.1868E+02  1.9565E+02  1.1534E+02
0000023   6.7924E+02  1.6952E+02  2.4828E+02
0000024   4.8638E+01 -5.3699E+01 -4.9585E+01
0000025   2.1087E+02  2.0921E+02  2.7633E+02
0000026   3.7881E+02  5.9989E+01 -3.4210E+02
0000028   2.0212E+02  4.2704E+02 -4.4715E+02
0000029   3.5200E+02  2.5917E+02 -3.6601E+01
0000030   3.5220E+02 -8.4214E+01  2.4664E+02
0000031   5.9466E+02 -7.4804E+01  2.0687E+02
0000032   1.9232E+02  1.0148E+02 -7.8601E+01
0000033   3.4189E+02  4.1148E+01 -1.4837E+02
0000034   1.8105E+02 -1.4153E+02 -4.8404E+02
0000036   3.9894E+02 -2.8504E+01  1.8160E+02
0000037   3.8749E+02 -1.3711E+02  7.2876E+01
0000038   3.4811E+02 -3.9284E+01  2.8943E+01
0000039   3.0728E+02 -4.6499E+02  9.6487E+01
0000040   5.7729E+02  7.2879E+01 -8.2026E+01
0000041   2.6749E+02  1.9340E+02 -1.7088E+02
0000042   3.2922E+02 -3.1174E+02  2.8157E+02
0000043   4.0838E+02  3.4622E+01 -1.2466E+02
0000044   5.5739E+02 -3.7924E+02  2.0073E+02
0000045   6.4243E+02 -1.1965E+02  3.1283E+02
0000046   2.7088E+02 -3.6070E+01 -2.8021E+02
0000047   1.2147E+02  1.0711E+02  8.1008E+01
0000048   6.3972E+02 -3.0065E+00 -1.7358E+02
0000049   3.6779E+02 -1.3637E+02  2.1337E+02
0000050   5.7875E+02  2.4801E+01 -5.8753E+01
0000051   1.9905E+02  3.9732E+02  8.0684E+01
0000052   2.8665E+02  1.1798E+02 -3.0670E+01
0000053   8.4621E+01 -2.1918E+02  1.2780E+02
0000054   2.5151E+02 -3.2081E+02  3.0668E+02
0000055   6.2045E+02 -1.3667E+02 -4.3764E+02
0000056   6.6597E+02  1.8269E+02  2.4348E+02
0000057   5.8540E+02  2.9259E+02  6.1521E+01
0000058   6.9845E+02 -5.6807E+01 -1.4964E+02
0000059   7.8104E+02  8.5185E+01  2.2615E+02
0000060   3.4428E+02 -5.1218E+01  4.0427E+02
0000061   4.6622E+02 -6.6258E+01  1.0169E+02
0000062   1.2775E+02 -1.4316E+02 -3.2522E+02
0000063   5.1082E+02 -5.3309E+00 -3.7389E+02
0000065   3.7880E+02 -1.0060E+02 -2.5902E+02
0000066   2.8291E+02 -3.0507E+02 -3.2776E+02
0000067   5.4113E+02 -4.9114E+02  3.7942E+02
0000068   5.8333E+02  1.4383E+02  2.0058E+01
0000069   4.1474E+02 -9.1608E+01  9.5744E+01
0000070   5.4160E+02 -7.0790E+01  1.5225E+02
0000072   2.9761E+02 -1.1031E+02  1.1802E+02
0000073   1.5989E+02 -6.2677E+01  1.5369E+02
0000074   4.8075E+02 -2.3236E+02  2.1356E+02
0000075   4.5449E+02  1.8953E+02 -1.7502E+02
0000076   4.7037E+02 -1.1917E+02 -3.5640E+02
0000077   6.9569E+01  1.8070E+02 -9.1450E+01
0000078   5.5120E+02  1.2066E+02 -1.0441E+02
0000079   1.9640E+02  1.1401E+02 -1.5380E+02
0000080   5.1065E+02 -3.5886E+02  2.3204E+01
0000081   4.5373E+02  2.0886E+02  2.4190E+01
0000082   3.1989E+02  1.3715E+02 -2.1089E+02
0000083   3.3012E+02  6.3430E+01 -1.7669E+02
0000084   2.3626E+02  1.5780E+02 -4.5752E+01
0000085   2.7116E+02 -1.7809E+02 -3.8502E+02
0000086   9.2984E+01  3.8706E+02  4.2362E+02
0000087   2.8946E+02  3.9970E+02  1.2536E+01
0000089   3.9185E+02 -2.3540E+01  1.2609E+02
0000090   5.1259E+02  1.3000E+02  5.3953E+02
0000091   3.9206E+02  5.7564E+00  1.8549E+02
0000092   5.4695E+02  1.6368E+02 -2.7085E+02
0000093   4.0547E+02  3.8762E+02 -2.0908E+01
0000094   5.9606E+02  2.2006E+02  2.6546E+02
0000095   2.3622E+02  4.8492E+01  2.2272E+02
0000096   5.9035E+02 -1.5309E+02  1.7666E+02
0000097   7.8852E+02  3.7560E+02 -9.5700E+01
0000098   2.1937E+02 -3.2971E+02 -1.4075E+01
0000099   6.8356E+02 -2.3458E+02  1.6198E+02
0000100   4.9961E+02  2.4077E+02  2.8624E+02
0000101   5.1632E+02 -2.2438E+01 -1.7689E+02
0000102   4.6097E+02 -1.5068E+02 -2.6310E+02
0000103   2.6852E+02 -4.3000E+02 -2.6450E+02
0000104   2.6526E+02 -9.7814E+01 -1.5039E+02
0000105   1.6611E+02  1.5548E+02 -3.1699E+02
0000106   4.0289E+02  1.4842E+02  2.4676E+00
0000107   3.8169E+02  5.6360E+01  8.5627E+01
0000108   8.5267E+01  2.8305E+02 -3.3679E+02
0000109   7.1028E+02 -3.3314E+02  1.8898E+02
0000110   6.7977E+02 -9.6720E+01  1.2284E+02
0000111   4.8869E+02 -1.6482E+02 -4.2237E+02
0000113   4.8974E+02  2.1778E+02 -1.7813E+02
0000114   1.8635E+01 -2.0098E+02  2.4277E+02
