============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.1647E+02 -1.1685E+01 -1.6209E+02
0000002   8.1276E+01  2.8995E+02  1.2948E+02
0000003   4.8940E+02 -1.0954E+02 -5.1980E+01
0000004   3.1248E+02 -3.7494E+01  1.2314E+02
0000005   2.5543E+02 -8.0702E+00 -4.5053E+00
0000006   4.3246E+02 -1.9156E+02 -1.6311E+02
0000007   4.8496E+02  5.1201E+01 -9.7941E+01
0000008   2.0694E+02  9.1955E+00  1.8650E+02
0000009   4.4466E+02  2.5294E+02  2.1832E+02
0000010   6.8528E+01  3.8960E+02  1.9669E+01
0000011   2.0252E+02 -1.8703E+02  7.4450E+00
0000012   5.6402E+02 -2.6318E+01  1.3755E+02
0000013   1.7899E+02  1.4286E+02 -5.1863E+01
0000014   3.8622E+02 -1.5956E+02  2.5223E+01
0000015   5.3501E+02  1.3663E+02 -8.3178E+00
0000016   7.5883E+02 -1.3356E+02 -2.2225E+02
0000017   4.2106E+02 -3.2864E+01 -7.3416E+01
0000018   4.4943E+02  4.5444E+01 -2.4748E+02
0000019   1.3628E+02  2.5218E+02 -3.7584E+02
0000020   5.6157E+02  2.8711E+01  2.5264E+02
0000021   5.3523E+02  1.2778E+02 -2.7802E+02
0000022   4.1952E+02  2.0666E+02 -1.4727E+02
0000023   2.6395E+02 -2.8205E+02  1.3591E+02
0000024   3.4181E+02  2.8078E+02 -2.0057E+02
0000025   3.8083E+02  5.3559E+01 -1.4230E+02
0000026   3.2489E+02  2.8383E+02  3.1846E+02
0000027   2.6262E+02  2.0656E+02 -6.9689E+01
0000028   2.1662E+02 -3.2107E+02 -4.0071E+01
0000029   2.1497E+02 -2.0920E+02 -7.4093E+01
0000030   3.6706E+02 -2.5558E+02  1.2697E+01
0000031   8.1102E+02  1.5875E+02 -2.6506E+02
0000032   4.0875E+02  2.8072E+02  3.1470E+02
0000033   3.7776E+02 -5.1217E+01  9.5761E+01
0000034   2.8935E+02 -1.8870E+02 -1.7608E+02
0000035   4.5886E+02 -7.5570E+01 -2.4899E+02
0000036   2.3889E+02 -1.0141E+02  1.6472E+02
0000037   3.7338E+02  2.4467E+01  2.9374E+01
0000038   1.5974E+02 -3.3716E+01 -1.5421E+01
0000039   1.6351E+02 -3.4776E+02 -5.6487E+01
0000040   2.6504E+02  3.5777E+01 -2.0835E+02
0000041   2.5235E+02  2.1271E+02  1.8826E+02
0000042   4.5485E+02  7.5538E+01 -7.1606E+01
0000043   3.8975E+02  8.2406E+00 -4.2252E+02
0000044   2.5030E+02 -2.6475E+01 -4.6423E+00
0000045   9.5881E+01 -9.4524E+00  1.4026E+02
0000046   3.7853E+02 -1.4790E+02  8.8459E+01
0000047   5.6416E+02  2.7249E+02  6.3870E+01
0000049   4.4177E+02 -1.3902E+02 -1.2156E+02
0000050   8.3341E+02 -6.6427E+00 -2.0654E+01
0000051   2.0857E+02 -3.9953E+01  1.9917E+02
0000052   5.0549E+01 -2.7148E+02 -2.2620E+02
0000053   1.8646E+02  1.7054E+02 -8.0217E+00
0000054   1.8201E+02 -1.7548E+02 -4.2447E+01
0000055   3.1858E+02  4.0639E+02 -4.2829E+00
0000056   6.5998E+02 -2.5509E+02 -1.2611E+02
0000057   1.9091E+02 -9.0610E+01  2.2323E+02
0000058   3.0688E+02  3.1782E+02  8.4888E+01
0000059   1.6091E+02  1.1245E+02 -2.8188E+01
0000060   5.6605E+02  3.9113E+02  1.2589E+02
0000061   3.3376E+02  1.4861E+02 -2.3003E+02
0000062   4.1013E+02  1.9215E+02  2.3879E+02
0000063   5.4990E+02 -3.7772E+02  3.2618E+01
0000064   4.3295E+02 -1.7803E+02 -7.7702E+01
0000065   6.0415E+02  6.6356E+01  2.0095E+02
0000066   5.6702E+02  1.2276E+02  3.8569E+02
0000067   1.5707E+02  3.0196E+01  2.3625E+02
0000068   7.8585E+02 -9.5762E+01 -2.6212E+02
0000069   2.2792E+02  8.4482E+02  1.9946E+02
0000070   4.9276E+02  5.4974E+02 -1.1770E+02
0000071   2.6979E+02 -1.5304E+02 -1.8634E+02
0000072   5.0047E+01 -2.9333E+02  8.9606E+01
0000073   7.6991E+02 -3.4132E+02  4.9363E+01
0000074   4.2921E+02  1.6953E+02 -2.1927E+02
0000075   5.9496E+02 -3.4319E+02  1.4661E+01
0000076   4.0654E+02 -2.6834E+02  3.7310E+02
0000077   4.4813E+02 -1.5169E+02 -8.5710E+01
0000078   3.9898E+02  8.2291E+01 -2.6363E+02
0000079   3.1025E+02 -1.1010E+02 -1.6855E+02
0000080   1.9640E+02 -4.6773E+01  2.2171E+02
0000081   3.6047E+02 -4.0709E+01 -1.9670E+02
0000082   1.5438E+02  1.8297E+02  3.5995E+01
0000083   4.9484E+02  3.0159E+02  2.2512E+02
0000084   4.2556E+02  3.9407E+01  5.1087E+02
0000085   4.9605E+02 -2.3844E+02 -3.0078E+02
0000086   2.8471E+02  3.3672E+02 -9.6417E+01
0000087   1.2187E+02  8.6468E+01  1.4260E+02
0000088   4.7206E+02 -3.1768E+00  2.9442E+02
0000089   1.4725E+02 -7.7488E+01 -2.7962E+01
0000090   8.7662E+01  3.1472E+01  7.4607E+01
0000091   3.2245E+02  1.5070E+02  1.5716E+02
0000092   2.9899E+02 -1.4118E+02 -3.0857E+01
0000093   3.5370E+02  3.8650E+01 -4.1987E+01
0000094   1.2215E+02  1.8914E+02 -1.6519E+02
0000095   8.9353E+01  2.5664E+02  3.6223E+01
0000096   4.1850E+02  1.0935E+02 -2.4244E+02
0000097   4.0514E+02 -1.1195E+02  1.5301E+02
0000098   4.6202E+02 -2.0940E+01  2.9997E+02
0000099   2.7673E+02  2.7089E+02  4.0274E+02
0000100   1.6706E+02  8.0936E+00 -2.2364E+02
0000101   2.6909E+02 -1.8235E+02  3.3217E+02
0000102   3.8887E+02  4.8922E+02  1.3261E+02
0000103   3.7831E+02 -3.9428E+02  2.4831E+02
0000104   1.0518E+02  1.4068E+02 -4.2498E+02
0000105   2.0397E+02 -3.3135E+02 -2.4564E+02
0000106   4.6881E+02 -1.8858E+01  1.4161E+02
0000107   3.9867E+02  1.1862E+02 -3.4841E+01
