============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.3993E+02 -2.4087E+02  2.0010E+02
0000002   1.6562E+02  2.6417E+02 -2.5573E+01
0000003   2.0849E+02 -5.2358E+00 -8.2163E+01
0000004   1.6274E+02  9.4742E+00  3.3443E+01
0000005   2.2334E+02  1.8918E+02 -2.0024E+01
0000006   2.8662E+02 -5.2697E+01  1.0500E+02
0000007   6.3425E+01 -1.1684E+02 -3.8757E+00
0000009   1.7085E+02 -8.1477E+01  8.6156E+01
0000010   2.2271E+02 -1.9304E+01 -3.9930E+01
0000011   1.4601E+02 -5.6008E+01 -3.1390E+01
0000012   2.2898E+02 -4.1094E+01 -6.4543E+01
0000013   2.9954E+02  2.7972E+01 -2.3891E+01
0000014   1.5978E+02 -6.4326E+01  4.0766E+01
0000015   2.1513E+02  5.2656E+01 -1.4105E+02
0000016   1.0376E+02 -1.3882E+02  2.0289E+02
0000017   1.4164E+02  7.2274E+00 -1.8995E+01
0000018   2.0752E+02 -6.5576E+01 -6.3981E+01
0000019   2.3317E+02  5.9347E+01 -4.4728E+01
0000020   2.7858E+02 -1.5094E+01  7.8348E+01
0000021   1.7158E+02 -8.3853E+01 -8.9325E+01
0000022   2.7227E+02 -3.6025E+02 -5.0517E+00
0000023   3.1064E+02 -1.1593E+02 -7.6220E+01
0000024   3.1329E+02 -2.1063E+02 -1.5035E+02
0000025   3.3388E+02  1.2851E+01  3.4818E+01
0000026   2.1587E+02 -1.8706E+02  1.7542E+02
0000027   1.5516E+02 -6.5219E+00 -6.8397E+01
0000028   2.7863E+02  3.3733E+01  4.0164E+01
0000029   3.3858E+02 -1.3889E+02  8.6213E+01
0000030   2.8380E+02 -7.7329E+00  2.4990E+02
0000031   2.3751E+02 -3.0340E+01 -1.6633E+01
0000032   1.1582E+02  7.9435E+01 -1.2267E+02
0000034   2.3453E+02  2.9481E+01  1.9471E+00
0000035   2.7022E+02 -6.7910E+01  1.1296E+02
0000036   8.8900E+01 -8.1707E+01  2.4444E-01
0000037   4.0577E+02 -5.0612E+01  2.6519E+01
0000038   1.1768E+02  3.2049E+01 -4.2660E+01
0000040   2.5794E+01 -1.3002E+02  1.8523E+02
0000041   6.7773E+01  1.4537E+02  1.5878E+02
0000042   9.4928E+01  3.1592E+01  3.0988E+00
0000043   3.0612E+02 -2.0869E+01 -1.6893E+02
0000044   1.7380E+02 -7.5972E+00  3.6126E+01
0000045   2.4172E+02 -9.2091E+01 -1.2357E+02
0000046   2.2735E+02 -4.7560E+01 -1.7408E+02
0000047   5.2376E+01 -3.3351E+01 -5.1868E+01
0000048   1.9489E+02 -4.5909E+01  2.5893E+01
0000049   2.5195E+02  1.5634E+02  1.8837E+02
0000050   6.8188E+01  7.0813E+00 -8.2331E+01
0000051   1.1117E+02 -3.3194E+01  7.0688E+01
0000052   2.7035E+02 -2.9859E+02 -1.9514E+02
0000053   3.4896E+02  1.7463E+01 -6.3814E+01
0000054   2.2522E+02  6.5892E+01  1.8887E+02
0000055   1.6899E+02  1.6791E+02 -3.0433E+01
0000056   1.7778E+02 -6.7197E+01  6.5145E+01
0000057   2.5594E+02  7.2616E+01  4.1386E+01
0000058   1.5793E+02  2.8040E+01 -9.0760E+01
0000059   3.2409E+02 -1.1795E+02  1.4592E+01
0000060   1.5739E+02 -7.9301E+01  2.8679E+02
0000061   2.6115E+02  1.6503E+02 -1.1540E+02
0000062   2.0752E+02 -3.8248E+01 -1.4621E+02
0000063   2.5936E+02  8.5867E+01  7.5381E+01
0000064   1.9181E+02  1.1044E+00  6.4444E+01
0000065   1.0682E+02  2.9762E+01  1.1333E+02
0000066   3.6386E+02  5.1560E+01 -5.3358E+01
0000067   2.7348E+02  3.0670E+00 -6.2217E+01
0000068   5.5638E+01  6.2172E+01  3.1806E+00
0000069   2.5364E+02  5.2891E+01  1.7235E+02
0000070   1.5985E+02  5.3433E+01  1.9911E+01
0000071   1.0556E+02  1.6201E+02  3.1363E+01
0000072   1.5728E+02  3.1623E+01 -8.8651E+00
0000073   1.5460E+02  5.2861E+00 -9.2592E+01
0000074   3.8809E+02 -5.9080E+01 -1.3826E+01
0000075   3.1985E+02  7.4592E+01  2.4479E+02
0000076   2.4472E+02 -2.3725E+01 -2.8808E+00
0000077   1.2832E+02 -8.8647E+01  2.0492E+01
0000079   2.1112E+02 -6.7866E+01  4.0331E+01
0000080   2.8969E+02  3.1619E+01 -8.5808E+01
0000083   2.9576E+02 -4.8876E+01  3.1750E+02
0000084   3.2682E+02  9.1285E+01 -1.6158E+02
0000085   2.7806E+02  1.6756E+01  3.2619E+02
0000086   3.2106E+02  1.6908E+02  5.2334E+01
0000087   1.5035E+02 -7.3352E+01 -6.9863E+01
0000088   2.5991E+02  1.2077E+02  5.7518E+01
0000089   1.0800E+02 -1.6445E+01  1.1103E+02
0000090   1.2410E+02  3.2166E+00 -6.0907E+01
0000091   3.0196E+02 -7.8901E+01  8.7634E+01
0000092   2.0475E+02  1.0167E+02 -6.6970E+01
0000093   9.3094E+01  1.6679E+02 -7.2152E+01
0000094   3.0213E+02 -8.7729E+01  1.1483E+02
0000095   2.7585E+02  1.1330E+02  1.2779E+02
0000096   7.2389E+01 -1.5785E+02  1.8584E+02
0000097   3.4471E+02 -1.0043E+01 -3.4779E+01
0000098   6.0019E+01  1.4960E+02  2.8889E+01
0000099   2.4859E+02 -2.2210E+01 -2.4451E+02
0000100   3.0561E+02 -4.9969E+01  5.2283E-01
0000101   1.4008E+02  3.3112E+02 -4.8827E+01
0000102   1.8643E+02 -5.1857E+01 -1.0713E+02
0000103   3.0243E+02  3.9913E+01 -2.7676E+01
0000104   1.2228E+02  5.5112E+01  1.4061E+02
0000105   2.1907E+02 -7.0400E+01  9.8412E+01
0000106   1.7466E+02 -4.4445E+01  3.6920E+01
0000107   2.8930E+02  4.9833E+01  3.3049E+01
0000108   1.9214E+02  3.2144E+01  9.2023E+01
0000109   3.6240E+02  1.1923E+02 -1.8375E+02
0000110   4.2590E+02  1.1490E+02 -1.3643E+02
0000111   3.5787E+02 -5.2821E+01 -7.1329E+01
0000112   2.8776E+02 -1.1610E+02  1.0190E+01
