============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.8816E+01 -5.5358E+01 -2.8911E+01
0000002   2.2791E+02  1.6456E+02  8.1971E+01
0000003   1.5481E+02 -1.7928E+01 -5.4339E+01
0000004   9.5816E+01  1.3042E+02  5.7710E+01
0000005   8.1781E+01  3.5008E+00  1.5094E+01
0000006   2.6273E+02 -2.5471E+02 -3.3023E+00
0000007   1.8511E+02  4.4981E+01  2.2739E+01
0000008   1.9485E+02 -1.9530E+01  9.0630E+01
0000009   3.2361E+02 -3.1243E+01 -2.4559E+01
0000010   1.2314E+02  1.9471E+02  1.6163E+02
0000011   1.8161E+02  3.7563E+01 -1.3910E+01
0000012   2.8698E+02 -2.2960E+01  2.4066E+01
0000013   2.0207E+02  1.7163E+01  1.2643E+01
0000014   2.7861E+02 -5.3652E+01  9.0431E+00
0000015   2.9601E+02 -2.1029E+02 -5.4866E+01
0000016   1.4698E+02  2.0216E+01 -2.2545E+01
0000017   1.4918E+02 -7.9271E+01  7.2031E+01
0000018   3.7430E+02 -5.0005E+01  2.1586E+02
0000019   1.2332E+02  1.9693E+02  5.7357E+01
0000020   1.9575E+02 -9.1503E+01  8.1191E+00
0000021   1.7516E+02 -1.4109E+02 -1.6952E+02
0000022   5.0325E+02 -9.9796E+01  4.8394E+01
0000023   2.4050E+02 -1.0462E+02 -1.0394E+02
0000024   2.3177E+02 -1.1592E+01 -4.6244E+01
0000025   3.8615E+02  7.0263E+01 -3.2520E+01
0000026   1.8920E+02 -2.7336E+01  9.7567E+01
0000027   1.4924E+02 -9.3546E+01  1.1107E+01
0000028   1.2228E+02  6.3690E+01 -2.3466E+02
0000029   2.8652E+02  1.1528E+02  7.4347E+01
0000031   1.3635E+02 -1.0629E+02 -2.4860E+01
0000032   1.0041E+02 -4.4979E+01  2.9248E+01
0000033   1.9708E+02 -9.5248E+01 -1.6740E+02
0000034   2.0536E+02  1.6159E+02 -8.9227E+01
0000035   2.3061E+02 -5.2535E+01  6.9941E+01
0000036   1.7632E+02 -2.5075E+02  1.3843E+02
0000037   1.1249E+02  4.1477E+01 -2.5256E+01
0000038   2.9177E+02 -1.5176E+02 -5.0135E+01
0000039   3.3502E+02 -1.0670E+01  2.2831E+01
0000040   1.6173E+02 -1.7137E+02 -5.0745E+01
0000041   2.2350E+02  2.5170E+02 -2.1091E+01
0000042   2.4549E+02  1.5289E+02 -1.2121E+02
0000043   1.2023E+02 -1.5670E+02  2.5185E+02
0000044   1.4038E+02 -1.0112E+02  1.0704E+02
0000046   1.4103E+01  3.6930E+01  5.6672E+01
0000047   3.1493E+02 -9.0284E+00 -7.6032E+01
0000048   1.5716E+02  2.2283E+02  2.0212E+01
0000049   1.8975E+02 -1.1608E+01  1.2150E+02
0000050   2.9169E+02 -1.3310E+02  1.9305E+01
0000051   4.2881E+02  2.2315E+02  8.4774E+01
0000052   9.4005E+01 -2.2513E+01 -2.3800E+01
0000054   1.4820E+02  5.8773E+01 -3.7867E+01
0000055   2.6281E+02  9.3036E+01 -3.2342E+01
0000056   6.8537E+01  4.9848E+01 -2.7619E+01
0000057   8.1852E+01  9.6590E+01 -3.5408E+01
0000059   1.5809E+02  1.3551E+01  4.7441E+01
0000060   2.4362E+02  3.9707E+01  8.2109E+00
0000061   3.9369E+02 -5.4389E+00 -1.7785E+02
0000062   2.6739E+02  9.3167E+00 -6.4441E+01
0000063   3.1509E+02  2.6302E+01 -2.0688E+01
0000064   1.5028E+02 -2.6554E+01 -1.9985E+02
0000065   1.2441E+02 -5.3428E+01  2.7777E+02
0000066   2.1017E+02 -4.8358E+01 -1.7309E+01
0000067   1.1999E+02  1.0247E+02 -1.7370E+02
0000068   3.4282E+02 -9.4238E+01 -1.0098E+02
0000069   1.7906E+02  1.0058E+02 -1.1040E+02
0000070   4.0349E+02 -2.2486E+02 -1.0774E+01
0000071   1.8178E+02 -3.3435E+02 -2.0636E+02
0000072   1.3796E+02  1.1498E+02 -5.0999E+01
0000073   1.8497E+02 -6.9579E+01 -1.0490E+02
0000074   1.7443E+02  8.6129E+01 -1.8571E+02
0000075   4.0362E+02  1.0782E+02  5.8002E+01
0000076   3.0135E+02 -3.0809E+01  2.2259E+02
0000077   3.0541E+02  1.8560E+02  1.0980E+02
0000078   4.8157E+02  4.8797E+01 -4.1891E+00
0000079   3.0455E+02 -1.0301E+02  1.7641E+01
0000080   2.9565E+02  2.5566E+00 -2.1746E+01
0000081   6.8576E+01 -4.6455E+01 -2.5148E+00
0000082   2.0654E+02  2.7536E+02  2.2903E+01
0000083   1.3975E+02  3.2811E+01  2.3730E+02
0000084   2.1397E+02 -5.9717E+01 -2.7350E+02
0000085   1.2519E+02  1.4774E+02  1.7000E+02
0000086   2.5803E+02 -1.1552E+02  5.0291E+01
0000087   1.4191E+02  9.5146E+01  1.2826E+02
0000088   3.9327E+02  1.0996E+01  7.2525E+01
0000089   1.7109E+02 -2.6275E+02  4.8119E+01
0000090   2.3714E+02 -1.2007E+01 -3.3851E+02
0000091   7.9607E+01  1.9155E+02 -5.6483E-01
0000092   3.1480E+02  9.3834E+01 -9.7813E+01
0000093   2.0530E+01 -4.6229E+01  2.8971E+01
0000094   3.3187E+02  6.3376E+01 -3.4114E+01
0000095   1.6362E+02 -9.6056E+01 -7.5132E+01
0000096   1.9149E+02  7.1087E+01 -7.1692E+01
0000097   1.5247E+02 -2.1313E+02 -3.6559E+02
0000098   2.2896E+02  1.5454E+02  2.2485E+01
0000099   3.5074E+01  1.5668E+02 -8.7073E+01
0000100   7.3010E+01 -1.1421E+02 -2.6836E+01
0000101   1.7786E+02 -1.2375E+02  1.4851E+02
0000102   2.0290E+02  3.2473E+00 -1.1340E+02
0000103   2.7775E+02  8.4676E+01  1.7978E+02
0000104   2.5672E+02 -1.0370E+02 -1.1711E+02
0000105   1.1952E+02 -9.4470E+01 -2.7170E+02
0000106   1.6857E+02  1.4918E+01  2.1259E+02
0000107   2.9198E+02  1.1279E+01  3.9638E+01
0000108   4.0835E+02 -1.1113E+02 -8.0567E+01
0000109   2.8348E+02  8.1123E+01  1.0977E+02
0000110   1.5732E+02  1.3035E+02 -8.5702E+01
