============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.8319E+02  9.1416E+01  6.3749E+01
0000003   1.2518E+02 -4.1478E+01  2.7905E+01
0000004   1.2644E+02  2.4062E+02 -1.1931E+02
0000005   1.0222E+02  1.1067E+02 -9.4456E+01
0000006   2.8812E+02 -1.9099E+02  2.3671E+02
0000007   1.6523E+02  8.7698E+01  5.0529E+00
0000008   2.4675E+02  7.3939E+01  1.3790E+01
0000009   1.5229E+02 -4.5134E+00  2.7354E+01
0000010   1.1940E+02 -6.7363E+01 -2.0619E+02
0000011   3.4553E+02 -1.5652E+02 -2.0209E+02
0000012   4.0815E+02 -1.4132E+02 -7.6018E+01
0000013   2.1557E+02 -9.1012E+00 -7.3461E+01
0000014   1.3580E+02  9.5655E+01  1.3019E+02
0000015   2.9254E+02  4.2828E+01  9.9334E+01
0000016   9.2227E+01  9.1420E+01  1.0150E+02
0000017   3.6710E+02  7.5591E+00  1.9869E+02
0000018   2.6526E+02 -1.2195E+02  5.0501E+01
0000019   1.1695E+01 -1.9444E+02 -1.1529E+02
0000020   2.3082E+02  6.4268E+01 -2.2246E+02
0000021   1.7244E+02  6.6841E+01  1.7915E+02
0000022   1.8964E+02 -6.0590E+01 -5.8127E+01
0000023   8.3816E+01  1.7980E+02  5.9496E+01
0000024   2.1052E+02 -1.4007E+02  3.6812E+01
0000025   2.4490E+01  1.2554E+02  1.1119E+02
0000026   2.8553E+02  3.3072E+00  4.3935E+01
0000027   2.8159E+02  1.6289E+02  8.7790E+01
0000028   1.1082E+02  1.0786E+02 -1.5038E+01
0000029   4.1168E+02 -8.3361E+01  9.3113E+01
0000030   1.9924E+02  6.9148E+00 -1.0567E+01
0000031   2.3473E+02  1.6060E-02 -1.1964E+00
0000032   3.4603E+02  2.3804E+01 -1.1628E+02
0000033   1.2951E+02 -9.7027E+01 -1.3163E+02
0000034   7.2753E+01 -2.3510E+01 -2.1461E+01
0000035   3.1299E+02 -3.0807E+01 -1.2166E+02
0000036   2.3342E+02 -1.0247E+02 -4.4177E+00
0000037   1.7203E+02  8.3082E+01 -6.3080E+00
0000038   8.8654E+01  7.3135E+01  5.5181E+01
0000039   1.9158E+02 -2.9496E+00 -1.3460E+02
0000040   1.2641E+01  1.0893E+02  1.2287E+02
0000041   2.2931E+02 -1.6054E+02  8.4902E+01
0000042   1.0348E+02  7.9770E+01 -1.8822E+02
0000043   1.7182E+02 -8.9738E+01  2.7198E+01
0000044   9.4782E+01 -1.6447E+02  1.3460E+02
0000045   1.5162E+02  4.5560E+01  2.7639E+02
0000046   2.5658E+02  3.8866E+00  2.3459E+01
0000047   2.2757E+02 -6.9443E+01 -4.5476E+01
0000048   3.2079E+02 -3.2371E+01  1.4956E+02
0000049   4.7503E+02  2.2737E+01 -2.0369E+02
0000050   2.5590E+02  1.1534E+02 -1.5736E+02
0000051   6.3276E+00  1.6085E+02  2.2115E+02
0000052   3.0752E+02 -9.9212E+01  8.6300E+00
0000053   1.1521E+02  1.7099E+02  4.6359E+01
0000054   4.4184E+01 -2.7363E+01 -1.8695E+01
0000055   1.9140E+02  1.4181E+01 -7.9429E+01
0000056   2.2866E+02 -3.6586E+01 -5.4653E+01
0000057   1.2376E+02  1.1793E+02 -2.8484E+02
0000058   2.8000E+02  1.8837E+02  3.9040E+01
0000059   1.7154E+02  9.9823E+01 -4.5921E+01
0000060   2.2545E+02  1.4955E+02  1.0103E+02
0000061   2.4606E+02 -8.5986E+00 -8.5877E+01
0000062   1.8381E+02  2.4119E+02 -1.9950E+02
0000064   1.4024E+02 -1.3305E+02 -1.3384E+01
0000065   2.7691E+02  6.9775E+01  1.6654E+02
0000066   6.1633E+00 -2.9330E+01  1.2119E+02
0000067   2.2934E+02  1.5473E+02  1.5739E+02
0000068   2.9622E+02 -1.8977E+02  4.9943E+01
0000069   8.3727E+01 -3.2005E+02 -2.6271E+02
0000070   3.4369E+01  1.0091E+02  7.5036E+00
0000071   2.8123E+02 -1.6653E+02 -2.4369E+01
0000073   8.1164E+01  1.0778E+01  2.9462E+01
0000074   7.6995E+01  4.6908E+01 -6.9167E+00
0000075   2.1272E+02 -1.3086E+01 -1.6425E+02
0000076   1.6189E+02  1.0465E+02 -1.4881E+02
0000077   2.1788E+02  3.4543E+01 -2.5457E+01
0000078   2.7793E+02  1.7005E+02  1.3436E+02
0000079   1.8752E+02 -1.3439E+02  6.5161E+01
0000080   8.6515E+01 -1.6795E+01 -1.5087E+02
0000081   1.2962E+02 -4.5087E+01  6.7891E+01
0000082   2.4843E+02  6.6422E+01 -1.2530E+02
0000083   2.3213E+02  4.5990E+01 -4.7883E+00
0000084   7.4594E+01 -3.9546E+00  9.2415E+00
0000085   1.7154E+02  1.3876E+02 -3.5096E+02
0000086   5.0294E+01  2.3423E+01 -5.5007E+01
0000087   1.9394E+02 -1.3276E+00 -1.7627E+02
0000088   4.0867E+02 -2.3935E+01 -1.3035E+02
0000089   1.2218E+02 -3.3066E+01  2.3703E+01
0000090   3.5728E+02  4.1167E+01 -1.9411E+02
0000091   2.5109E+02  1.5000E+02 -1.7752E+01
0000093   3.0270E+02 -1.0248E+02 -1.4172E+02
0000094   1.6528E+02  2.2493E+01  2.7792E+01
0000095   2.7684E+02 -1.8159E+02 -6.7772E+01
0000096   2.0428E+02 -5.1450E+01  7.2101E+01
0000097   2.4093E+02 -2.4104E+01  9.3088E+01
0000099   4.0632E+02 -6.7586E+00  7.0943E+01
0000100   3.4176E+02 -6.8582E+01 -2.5346E+02
0000101   1.4049E+02 -6.4514E+01  7.8025E+01
0000102   2.5711E+02  2.6535E+01  1.0097E+02
0000103   2.1301E+02  6.5389E+01 -8.7289E+01
0000104   6.2414E+01  2.9934E+02 -1.5857E+02
0000105   1.8402E+02  4.6894E+01  8.3853E+01
0000106   1.1514E+02 -1.2830E+01  4.6620E+01
0000107   7.5813E+01  1.0249E-01  2.3512E+01
0000108   4.3630E+01 -4.1801E+01  1.5407E+02
0000109   2.6555E+02 -1.4821E+02  3.6483E+01
0000110   4.3463E+00 -2.4155E+02 -4.7106E+01
0000111   1.2675E+02  3.7587E+02  5.9866E+01
0000112   2.5729E+02  3.0522E+01 -4.6731E+01
