============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.1131E+02 -2.4683E+02 -5.0117E+01
0000002   3.3653E+02 -1.2633E+02 -3.3819E+01
0000003   2.5932E+02 -1.8560E+01 -5.8235E+01
0000004   9.6226E+01  9.5091E+01  8.2275E+01
0000005   2.1416E+02 -6.5374E+01 -8.3868E+01
0000006   3.5026E+02  3.8570E+01  5.4039E+00
0000007   3.7617E+02 -1.6236E+02 -8.2996E+01
0000008   2.5291E+02 -9.1394E+01 -3.1570E+01
0000009   3.8216E+02  7.3055E+01 -1.0160E+02
0000010   2.9399E+02 -8.6767E+01 -2.7347E+02
0000011   1.8528E+02  1.4506E+01 -1.0159E+02
0000012   4.6191E+01  1.0114E+02  4.7195E+01
0000014   5.5675E+01 -2.7516E+01  1.1013E+02
0000015   4.1807E+02  1.4644E+02 -6.1037E+01
0000016   1.7498E+02 -2.4031E+01  9.0008E+01
0000017   2.2816E+02  1.9415E+02 -5.5104E+01
0000018   5.8585E+01  1.0410E+01  1.8441E+02
0000019   5.7310E+01  1.1970E+02  1.6706E+02
0000020   1.5555E+02  8.4384E+01  8.9571E+00
0000021   3.8353E+02 -4.4239E+01 -2.1134E+02
0000022   1.0840E+02  4.3765E+01 -7.5461E+01
0000023   2.0221E+02 -2.5996E+01 -8.0329E+01
0000024   1.9854E+01 -1.7760E+02  2.3449E+01
0000025   1.5900E+02 -1.6698E+01 -2.5259E+00
0000026   1.3485E+02  1.5005E+02 -6.8740E+01
0000027   3.5505E+02 -4.1197E+01  1.9412E+01
0000028   1.6977E+02 -5.3214E+01  6.1996E+01
0000029   7.2190E+01 -2.2100E+02 -2.3555E+02
0000030   1.5363E+02 -4.0042E+01 -1.8262E+02
0000031   4.4665E+01 -1.0923E+02 -8.1690E+01
0000032   3.8427E+02 -1.5356E+02 -3.4836E+01
0000033   2.8239E+02  3.8570E+01 -1.1658E+02
0000034   3.5416E+02  1.8755E+02  1.9298E+02
0000035   4.8436E+02 -8.8295E+01 -6.3358E+01
0000036   3.9481E+02  1.0993E+02 -1.3227E+02
0000037   2.8196E+02 -5.9599E+01  1.2225E+02
0000038   2.2359E+02  1.7614E+02  1.1046E+02
0000039   2.2873E+02 -2.2490E+02  8.6400E+00
0000040   2.3304E+02 -6.4120E+00 -1.1269E+01
0000041   4.6655E+02 -2.0563E+01 -4.8527E+01
0000042   3.7154E+02  3.5494E+01  2.5812E+01
0000043   9.0679E+01 -5.5442E+01 -7.6533E+01
0000044   3.4572E+02 -3.3314E+01 -2.1589E+02
0000045   6.5867E+01  3.0950E+01  1.1228E+02
0000047   1.4241E+02  9.0980E+01  7.0013E+01
0000048   1.9019E+02 -1.1961E+00 -1.4722E+01
0000049   2.3495E+02 -1.2323E+02 -3.9427E+00
0000050   1.5251E+02  2.4717E+01  1.0816E+02
0000051   2.3691E+02 -4.4042E+01 -1.6336E+02
0000052   2.3531E+02 -9.2804E+01 -3.3657E+01
0000053   2.3021E+02 -6.8961E+00  1.8589E+02
0000055   2.9542E+02 -4.8395E+01 -1.7607E+02
0000056   4.7053E+01 -2.4529E+02 -7.5943E+01
0000057   5.4102E+01 -8.8710E+01 -8.1176E+01
0000058   6.7407E+01  1.0732E+02 -1.2443E+01
0000059   1.2824E+02  8.5599E+01 -1.2068E+02
0000061   2.4128E+02 -5.5344E+01  1.0686E+01
0000062   8.4589E+01  6.9625E+01 -4.0239E+01
0000063   3.7539E+02  4.6140E+01  2.0288E+02
0000064   7.1594E+01 -2.4206E+02 -9.9988E+01
0000065   2.6943E+02 -1.4234E+02 -1.3693E+01
0000066   1.6767E+02  9.3885E+01 -2.3694E+02
0000067   8.0623E+01  1.1080E+02  1.4152E+02
0000068   3.2042E+02 -4.0972E+01 -5.0901E+01
0000069   3.1364E+02  6.5914E+01 -1.2842E+02
0000070   3.5348E+02 -1.7544E+02 -1.9197E+01
0000071   2.3843E+02  3.4526E+01  2.0079E+02
0000072   2.7003E+02 -8.4262E+01 -1.2130E+02
0000073   2.1995E+02 -8.3104E+01  1.6695E+02
0000075   1.0833E+02  1.4031E+02 -2.8537E+01
0000076   9.1070E+01  3.3763E+01 -3.9739E+01
0000077   6.6257E+01 -5.0424E+01  1.6926E+02
0000078   3.1126E+02  8.8789E+01 -9.1619E+01
0000079   1.5221E+02 -1.1601E+02 -1.4591E+02
0000080   1.1142E+02 -2.5191E+01 -1.3253E+01
0000081   2.8780E+02 -1.3862E+02  4.7277E+01
0000082   2.3645E+02  4.3984E+01 -7.1408E+01
0000083   1.7726E+02 -9.4057E+01 -2.7932E+02
0000084   1.4403E+02  1.8880E+02  4.2189E+01
0000085   1.4604E+02 -1.2257E+02 -1.4622E+01
0000086   1.2584E+02  5.0007E+01  1.1846E+01
0000087   1.2049E+02  1.3002E+02 -4.8816E+01
0000088   1.1774E+02 -7.9592E+01 -9.2637E+01
0000089   3.1705E+02  1.9516E+02  3.2237E+02
0000091   2.5125E+02  9.4855E+01 -2.1588E-01
0000092   4.1621E+02  2.9019E+02 -1.2007E+02
0000093   2.1042E+02  1.7397E+02 -3.6942E+01
0000094   8.7590E+01 -9.2155E+01 -3.5520E+01
0000095   2.4878E+02 -6.3133E+01  1.1338E+02
0000096   3.0232E+02 -5.0750E+01  6.7905E+01
0000097   2.2484E+02 -7.4667E+01 -7.7523E+01
0000098   5.7860E+01 -1.9806E+01 -3.7763E+01
0000099   2.7460E+02 -6.1019E+01 -6.4880E+01
0000100   4.2286E+02  2.7527E+01  2.0333E+02
0000101   2.7589E+02  8.7312E+01  1.5021E+01
0000102   1.9344E+02  1.0803E+02 -3.7830E+01
0000103   1.0467E+02  2.3982E+02  2.6636E+02
0000104   1.6150E+02 -1.8345E+02 -2.6072E+02
0000105   2.4189E+02 -5.6183E+00 -1.3416E+02
0000106   3.4597E+02  1.3138E+02  2.4516E+02
0000107   3.9436E+02 -2.0327E+02 -3.1180E+01
0000108   5.4138E+01  1.8322E+02  8.5571E-01
0000109   1.3585E+02  9.4185E+01  1.9876E+02
0000110   2.1409E+02  4.0570E+01  1.3018E+02
0000111   2.7855E+02 -7.4973E+00 -1.7494E+02
0000113   1.8891E+02  1.4676E+02  1.1882E+02
