============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.9638E+02 -8.6621E+01 -1.3201E+02
0000002   6.3240E+01  8.9033E+01  1.1956E+02
0000003   2.2351E+02  3.2796E+01 -1.3576E+01
0000004   1.8341E+02 -4.4138E+01 -1.5224E+02
0000005   4.9554E+01  1.7975E+02  3.5799E+01
0000006   5.5554E+01 -3.3650E+00  1.6514E+02
0000007   3.1477E+02  6.2204E+01 -1.6074E+02
0000008   1.9935E+02 -2.4842E+01  1.1040E+02
0000009   3.3649E+02 -1.8996E+01 -1.1025E+01
0000010   2.2435E+02 -4.4909E+01 -6.9446E+01
0000011   2.1027E+02 -2.1951E+01  1.6008E+01
0000012   1.7604E+02 -8.5762E+01  9.8783E+01
0000013   2.0103E+02  9.9385E+01 -2.2102E+02
0000015   1.6220E+02 -7.4260E+01  1.6393E+02
0000017   1.7556E+02 -1.2270E+02  1.3109E+02
0000018   5.1766E+01  2.0005E+02 -1.1375E+02
0000019   1.6773E+02  1.6650E+00 -1.5017E+02
0000020   4.3595E+02 -7.5815E+01 -2.1260E+02
0000021   4.7289E+02 -1.9393E+02  3.7111E+01
0000023   1.1666E+02 -2.1287E+02 -1.4360E+02
0000025   3.5647E+02  7.9385E+01 -1.0840E+02
0000026   2.2495E+02 -1.2870E+02 -3.4639E+01
0000027   2.0516E+02 -7.5336E+01 -1.0455E+02
0000028   1.7951E+02  9.8177E+01  2.0229E+02
0000029   1.4626E+02  2.0430E+01 -4.9492E+01
0000030   3.2452E+02  6.5105E+01  3.4083E+01
0000031   2.6215E+02 -3.4920E+01 -7.2494E+01
0000032   4.9898E+02  6.8884E+01 -1.4994E+02
0000033   1.1380E+02 -2.1042E+01 -2.1442E+02
0000034   1.6203E+02  5.3505E+01  1.2520E+02
0000035   6.7671E+01  7.6962E+01  6.1813E+01
0000036   2.7359E+02  1.8648E+02  9.6294E+01
0000037   5.3439E+02  3.6676E+01  1.0622E+02
0000038   4.5329E+02  1.0707E+02 -1.6907E+02
0000039   2.0744E+02  1.0559E+02 -3.9665E+01
0000040   4.0812E+02 -2.4429E+02  4.7148E+01
0000041   2.1800E+02  1.0190E+02 -2.8967E+01
0000042   1.4046E+02  2.4687E+02 -4.2342E+00
0000043   8.6066E+01 -3.1748E+01  1.5294E+02
0000044   2.7362E+02  5.1033E+01 -1.2393E+02
0000045   2.7381E+02  2.5781E+01  2.4530E+02
0000046   9.6099E+01 -2.1897E+02  5.3210E+01
0000047   1.5874E+02 -3.3136E+02  1.4456E+01
0000048   2.1485E+02  1.5174E+01  2.4175E+01
0000049   3.5030E+02  1.3250E+02 -9.0241E+01
0000050   1.3068E+02 -2.7574E+02  1.6458E+02
0000051   2.9660E+02  7.1291E+01 -3.3528E+01
0000052   2.9574E+02  6.7452E+01  6.4249E+01
0000053   9.9598E+00 -2.0141E+02  8.6449E+01
0000054   1.3464E+02 -1.2741E+02  9.6582E+00
0000055   1.6710E+02 -1.9450E+02  3.0695E+02
0000056   1.9033E+02  1.3054E+02  4.0657E+01
0000057   3.0028E+02 -1.5320E+02 -3.2956E+01
0000058   1.9145E+02 -4.3145E+01 -1.6974E+01
0000059   3.6762E+02 -9.7733E+01 -1.9435E+02
0000060   2.0855E+02  1.4409E+02  4.1267E+01
0000061   2.7335E+01 -6.1728E+01  5.9550E+01
0000062   1.4047E+02 -2.5905E+01  5.8490E-01
0000063   2.9038E+02 -2.6662E+01 -1.5118E+02
0000064   7.7064E+01 -6.4740E+01  9.0859E+01
0000065   3.5432E+02 -5.2184E+01 -1.5219E+02
0000066   2.5952E+02  1.3174E+02 -4.8027E+01
0000067   3.6420E+01  4.0432E+01  4.4321E+00
0000068   2.1248E+02  1.9184E+01  8.7748E+01
0000069   2.1317E+02 -2.9815E+02  3.8868E+01
0000070   1.3738E+02  1.9150E+02 -1.7697E+02
0000071   5.6221E+01 -1.7522E+02  1.6718E+02
0000072   3.5327E+02  8.5040E+01 -6.2011E+01
0000073   1.2673E+02  1.3869E+01  1.2172E+02
0000074   1.1487E+02  2.3714E+01 -5.6269E+01
0000075   3.6280E+02  8.6186E+01 -5.4874E+01
0000076   2.0985E+02  2.4966E+02 -6.1482E+01
0000077   2.7115E+02 -4.6751E+01 -1.7080E+02
0000078   2.6467E+02 -1.1538E+02 -6.9607E+01
0000079   1.6212E+02  2.3486E+02  6.4586E+01
0000080   1.5645E+02  1.0372E+02 -3.4459E+02
0000081   3.7970E+02  2.2016E+02  4.4645E+00
0000082   1.4081E+02  1.5408E+02  1.0050E+02
0000083   1.7192E+02  3.6451E+01  1.9186E+02
0000084   1.6142E+02  1.5291E+01 -1.2961E+02
0000085   1.4845E+02 -7.1460E+01 -1.2291E+02
0000086   9.9675E+01  1.3230E+02  2.3950E+02
0000087   3.0144E+02 -1.1114E+01  7.8241E+01
0000088   1.4778E+02  2.9674E+02 -6.8755E+01
0000089   1.5178E+02 -1.2445E+02 -2.1559E+02
0000090   1.4162E+02  6.5514E+01  1.7154E+02
0000091   1.7071E+02 -6.2642E+01  1.6001E+02
0000092   2.3064E+02 -1.7306E+01 -4.5326E+01
0000093   3.5235E+02  7.6099E+01 -1.0450E+01
0000094   1.3552E+02  1.2288E+01  3.3844E+01
0000095   2.2831E+02  1.2855E+01 -1.2932E+02
0000096   3.1096E+02 -7.6694E+01  4.1977E+02
0000097   6.0045E+01  3.3332E+01  2.3761E+01
0000098   1.2608E+02  1.1622E+02  3.5976E+01
0000099   2.2958E+02 -8.9456E+01 -1.6071E+02
0000100   1.5997E+02  1.1922E+02 -4.3600E+01
0000101   2.6602E+02 -2.3974E+02 -1.3490E+02
0000102   1.2343E+02 -7.3694E+01 -1.5308E+02
0000103   1.9748E+02 -1.1246E+02  3.5090E+01
0000104   2.9382E+02  8.1277E+01  1.1010E+01
0000105   2.0111E+02 -2.7396E+01 -1.9409E+02
0000106   1.5870E+02 -6.4113E+01 -1.0607E+02
0000107   1.7840E+02 -1.2138E+02 -3.8738E+01
0000108   3.7695E+02  1.2639E+02  5.6175E+01
0000109   7.4125E+01  6.2996E+01  9.8143E+01
0000110   1.6114E+02 -5.0991E+01  2.0653E+02
