============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   9.1042E+01  5.9492E+01 -1.2037E+01
0000002   2.2175E+02  1.1325E+02  2.2259E+02
0000003   1.6158E+02 -1.9656E+01  1.5612E+02
0000004   3.1285E+02 -1.6411E+02  3.6882E+01
0000005   6.1657E+00  5.6157E+01  1.3075E+02
0000006   1.3990E+02  3.8103E+00 -1.4787E+01
0000008   9.2506E+01 -1.5775E+02 -2.8767E+01
0000009   3.0144E+02 -1.6250E+01  1.7557E+01
0000010   1.7392E+02  1.0343E+02 -4.6982E+01
0000011   3.5056E+02  1.5077E+02 -1.6302E+02
0000012   1.9705E+02  5.6352E+01  1.0305E+02
0000013   1.0802E+02 -7.4965E+01  1.5793E+02
0000014   8.3151E+01  7.0704E+01 -1.2569E+02
0000016   5.9048E+01 -1.0497E+02  1.0424E+02
0000017   1.5177E+02  1.7496E+02  4.1399E+01
0000018   2.6047E+02  1.2238E+02 -1.1680E+02
0000019   7.0007E+01 -2.0075E+02  1.1959E+02
0000020   1.3834E+02  8.6362E+00  1.5478E+02
0000021   3.3923E+01 -1.3263E+02 -2.3384E+00
0000022   2.0632E+02  4.7583E+01  2.1200E+02
0000024   3.8687E+02 -1.5326E+00  7.3537E+01
0000026   8.9726E+01  5.2932E+01  8.6056E+01
0000027   1.2408E+02  7.8879E+01 -1.2129E+02
0000028   3.6088E+02 -2.2019E+01  3.0169E+02
0000029   6.8315E+01  4.7987E+01 -7.3082E+01
0000031   3.1514E+02  1.5143E+02 -7.4998E+01
0000032   1.3672E+02 -6.3109E+01  1.2322E+02
0000033   6.4824E+01 -1.2711E+02 -2.5862E+01
0000034   2.3570E+02  1.0260E+02 -5.5838E+01
0000035   1.1400E+02 -6.0393E+01  1.0632E+02
0000036   3.5401E+02 -2.3644E+02 -7.0488E+01
0000037   4.3479E+02 -1.0479E+02 -1.4159E+02
0000038   3.0310E+02 -9.8751E+01  5.2491E+01
0000039   3.2825E+02 -9.2948E+01  7.3555E+01
0000040   4.7368E+01 -2.0391E+01  2.4535E+02
0000041   1.4378E+02  1.2296E+02  2.0487E+01
0000042   4.4393E+01  1.3410E+02  6.5837E+01
0000043   3.0194E+02 -4.8697E+01 -9.4438E+01
0000044   5.6273E+01 -1.6772E+02  9.3424E+01
0000045   2.1693E+02 -3.7899E+01  9.7218E+01
0000046   2.9008E+01 -8.6622E+01  3.6155E+01
0000047   1.7464E+02  1.0332E+02  5.8568E+01
0000048   3.8503E+02  6.9545E+01 -9.3168E+01
0000049   1.6924E+02  1.6724E+02 -1.4501E+02
0000050   2.6326E+02 -1.8389E+02 -8.6307E+01
0000052   1.1162E+02 -2.0025E+00 -1.1481E+02
0000053   2.2208E+02  1.7697E+01  1.0751E+02
0000054   3.7053E+02  1.8000E+01  7.7255E+01
0000055   3.3844E+02 -8.5467E+01 -2.4030E+02
0000056   4.8518E+01 -2.4770E+02 -1.2902E+02
0000057   2.6372E+02 -2.7096E+02  1.3824E+02
0000058   2.0486E+02 -1.0374E+02  1.2757E+02
0000059   4.9847E+01 -8.6580E+01 -7.5706E+01
0000060   1.7596E+02 -8.4831E+01 -9.7060E+01
0000061   1.6876E+01 -2.5786E+02  2.3716E+01
0000062   3.9734E+02  6.4571E+01 -3.9425E+01
0000063   3.0464E+02 -2.3924E+02  3.1423E+01
0000064   3.6339E+02  1.3332E+02 -3.0781E+01
0000066   1.9270E+02  8.6851E+01 -1.7079E+02
0000067   7.4644E+01 -1.4438E+02  1.7223E+00
0000068   2.8806E+02 -6.4929E+01 -1.6223E+02
0000070   3.2080E+02 -3.1273E+02 -1.3165E+02
0000071   3.0636E+02  5.3689E+01 -5.3464E+01
0000072   1.2207E+02  1.2889E+02  2.6216E+02
0000073   1.2719E+02  1.2665E+02 -2.5359E+01
0000074   3.4573E+02 -1.8224E+02  1.0889E+02
0000075   4.2693E+02 -1.1061E+02  9.6183E+01
0000076   1.0670E+02 -2.5067E+02 -5.0763E+01
0000077   7.6619E+01 -1.6121E+02 -4.8941E+00
0000078   3.6373E+02  6.8689E+01 -2.4464E+02
0000079   4.5870E+02 -3.1240E+01 -1.1179E+02
0000080   2.6527E+02 -1.0097E+02 -1.5783E+02
0000081   1.4237E+02  1.1908E+01  1.0892E+02
0000082   3.9458E+02  1.3448E+02  2.6564E+02
0000083   1.2613E+02 -5.6297E+01 -3.0115E+01
0000085   3.2560E+02 -1.4282E+02  2.6664E+01
0000086   1.3419E+02 -1.5365E+01  1.1902E+02
0000087   4.2305E+02  2.0595E+01 -1.5775E+02
0000088   1.3540E+02 -1.9044E+02 -7.1224E+00
0000089   4.0627E+02  6.9469E+01  4.1068E+01
0000090   1.0554E+02 -5.6980E+01 -9.8430E+01
0000091   3.0553E+02  2.0731E+02 -1.6049E+02
0000092   5.8523E+00  3.4727E+01 -1.0027E+02
0000093   1.4024E+02 -1.4874E+02 -1.0965E+02
0000094   1.3473E+02  3.1328E+01  1.8978E+02
0000095   4.2485E+01 -6.9408E+01  1.2216E+02
0000096   1.2992E+02  1.1654E+02  2.4503E+01
0000097   3.7370E+01  3.0142E+00  4.8050E+01
0000098   3.1746E+02  3.4147E+01  8.2306E+00
0000099   1.8080E+02 -1.4174E+02 -2.3886E+02
0000100   4.1808E+02  1.3455E+02  7.1256E+01
0000101   2.7273E+02 -1.3386E+02 -3.9112E+01
0000102   2.2008E+02 -9.7750E+01 -2.6887E+02
0000103   1.1391E+02  5.9090E+01 -7.7615E+01
0000104   2.1101E+02  8.9964E+01 -1.8739E+01
0000105   1.7376E+02 -8.0360E+01 -1.4989E+01
0000106   3.5777E+02  2.0791E+02 -6.6930E+01
0000107   1.1551E+02 -7.8195E+01 -2.8369E+02
0000108   5.3073E+02  2.1819E+01 -1.4678E+02
0000109   3.2893E+02  1.2986E+02  2.7076E+02
0000110   2.0757E+02  5.7560E+01  7.1750E+01
0000111   1.5195E+02 -1.7528E+01 -1.3839E+02
0000112   4.5225E+02 -8.4171E+01  2.5645E+02
0000113   2.8281E+02  5.1593E+01  2.0414E+02
0000114   2.4708E+02 -7.1294E+01  3.4748E+01
0000115   2.7720E+02 -7.0798E+01  9.4645E+01
