============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   3.1228E+02  9.1827E+01  3.0578E+01
0000002   2.2627E+02  9.1329E+00  9.9462E+01
0000003   8.4622E+00 -5.7869E+01 -1.8150E+01
0000004   4.1865E+02  7.6054E+01  7.0241E+01
0000005   1.3883E+02 -1.6703E+02  1.1949E+01
0000006   8.9409E+01  1.0208E+02 -1.8585E+02
0000007   1.0949E+02  7.1987E+01  5.3667E+01
0000008   2.3616E+02  1.0047E+02  2.9708E+02
0000009   1.0598E+02  4.3287E+01 -2.3365E+02
0000010   2.6550E+02  1.0773E+02 -5.7048E+01
0000011   3.2797E+02  1.3667E+02  4.5991E+01
0000012   2.3861E+02  6.5345E+01  1.5436E+02
0000013   1.6493E+02 -3.3569E+01 -1.2223E+02
0000014   3.7109E+02 -1.4936E+02 -5.6271E+00
0000015   2.4349E+02 -2.9361E+01  1.2928E+02
0000017   2.8366E+02  1.9607E+02 -2.4223E+02
0000018   2.7161E+02 -7.8283E+01 -4.3086E+01
0000019   1.0842E+02 -1.3160E+01 -7.0679E+01
0000020   3.1136E+02 -1.0222E+02 -5.8252E+01
0000021   2.2495E+02  2.7766E+00  2.8213E+01
0000022   5.1318E+02  8.4849E+01  9.4822E+01
0000023   1.8592E+02  2.0086E+01  8.1537E+01
0000024   3.0669E+02 -1.8374E+02  1.4040E+02
0000025   2.2748E+02 -7.1599E+01  1.4768E+02
0000026   1.8280E+02  5.0337E+01  9.2108E+00
0000027   2.0509E+02 -9.3300E+01  1.9915E+02
0000028   1.1628E+02  8.3969E+01 -1.6242E+01
0000029   1.5622E+02  1.4053E+02  6.9242E+00
0000030   2.5669E+02  4.9980E+00  1.0842E+02
0000031   1.3682E+02  1.8763E+02  1.4610E+02
0000032   1.3209E+02  1.0877E+02 -1.9945E+02
0000033   2.9389E+02  2.8168E+01  1.8054E+02
0000034   2.1667E+02 -6.2790E+00 -5.1734E+01
0000035   9.8378E+01 -1.2022E+02  3.4904E+01
0000037   1.6071E+02 -6.7735E+01  1.3479E+02
0000038   3.0855E+02  3.1974E+02 -1.2570E+02
0000039   1.0852E+02 -1.0110E+02  1.7980E+02
0000040   1.4150E+02 -1.6935E+02  4.5490E+01
0000041   1.1381E+02 -2.6013E+02 -1.2755E+02
0000042   1.6020E+01  7.1539E+01  1.2990E+02
0000043   1.5121E+02  1.7459E+02 -8.0279E+01
0000044   2.3792E+02 -3.3056E+02  2.1705E+02
0000045   1.5720E+02 -3.6298E+01  1.0129E+02
0000046   2.5446E+02  9.1275E+01 -5.3020E+01
0000047   9.3025E+01 -1.5454E+01  1.0557E+02
0000048   8.3012E+01  1.5372E+02 -8.7697E+01
0000049   2.1692E+02 -6.5771E+01 -4.8607E+01
0000050   2.1058E+02  1.0725E+02 -2.4344E+02
0000051   2.4079E+02  5.4729E+01  5.6255E+01
0000052   2.0210E+02 -5.7758E+01  2.0403E+01
0000053   1.7902E+02 -7.1645E+01  8.7189E+01
0000054   4.1222E+02 -2.3632E+02 -7.2732E+01
0000055   7.6483E+01 -2.2054E+01 -5.6366E+01
0000056   8.1152E+01 -8.5180E+01  3.5401E+01
0000057   6.1272E+01  2.4442E+01  5.8037E+01
0000058   2.4066E+02  1.6957E+02  1.5104E+01
0000060   1.0282E+02  1.0732E+01  1.1963E+02
0000061   2.5264E+02 -1.1354E+02 -1.3261E+02
0000062   4.0499E+02  2.1517E+00  1.7487E+01
0000063   2.6003E+02 -1.8117E+01 -2.1486E+02
0000064   6.4227E+01  5.3385E+01 -7.0278E+01
0000066   2.4503E+02 -1.4176E+02 -1.3382E+02
0000067   3.4392E+02 -2.6782E+01  4.7599E+01
0000068   3.9327E+02 -8.4005E+01 -3.4292E+02
0000069   3.5913E+02  9.0599E+01 -3.1777E+01
0000070   2.1086E+02 -6.8438E+01 -4.2847E+01
0000071   1.1769E+02  3.1865E+01 -2.5902E+01
0000072   1.2257E+02 -1.2493E+02  9.7461E+01
0000073   1.8762E+02 -1.7891E+02 -9.8580E+00
0000075   2.7501E+02  2.2797E+02 -1.9683E+02
0000076   4.8483E+01 -2.3196E+01  3.8335E-01
0000077   1.3369E+01  1.6846E+02  1.2255E+02
0000078   3.6695E+02  2.8122E+01  1.0065E+02
0000079   2.4064E+02  8.2951E+01  1.6330E+02
0000080   1.8095E+02  1.4479E+02 -9.4007E+01
0000081   6.7508E+01  1.5064E+01  1.0593E+02
0000082   1.1807E+02  4.2363E+01 -2.4048E+01
0000083   2.9700E+02  1.2713E+02 -7.9626E+00
0000084   1.8777E+02 -6.2187E+01 -9.5431E+01
0000085   2.3104E+02  3.8854E+01  4.1591E+01
0000086   2.2744E+02 -1.7007E+02 -8.1430E+01
0000087   2.7047E+02 -1.3986E+02 -1.3025E+02
0000088   9.5051E+01  9.6258E+01  1.1265E+02
0000091   1.7109E+02 -2.1032E+02 -3.8662E+01
0000092   2.6054E+02  9.0575E+01 -1.0856E+02
0000093   2.9866E+02  1.4243E+02  8.8384E+01
0000094   3.2318E+02 -1.2597E+02 -1.1838E+02
0000095   3.5949E+02  1.6949E+01  8.8314E+01
0000096   8.5056E+01 -1.9337E+01 -3.0002E+02
0000097   9.8692E+01 -1.1875E+02  1.3375E+02
0000099   2.0397E+02 -9.7890E+01 -9.9143E+01
0000100   4.4735E+02  7.0516E+01  7.0796E+00
0000101   1.3648E+01  1.7336E+02 -1.4196E+02
0000102   2.1052E+02  8.2554E+01  1.2520E+02
0000103   1.4951E+02 -1.1987E+02  1.9436E+02
0000105   1.9435E+01  1.9388E+02 -1.6881E+02
0000106   1.7849E+02  6.2275E+01 -2.5609E+01
0000107   1.1649E+02  7.4813E+01  4.5580E+01
0000108   2.9955E+02 -2.5634E+01  1.3738E+02
0000109   2.2611E+02  1.0569E+02 -1.8242E+02
0000110   1.0526E+02 -5.2923E+01  3.7423E+01
0000111   1.4065E+02 -7.6077E+01 -1.9209E+01
0000113   6.8019E+01  7.4445E+00 -1.3148E+02
0000114   7.5660E+01 -9.1575E+01  1.4224E+02
0000115   3.8640E+02  2.4378E+01 -2.7922E+01
0000116   3.0978E+02  2.4269E+02  1.4286E+02
0000118   2.6831E+02 -3.2150E+01 -1.3605E+02
