============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.4241E+02  2.9405E+02  1.4254E+02
0000002   3.8574E+02 -8.2797E+01  3.8322E+01
0000003   7.4940E+01  1.9978E+01 -1.2581E+02
0000004   3.3950E+02  5.3384E+01 -3.5738E+00
0000005   2.9388E+02  4.1539E+01 -3.1414E+01
0000006   1.4847E+02 -2.5180E+02  5.0199E+01
0000007   2.0281E+02  5.9701E+01  2.3187E+02
0000008   2.3593E+02 -9.2460E+01  9.3840E+01
0000009   2.4542E+02 -1.7137E+01 -4.5608E+01
0000010   1.8640E+02 -3.6122E+01 -3.9558E+01
0000012   8.6036E+01  5.2726E+01 -9.3585E+01
0000013   1.5024E+02 -1.1517E+02 -3.1704E+01
0000014   3.8778E+02 -7.2177E+01 -7.9373E+01
0000015   8.5287E+01  1.4829E+02 -7.6864E+01
0000016   2.8967E+02  9.7721E+01 -9.8703E+01
0000017   2.6425E+02  6.3076E+00 -2.4353E+01
0000018   1.9479E+02  1.0231E+02 -1.2510E+02
0000019   4.4513E+02  1.0969E+02 -1.0167E+02
0000021   1.9822E+02 -6.8396E+01 -4.4532E+01
0000022   1.6950E+02  8.3902E+00  5.0071E+00
0000023   6.5640E+01  1.1883E+01  1.9202E+02
0000025   1.8497E+02 -3.0847E+01 -6.5641E+01
0000026   1.2776E+02 -2.0477E+02  3.1615E+01
0000027   2.9459E+02 -7.7619E+01 -1.3033E+01
0000028   4.3013E+02  6.6868E+01 -1.5077E+01
0000029   1.1616E+02  1.3473E+02 -8.4809E+00
0000030   4.3120E+02  2.9139E+01 -3.3536E+01
0000031   3.1692E+02  1.0548E+02 -1.2038E+02
0000033   4.7454E+01 -1.8718E+01 -2.1681E+02
0000034   1.7418E+02  3.3273E+01 -5.0642E+00
0000035   3.0254E+02 -4.0977E+01  2.7640E+01
0000036   2.9880E+01 -5.3810E+01 -1.7769E+02
0000037   1.5747E+02  5.1217E+01  3.9251E+01
0000038   4.2052E+01  8.4391E+01  8.6315E+01
0000039   1.2502E+02 -1.0277E+02 -2.7025E+01
0000040   3.0601E+02 -2.7089E+01 -1.9300E+02
0000041   4.4850E+01  5.7120E+01  2.1854E+02
0000042   2.7561E+02 -3.6745E+01 -4.7634E+01
0000043   3.5013E+02  6.7521E+01  4.7608E+01
0000044   1.2905E+02 -7.2176E+01 -6.3604E+01
0000045   1.6070E+02 -3.7507E+01 -3.6995E+01
0000046   1.9254E+02  2.5327E+02 -5.8837E+01
0000047   1.8397E+02  1.1490E+02 -1.1101E+02
0000048   1.2721E+02 -1.1926E+02  1.0085E+01
0000049   4.1746E+02 -1.1019E+02  1.2940E+00
0000050   2.6600E+02 -1.8915E+02  1.6878E+02
0000052   1.7749E+02 -1.4725E+02  3.7582E+02
0000053   1.6500E+02 -2.1319E+02  2.8652E+02
0000054   3.4857E+02 -1.2294E+02  3.0968E+00
0000055   2.0331E+02 -2.8605E+02  6.0525E+01
0000056   2.2928E+02 -6.9657E+01  1.9464E+01
0000058   1.0245E+02  1.9036E+02 -1.9781E+02
0000059   1.2975E+02  1.0234E+02  1.3775E+02
0000060   3.7915E+02  4.8989E+01 -3.2353E+01
0000061   1.8552E+02 -1.2906E+01 -3.9459E+00
0000062   2.4692E+02 -1.3490E+02  5.7360E+01
0000063   2.0974E+02 -3.2725E+01  3.0008E+01
0000065   2.4463E+02 -2.0391E+02  1.6705E+02
0000066   1.2044E+02  2.7753E+01  2.4494E+00
0000067   3.6195E+01 -5.7548E+01  2.0357E+01
0000068   1.3657E+02  1.2027E+02  7.3399E+00
0000069   2.7289E+02  1.2684E+01 -1.4114E+02
0000070   2.3844E+02  3.1059E+02 -7.7450E+01
0000071   1.6216E+02  5.9331E+01 -5.9684E+01
0000072   4.4783E+02  5.1149E+00 -2.0902E+02
0000073   2.3606E+02 -3.8059E+01 -5.0617E+01
0000074   6.6263E+01  1.2351E+01  6.7393E+01
0000075   2.4551E+02 -1.0741E+02  7.2274E+01
0000076   1.2418E+02  2.5207E+02 -1.9651E+02
0000077   2.8156E+02 -1.1384E+02  5.8727E+01
0000078   1.8546E+02  6.3155E+01 -7.4999E+01
0000079   4.1618E+02  8.6091E+01  2.9159E+02
0000080   2.7607E+02 -3.1311E+01 -2.1696E+01
0000081   3.0632E+02  1.5841E+02  2.1875E+01
0000082   1.6954E+01  1.3498E+02 -1.7628E+02
0000083   2.8123E+02 -2.4299E+02 -3.5673E+02
0000084   1.0531E+02 -2.7101E+01  1.7086E+02
0000085   1.0701E+02  9.3642E+01 -2.8671E+01
0000086   2.9345E+02 -7.8979E+01  1.3230E+02
0000087   1.7822E+02 -4.2983E+01 -2.6188E+02
0000088   1.5316E+02  1.8845E+02  1.6234E+02
0000089   3.2189E+02  6.5023E+01  1.5898E+02
0000090   5.6365E+02 -8.1241E+01  1.3427E+02
0000091   6.3494E+01 -8.7732E+01 -1.6992E+02
0000092   2.8281E+02 -6.4574E+01  5.6003E+01
0000093   1.2179E+02 -1.2101E+02  3.1494E+01
0000094   2.0348E+02  1.9272E+02 -6.7814E+01
0000095   2.7453E+02  1.4575E+02 -6.7426E+01
0000096   7.2953E+01 -2.3626E+01 -6.6960E+01
0000097   1.5769E+02 -1.8890E+01  1.6861E+01
0000098   1.2069E+02  9.0716E+01  1.8499E+02
0000099   1.5785E+02 -1.7586E+02 -1.7220E+02
0000100   2.5751E+02  3.4219E+01 -4.7601E-01
0000101   2.8446E+02  5.0838E+01  1.4584E+02
0000102   2.2502E+02  1.2537E+01 -1.1432E+02
0000103   3.6314E+02  2.5467E+02 -6.5580E+01
0000104   2.1678E+02 -1.8591E+02  5.7772E+01
0000105   4.7071E+02  2.5238E+01  1.7690E+02
0000106   1.3422E+02  1.0490E+01 -8.3029E+01
0000107   1.9464E+02  7.4363E+01  2.0582E+02
0000108   2.0569E+02  4.3913E+01 -4.0864E+01
0000109   1.7265E+02  2.2676E+01  1.9334E+02
0000110   3.4882E+02  6.5961E+01 -2.5293E+01
0000111   3.9568E+02 -2.6930E+02 -6.5231E+01
0000112   1.7691E+02 -1.2227E+01  2.3747E+02
0000113   1.3384E+02 -4.3431E+01  7.2144E+01
