============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   5.4460E+02 -4.3545E+01 -3.2958E+02
0000002   8.2601E+02 -1.4996E+02 -8.1787E+01
0000003   3.0354E+01 -7.4708E+01 -4.7759E+02
0000004   1.2967E+01 -1.9300E+02  4.9028E+01
0000005   4.8083E+02  1.1508E+02  3.0509E+02
0000006   2.8996E+02 -1.9562E+02 -1.8549E+02
0000007   2.9513E+02  2.4878E+02 -2.8096E+02
0000008   7.4419E+01 -3.8357E+02 -2.6022E+01
0000009   8.2281E+01  1.6267E+01  4.0854E+01
0000010   2.5807E+02 -4.0277E+02 -3.9065E+02
0000011   1.2900E+01 -1.0365E+02 -5.5958E+02
0000012   5.2287E+02 -2.4863E+02 -1.2554E+02
0000013   2.6086E+02  4.9328E+01 -3.7682E+00
0000014   4.7451E+01  5.5955E+01 -9.4270E+01
0000015   6.7033E+02  2.1163E+02  3.3708E+02
0000016   2.9801E+02 -4.6310E+01 -1.5212E+01
0000018   4.2820E+02 -2.0957E+01  2.1929E+02
0000019   1.0087E+02  3.9960E+02 -3.6899E+02
0000020   1.1664E+02 -2.6550E+01 -1.0678E+02
0000021   4.4232E+02 -4.1704E+01  5.2235E+02
0000022   5.2345E+02  4.4548E+01 -7.3005E+01
0000023   6.1504E+02 -1.0996E+02  3.1080E+02
0000024   7.0668E+02  1.3809E+02  2.5919E+02
0000026   4.3716E+02 -8.0522E+01 -2.1480E+02
0000027   8.7772E+01  1.9610E+02  1.7273E+01
0000028   2.9272E+02  2.6503E+02  1.4748E+02
0000029   5.3729E+02 -1.7633E+02  2.0149E+02
0000030   5.2862E+02  2.6609E+02  3.4959E+00
0000031   4.3322E+02  9.1783E+01 -2.1609E+02
0000032   4.2927E+02  1.1570E+01  9.3287E+01
0000033   1.9325E+02 -3.4423E+02  1.9711E+02
0000034   7.9040E+01  1.2775E+02 -3.9742E+02
0000035   3.2275E+02  1.2987E+02 -1.7918E+02
0000036   2.2845E+02 -4.0764E+02 -1.9964E+02
0000037   5.2989E+02 -2.7127E+02 -3.2593E+02
0000038   2.2493E+02  2.8323E+02  2.4072E+02
0000039   3.0596E+02  4.5701E+02 -3.3508E+02
0000040   3.2650E+02 -2.3070E+01 -2.3575E+02
0000041   1.3721E+02 -9.1834E+00 -8.7296E+01
0000042   1.7563E+02  6.3838E+01 -4.0303E+02
0000043   3.2167E+02 -1.5482E+01  4.0802E+02
0000044   2.8617E+02  2.6808E+02 -2.3164E+02
0000045   5.2159E+02  1.9034E+01  5.7576E+01
0000046   6.0535E+02 -7.2863E+01  1.7621E+02
0000047   8.3596E+01  8.8894E+01 -1.2374E+02
0000048   5.3899E+02 -3.7365E+02  8.0876E+01
0000049   3.8746E+02 -3.4492E+02 -5.2939E+01
0000050   2.3277E+02  2.5211E+02  1.2152E+02
0000051   6.4140E+02  2.5769E+02  8.0778E+01
0000052   1.0806E+02 -2.8724E+02 -2.0159E+02
0000053   2.8833E+02  3.0074E+02 -4.1253E+01
0000054   1.8965E+02  3.3964E+02  1.6988E+02
0000055   1.1105E+02 -3.3630E+02 -6.8181E+01
0000057   4.0845E+02  1.4866E+02  1.3393E+02
0000058   4.0419E+02  1.0399E+02 -2.1795E+02
0000059   6.7412E+02 -1.6995E+02  2.3453E+02
0000060   6.8760E+02  8.3981E+01 -1.0896E+02
0000061   5.1649E+02  3.3051E+02  1.9882E+02
0000062   2.6917E+02  4.4734E+00 -1.7071E+01
0000063   6.9581E+02 -6.5163E+00 -3.9202E+02
0000064   3.7511E+01 -5.2623E+02 -3.2024E+02
0000065   7.5619E+02  1.4285E+02  2.8212E+02
0000066   3.1875E+02  2.2365E+02  1.0458E+02
0000067   5.6350E+02  1.7587E+02 -2.9966E+02
0000068   3.0823E+02  4.7676E+01 -4.3033E+02
0000069   3.1130E+02  4.4403E+02 -9.4524E+01
0000070   3.0283E+02 -1.4457E+02  3.9021E+02
0000072   1.0002E+02 -4.7811E+02  1.5480E+02
0000073   6.3428E+02 -2.4694E+01  4.0062E+01
0000074   5.5577E+02 -4.1020E+01 -4.0910E+01
0000075   6.4552E+02  2.4226E+02 -3.3518E+01
0000076   6.2802E+02 -2.1438E+02 -1.0277E+02
0000077   5.3421E+02 -2.4571E+02 -2.5756E+01
0000078   2.0034E+02 -5.5742E+01 -2.5105E+02
0000079   5.3096E+02 -2.9883E+02 -2.0190E+02
0000080   6.2820E+02 -2.0090E+02 -1.4133E+02
0000081   1.1882E+02 -8.6881E+01 -8.8146E+01
0000082   3.1039E+02  2.9815E+02 -1.5728E+02
0000083   6.5955E+02  9.9432E+01  2.2070E+02
0000084   4.6896E+02  2.5199E+02 -3.1558E+01
0000085   5.9559E+02  1.4983E+02 -7.2734E+00
0000086   6.8468E+02 -2.3092E+01  2.2455E+02
0000087   4.0057E+01 -9.1825E+01  1.4311E+01
0000088   2.9342E+02 -7.3981E+01 -2.5036E+02
0000089   2.0919E+02  3.2137E+01 -4.2827E+01
0000090   2.7003E+02 -2.4366E+02 -2.4820E+02
0000091   3.0032E+02  4.6548E+01  3.8278E+01
0000092   2.6640E+02 -3.4682E+02 -6.4936E+02
0000093   8.3701E+02 -2.2952E+02  3.0357E+02
0000094   2.5803E+02  1.4567E+02 -4.0006E+01
0000095   3.3233E+02  2.4531E+02  1.9196E+02
0000096   6.6005E+02  7.0946E+01 -3.7204E+01
0000097   4.2388E+02  1.3168E+02 -5.0672E+00
0000099   6.2683E+02 -3.8086E+02 -3.4583E+02
0000100   4.4538E+02  4.6908E+01 -1.1089E+02
0000101   5.6303E+02  2.0780E+01  2.4655E+02
0000102   4.1050E+02 -3.5612E+01 -3.9806E+02
0000103   5.1236E+02 -4.0563E+02  2.2993E+02
0000104   3.2626E+02  1.4455E+02  3.6475E+02
0000105   5.5079E+02  2.1882E+02  1.6889E+02
0000106   2.3021E+02 -8.3070E+01 -9.5264E+01
0000107   5.5027E+02 -4.2691E+01 -2.6192E+01
0000108   3.3564E+02  1.0636E+02 -7.9833E+01
0000109   2.1665E+02 -1.4458E+02 -2.0749E+01
0000110   5.0865E+02 -1.2008E+02 -1.7619E+02
0000111   3.6717E+02  4.2551E+01 -3.0125E+02
