============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   6.8718E+02 -2.2892E+01  7.4806E+01
0000002   6.6223E+02  2.6357E+02  2.7317E+02
0000003   1.5192E+02  3.2370E+02  2.5999E+02
0000004   6.3991E+02 -6.0984E+01  1.6188E+02
0000005   6.8199E+02  3.4049E+02 -9.8749E+01
0000006   1.9605E+02  3.4604E+02 -1.1917E+02
0000007   6.3605E+02 -4.0139E+02  6.1883E+01
0000008   4.3487E+02  5.0444E+01  2.2174E+01
0000009   4.6792E+02  1.5497E+02  8.2683E+01
0000010   3.9819E+02 -1.4172E+02  4.6920E+01
0000011   7.6420E+02 -1.8317E+01  2.3465E+02
0000012   7.1156E+01 -6.4355E+01 -4.3593E+01
0000013   4.5751E+02 -1.4722E+02 -2.6344E+02
0000014   5.0677E+02 -6.8813E+01  2.8258E+02
0000015   5.6785E+02  2.9629E+02  3.3145E+02
0000016   1.6940E+02 -2.6538E+01  7.5562E+01
0000017   1.6333E+02 -1.7375E+01 -1.4419E+02
0000018   2.5979E+02  2.5277E+01  8.4490E+01
0000019   2.1168E+02  2.4480E+02  7.5943E+01
0000020   7.6339E+01 -1.7945E+01 -4.6491E+01
0000021   8.2480E+02 -2.9905E+02  9.4285E+01
0000022   1.9707E+02 -2.6703E+02  2.6078E+02
0000023   1.8898E+02  1.9367E+02  1.0937E+02
0000024   2.3591E+02 -2.6069E+02  2.4828E+01
0000025   1.1401E+02  3.1924E+02  1.8212E+02
0000026   3.3458E+02 -2.3055E+02  3.6224E+02
0000027   2.6476E+02  7.1120E+01  2.1711E+02
0000028   6.7424E+02 -8.2452E+00 -1.8533E+02
0000029   3.3744E+02  8.4875E+01  8.1620E+01
0000030   1.1268E+02  3.5999E+02  5.8258E+01
0000031   5.5865E+02  1.0523E+02 -1.0633E+02
0000032   1.8121E+02  1.4923E+02 -5.2680E+02
0000033   5.1997E+02  2.2749E+01  2.9258E+02
0000034   7.0305E+01  9.7630E+01 -9.5178E+01
0000035   4.4931E+02 -2.8210E+02 -3.0900E+02
0000036   4.9152E+02  2.0725E+01  1.5989E+02
0000038   4.1610E+02 -2.2075E+02  2.7198E+02
0000039   5.7070E+02 -2.0622E+02 -1.2687E+02
0000040   4.7669E+02 -2.1221E+02  1.0066E+02
0000041   7.6363E+02 -1.5043E+02  9.9426E+00
0000042   1.8449E+02 -1.3277E+01 -1.6973E+02
0000043   5.4561E+02  1.3438E+02  5.5437E+01
0000044   7.9709E+02  2.5989E+02 -6.1970E+01
0000045   1.4308E+02  8.5804E+01  4.1650E+01
0000046   3.6483E+02  3.7185E+02  5.7903E+02
0000047   4.2108E+02 -3.0124E+02  1.5242E+02
0000048   2.9851E+02  2.3644E+02 -2.5092E+02
0000049   3.2706E+02 -7.0659E+00 -9.5556E+01
0000050   2.2779E+02 -1.3347E+02 -2.2534E+01
0000051   3.0580E+02  1.8399E+02 -1.7598E+02
0000053   1.3851E+02  6.0496E+01 -3.6606E+02
0000054   5.0737E+01  1.0274E+02  4.2100E+01
0000055   8.3880E+02  5.0619E+02 -2.9469E+01
0000056   3.0888E+02 -2.0721E+02  6.5657E+01
0000057   7.2015E+02  1.5152E+02  2.2518E+02
0000058   4.2050E+02 -8.8352E+01 -2.4779E+02
0000059   6.2050E+02  2.0646E+01 -9.7320E+01
0000060   3.0201E+02  3.1501E+02  1.2808E+02
0000061   5.8719E+02  3.2857E+02  2.7308E+02
0000062   3.1540E+02  1.8792E+02 -1.9825E+01
0000063   9.1418E+02  1.8590E+02  7.8510E+01
0000064   6.6719E+02 -2.5343E+02  1.6318E+02
0000065   5.2528E+02  2.6720E+02 -6.6544E+01
0000066   1.0055E+03  1.4272E+02  2.7491E+02
0000067   1.1736E+02 -1.3999E+02  2.9662E+02
0000068   1.1707E+02  1.9973E+02  1.4421E+00
0000069   4.8757E+02 -1.0039E+02  6.1097E+01
0000070   6.7415E+02  1.4559E+02  4.0299E+02
0000072   5.4463E+02  1.1321E+02  9.6789E+01
0000073   6.4057E+02  4.5190E+00 -2.5683E+02
0000074   5.6312E+02  1.5884E+01 -3.2225E+01
0000075   4.3408E+02  2.1469E+02 -2.2484E+02
0000076   6.1577E+02 -3.9805E+02  7.8862E+01
0000077   8.5416E+02  3.0273E+02 -1.9121E+01
0000078   6.0148E+02 -1.5283E+02 -6.6329E+01
0000079   6.4318E+02  3.2699E+01 -1.6078E+02
0000080   5.1761E+02 -4.4594E+02  1.2912E+02
0000082   7.3459E+02 -3.7915E+01 -1.6041E+02
0000083   6.9397E+02 -2.0367E+02 -2.4230E+02
0000084   3.2035E+02 -1.3544E+02 -1.1322E+02
0000085   3.6718E+02  1.7509E+02  2.0591E+02
0000086   4.8974E+02  2.5305E+02 -1.9573E+02
0000087   3.9848E+02 -1.2924E+02 -4.6961E+01
0000088   3.8396E+02 -4.5974E+01  2.7118E+01
0000089   3.2968E+02  1.5450E+02 -1.0693E+02
0000090   5.3507E+02  2.1879E+02 -4.2896E+01
0000091   3.0916E+02  1.1720E+02  7.7178E+01
0000092   6.9765E+02  1.8898E+02  1.8847E+02
0000093   2.9440E+02 -1.2615E+02  1.4788E+02
0000095   4.5755E+02 -7.5538E+00 -3.3956E+02
0000096   3.5557E+02  2.1967E+02 -6.0840E+01
0000097   5.0437E+02 -1.4498E+01 -2.1164E+02
0000098   1.2079E+02  2.9699E+02  2.6203E+01
0000099   5.8525E+02 -3.4236E+02  3.0883E+02
0000100   6.9259E+02  7.7370E+01 -1.1794E+02
0000101   5.3218E+02 -8.1325E+01  1.6776E+02
0000102   6.0006E+02  2.0306E+02 -1.7857E+02
0000103   3.2414E+02  1.8388E+02  2.6563E+02
0000104   1.9047E+02  9.9460E+01 -4.5619E+02
0000105   3.7349E+02  3.9895E+02 -3.4275E+01
0000106   3.6981E+02 -4.2079E+02  8.1919E+00
0000107   5.0740E+02  1.8780E+02 -2.7846E+02
0000108   2.5566E+02 -3.5900E+02 -8.0065E+01
0000109   5.1668E+02  2.3803E+02  1.7210E+02
0000110   3.0461E+02  1.6183E+02  2.3189E+02
0000111   5.9543E+02 -1.5234E+02  1.1512E+02
0000112   2.1519E+02  2.5974E+02  3.9068E+02
