============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.1412E+02 -1.7060E+02  1.7349E+01
0000002   4.6542E+02  1.1918E+02  1.8614E+02
0000003   5.1066E+02 -1.6628E+02  1.6194E+02
0000004   4.9246E+02  4.1578E+02  7.0309E+01
0000005   3.0343E+02 -9.5828E+01 -4.1418E+02
0000008   7.0067E+02  3.1183E+02 -6.7466E+01
0000009   5.7661E+02 -1.5616E+02 -1.8675E+02
0000010   4.4357E+02 -2.8433E+02  9.2015E+01
0000011   7.5515E+02  2.4110E+02  1.3880E+02
0000012   4.1307E+02  6.2199E+02  4.3475E+02
0000013   6.6538E+02  1.4024E+02  2.9822E+02
0000014   2.0907E+02  4.6724E+01  7.5345E+01
0000015   8.0444E+02 -2.4189E+02 -2.4204E+02
0000016   1.1465E+02  1.0308E+02 -2.4642E+02
0000017   2.2842E+02  6.5213E+00  3.8339E+01
0000018   4.0619E+02 -1.9297E+01  4.7137E+02
0000019   1.9410E+02  4.1613E+02  9.4203E+01
0000020   2.4020E+02  5.0891E+01  2.9560E+02
0000021   2.2933E+02 -3.4364E+02 -4.2212E+02
0000022   5.8708E+02  1.6247E+02  3.9269E+02
0000023   4.2382E+02  7.4730E+00  1.1440E+02
0000024   1.8611E+02 -2.4100E+02 -2.1783E+02
0000025   4.6834E+02 -4.5860E+02  2.5242E+02
0000026   5.5038E+02 -3.9617E+02 -1.7926E+01
0000027   4.9993E+02 -1.8188E+02  1.9703E+00
0000028   3.6687E+02  6.0961E+01  2.7286E+01
0000029   1.2483E+02 -5.6211E+01  1.5296E+02
0000030   1.8650E+02  3.2561E+02 -8.7083E+01
0000031   1.6454E+02 -4.7165E+02  4.0480E+02
0000032   5.4296E+02 -3.2029E+02 -1.0662E+02
0000033   3.5584E+02 -8.1535E+01  9.9528E+01
0000034   6.9605E+02 -4.2032E+02 -2.5143E+02
0000035   1.9967E+02  3.1062E+01  1.7293E+02
0000036   2.6150E+02  2.0944E+02 -1.1759E+02
0000037   6.3169E+02  2.9483E+02 -6.0700E+02
0000038   4.3142E+02  1.5450E+02  2.7743E+02
0000039   5.6886E+02  1.7251E+02  4.3381E+02
0000040   2.8073E+02 -4.4354E+02  3.2294E+02
0000041   7.6337E+02  8.1299E+01  3.8397E+01
0000042   1.1901E+02  1.4322E+02 -2.3150E+02
0000043   7.1909E+02  1.9080E+02  9.9944E+01
0000044   7.3241E+02  2.5087E+02 -2.1191E+02
0000045   8.8097E+01  3.1797E+02 -6.5014E+01
0000047   4.0593E+02  1.0593E+02  1.0183E+02
0000048   3.4131E+02 -1.7588E+02  4.1422E+02
0000049   1.5900E+02 -2.7795E+02  6.1815E+01
0000050   5.9359E+02  1.6270E+02  2.0076E+02
0000051   4.3313E+02 -3.9418E+02  1.5115E+02
0000052   3.7648E+02 -4.5737E+02  1.6493E+02
0000053   3.1235E+02 -1.9606E+02 -5.6334E+02
0000054   8.1408E+01 -2.3283E+01  1.5146E+02
0000055   4.8953E+02 -2.5510E+02 -1.2500E+02
0000058   2.1955E+02  1.8030E+02 -3.1020E+02
0000060   3.9885E+02 -1.7522E+02  3.3689E+02
0000061   3.6006E+02  3.7175E+02 -2.8468E+01
0000062   5.6715E+02 -2.5097E+02  3.5223E+02
0000063   2.0247E+02  5.3410E+02 -1.1764E+01
0000064   7.9503E+02 -2.1700E+02  2.3971E+02
0000065   7.2413E+02  4.2071E+01 -1.7997E+02
0000066   5.8508E+02 -5.9801E+01 -9.5780E+01
0000067   5.9761E+02  4.9837E+01 -1.4306E+02
0000068   4.2934E+02 -3.6436E+01 -5.4339E+01
0000069   4.8094E+02  2.4945E+01  2.9191E+02
0000070   4.5766E+02 -2.7579E+02  3.5148E+02
0000071   5.4327E+02 -4.0655E+02  1.1936E+02
0000072   3.2891E+02 -5.3283E+00  4.1552E+02
0000073   6.4986E+02  1.5789E+02 -5.5999E+01
0000074   5.4282E+02  1.6457E+02 -5.1998E+02
0000075   1.6492E+02 -5.1757E+02  3.0205E+01
0000076   4.3247E+02 -1.0833E+02 -1.1903E+02
0000077   1.1274E+02 -2.3918E+02 -1.6806E+02
0000078   2.4882E+02 -2.8113E+02 -2.8674E+02
0000079   5.0663E+02  1.6502E+02 -1.4736E+02
0000080   2.2032E+02 -2.0316E-01 -2.5112E+01
0000081   5.7145E+02  2.0113E+02  1.8556E+02
0000082   5.6044E+02 -2.4084E+01  2.3001E+02
0000083   3.0365E+02  1.4705E+02  2.9138E+02
0000084   3.1640E+02  1.3484E+02 -2.4572E+01
0000085   9.0633E+02  1.6855E+01 -5.6115E+01
0000086   1.7051E+02 -2.0961E+02 -4.0456E+02
0000087   8.3647E+01 -6.1095E+02  3.5120E+02
0000088   5.7334E+02  2.2126E+02 -8.8386E-01
0000089   3.3166E+02  3.6609E+01 -1.7409E+02
0000090   3.7295E+02  2.5758E+02 -2.1250E+02
0000091   3.6848E+02  2.3415E+02 -2.3224E+02
0000093   6.8292E+02  1.7977E+02 -3.0548E+02
0000095   3.0643E+02 -1.1110E+01 -7.5187E+01
0000096   3.4308E+02 -9.0098E+01  4.1153E+02
0000098   3.6957E+02 -1.0699E+02  1.2944E+02
0000099   8.1285E+02  4.4927E+02  1.6392E+02
0000100   6.1011E+02 -2.2579E+02 -4.8927E+01
0000101   5.0345E+02 -6.2280E+00 -1.8140E+02
0000102   8.1830E+02 -2.0075E+02 -4.4645E+02
0000103   3.0528E+02  2.2562E+02 -3.3911E+02
0000104   5.4363E+02 -2.7506E+01 -1.9489E+02
0000105   1.9594E+02  2.0180E+02  2.6685E+02
0000106   2.2933E+02 -1.7568E+02  3.5423E+02
0000107   3.6539E+02  8.4205E+01  2.1995E+01
0000108   4.6683E+02 -1.1691E+02  1.6911E+01
0000109   3.6985E+02  3.1155E+01 -1.8005E+01
0000110   3.9063E+02 -1.2084E+02  5.5462E+01
0000111   3.3038E+02  3.3751E+02 -1.5121E+02
0000112   4.6083E+02  7.5310E+01 -2.2184E+01
0000113   3.3610E+02 -2.1252E+02  1.8912E+02
0000114   3.1162E+02 -2.4484E+01 -4.3692E+02
0000115   9.6861E+02  1.5242E+02  1.9925E+02
0000116   3.4274E+02  9.3174E+01 -2.1749E+02
