============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.7401E+02 -4.9032E+01  3.8151E+02
0000002   5.0483E+02 -5.1790E+01 -9.2248E+01
0000004   2.4929E+02  5.5375E+02 -1.1400E+02
0000006   4.5108E+02  1.9222E+02  2.2150E+01
0000007   3.9378E+02  2.3253E+02  2.3022E+02
0000008   1.1463E+02  4.4187E+02 -1.2864E+02
0000009   6.0699E+02 -3.1331E+02  3.0012E+01
0000010   3.5309E+02 -4.4356E+02  2.8768E+02
0000011   6.8096E+02 -1.9135E+02 -2.0262E+02
0000012   4.5646E+02  1.5695E+02  5.6073E+01
0000013   2.3631E+02  8.8750E+01  4.8465E+01
0000014   6.4223E+02 -1.8332E+02  9.2706E+01
0000015   4.9615E+02  8.1312E+01  1.8477E+02
0000016   2.2431E+02  9.7709E+01  1.0350E+02
0000017   1.7604E+02  2.0510E+01  2.0065E+02
0000018   2.8512E+02  1.1430E+02 -2.0962E+02
0000019   3.4274E+02  1.0860E+02 -2.7913E+02
0000020   3.9473E+02 -5.6304E+01 -1.3683E+02
0000021   1.2820E+02 -8.4284E+01  2.3037E+02
0000022   4.6343E+02 -7.5260E+01  2.4800E+01
0000023   2.9338E+02 -1.9267E+02  8.7388E+01
0000024   4.8198E+02  1.2990E+02 -1.3621E+02
0000025   3.4618E+02  4.6006E+01 -1.8585E+02
0000026   6.3531E+02 -2.7212E+01 -1.3955E+02
0000027   1.8064E+02 -3.2228E+01  5.9226E+01
0000028   7.2554E+02 -2.1772E+02 -3.4332E+02
0000029   6.7350E+02 -2.2817E+01  3.7407E+02
0000030   5.7956E+02 -2.2070E+02  1.5781E+02
0000031   4.4932E+02 -2.7852E+01  3.8377E+01
0000032   4.6673E+02  6.5023E+02  2.5572E+02
0000033   9.3007E+01  8.3148E+01  2.1372E+02
0000034   1.8916E+02  5.8222E+01 -2.7409E+02
0000035   6.0679E+02 -1.3458E+02  2.8581E+02
0000036   4.7028E+02  2.4913E+02 -3.4648E+02
0000038   1.7679E+02 -3.6153E+02 -1.9451E+02
0000039   5.0609E+02 -1.7288E+02 -2.8230E+02
0000040   4.5439E+02 -2.0280E+02 -2.6524E+02
0000041   3.1205E+02  5.3953E+01  9.2531E+01
0000042   4.7570E+02 -2.4935E+02  5.9341E+01
0000043   1.7862E+02 -2.2360E+02 -1.7034E+02
0000044   3.9430E+02  1.2766E+02 -4.3822E+02
0000045   5.4554E+02 -3.5586E+01 -1.8693E+02
0000046   5.2006E+02 -2.5382E+01 -4.2161E+02
0000048   1.5262E+02  4.1073E+02 -2.3758E+02
0000049   4.1095E+02  1.4056E+02  5.4030E+01
0000050   7.3632E+02  9.5862E+01 -2.3915E+02
0000051   5.4477E+02  4.6597E+01  5.5182E+00
0000052   3.6687E+02 -1.6808E+02  3.6130E+01
0000053   7.0168E+02  3.2017E+02  4.3224E+02
0000054   3.8227E+02 -8.3526E+01  2.0410E+02
0000055   1.7942E+02 -2.6077E+01 -1.2231E+02
0000056   3.4232E+02 -3.3677E+02  1.5155E+02
0000057   4.3572E+02  1.5437E+02  3.2083E+01
0000058   2.3106E+02 -5.7501E+01 -2.1625E+01
0000060   2.9113E+02 -1.6653E+02  3.6218E+02
0000061   5.6037E+02  2.8775E-01  1.9262E+02
0000062   3.9931E+02 -2.2394E+00  2.1277E+02
0000063   6.4943E+02 -1.4643E+02  2.9358E+02
0000064   4.1909E+02  3.4934E+02 -6.2949E+00
0000065   3.5627E+02  3.1478E+01 -1.5476E+02
0000066   3.4849E+01  3.1302E+02 -1.3748E+02
0000067   5.5543E+02  1.5431E+02 -2.5752E+01
0000068   5.3097E+02  1.3672E+02  4.0898E+02
0000069   3.7834E+02  4.3378E+02 -3.8584E+02
0000070   1.7810E+02  1.5889E+02 -5.4337E+00
0000071   5.7368E+02 -4.8088E+01  1.0719E+02
0000072   3.1161E+02  2.0943E+02 -3.8752E+02
0000073   4.3066E+02  4.2717E+02  2.1893E+02
0000074   2.2575E+02 -5.2663E+01  2.9087E+02
0000075   9.6070E+00 -2.6051E+01 -1.7463E+02
0000076   2.3189E+02 -7.8869E+01  1.2881E+02
0000077   9.8281E+02  9.5853E+01 -2.0390E+02
0000078   5.0561E+02 -1.6085E+02 -1.4155E+02
0000079   3.6392E+02 -9.7384E+01  1.9455E+02
0000080   1.2977E+02  1.0007E+02  3.3046E+01
0000081   6.7878E+02  2.9270E+02  6.8881E+01
0000082   2.9452E+02  3.0702E+02  1.0579E+02
0000083   6.2525E+02 -2.4460E+02  5.7535E+01
0000084   4.4716E+02 -1.8192E+02 -1.2908E+02
0000085   3.0246E+02  5.6863E+01  1.4124E+01
0000086   5.2357E+02 -5.7341E+01  5.6122E+01
0000087   3.5706E+02  1.3537E+02 -8.8710E-01
0000088   5.9783E+02  9.2498E+01 -2.7418E+02
0000089   3.0579E+02  4.5753E+02 -3.0559E+01
0000090   1.5935E+02 -3.4948E+02  2.5744E+02
0000091   3.2424E+02 -4.1448E+01  1.3653E+02
0000092   5.9317E+02  2.3548E+02 -3.0725E+02
0000093   5.8413E+02  5.5057E+01 -2.9749E+02
0000094   1.5011E+02  1.8797E+02 -2.1117E+02
0000095   4.9339E+02  4.1097E+01  2.1162E+02
0000096   1.3968E+02 -3.4091E+01 -3.9003E+01
0000097   5.7920E+02 -2.1329E+02 -3.5351E+02
0000098   3.8890E+02  4.3172E+02 -1.3442E+02
0000099   2.0271E+02  1.5550E+02  2.1945E+02
0000100   5.1228E+02  2.0986E+02  1.0355E+02
0000101   2.7543E+02  1.2245E+02  1.2183E+01
0000102   4.7403E+02  3.3945E+01 -2.8079E+02
0000103   4.8245E+02  2.4557E+02  3.3754E+02
0000104   7.7803E+02  9.5613E+01  4.1615E+02
0000105   2.3929E+02  1.4351E+02  2.7849E+02
0000106   4.4550E+02 -1.7840E+02  2.6319E+02
0000107   1.3520E+02 -1.8532E+02  2.5811E+02
0000108   3.3478E+02 -5.4514E+01 -3.3647E+02
0000109   4.9413E+02 -1.3793E+02 -2.3527E+02
0000110   4.7364E+02  5.0136E+01 -1.8261E+02
0000111   5.6656E+02 -4.6016E+01  6.2498E+02
0000112   2.6251E+02  3.2846E+02 -6.2278E+02
