============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   5.6228E+02  1.9735E+01 -5.6253E+01
0000002   3.5086E+02  2.2134E+02 -2.0363E+02
0000003   5.9235E+02 -3.0691E+02 -6.3579E+01
0000004   4.1038E+02 -2.9791E+02 -5.0636E+01
0000005   2.5862E+02  1.0370E+02  2.3858E+02
0000006   7.7077E+02 -3.0503E+02 -2.4637E+02
0000007   1.7146E+02 -7.2009E+01  1.1784E+02
0000008   3.6219E+02 -6.3015E+01  8.8472E+01
0000009   5.8451E+02  3.4437E+02  2.1999E+01
0000010   4.9025E+02  8.1787E+01  1.0327E+02
0000011   4.5309E+02  6.0153E+00 -5.5339E+01
0000012   2.8456E+02  1.5157E+01 -2.4335E+02
0000013   6.4778E+02  6.2799E+02 -2.5855E+02
0000014   5.0644E+02 -6.5610E+01  4.2862E+02
0000015   6.6946E+02 -1.7282E+02 -8.1232E+00
0000016   6.3526E+02  2.0593E+01  3.3272E+02
0000017   3.1585E+02 -1.0167E+02 -3.6094E+02
0000018   4.8288E+02 -2.9914E+02 -1.4833E+02
0000019   3.2596E+02 -6.6454E+00 -1.0620E+02
0000020   2.1555E+02 -2.8003E+02 -3.0934E+02
0000021   6.5622E+02  2.6265E+02  9.8017E+01
0000022   4.4143E+02  2.5227E+02 -9.5673E+00
0000023   7.2432E+02 -2.4313E+02 -1.0612E+02
0000024   1.1534E+02 -6.3124E+01  3.0897E+02
0000025   7.9548E+01  6.9807E+01 -3.3611E+01
0000026   7.7374E+02  2.7992E+02  3.1494E+02
0000027   2.5920E+02 -3.1373E+01  2.5891E+01
0000028   4.7284E+02  1.3484E+02  1.9255E+02
0000029   5.3342E+02 -8.9087E+01 -3.9002E+01
0000030   5.2542E+02  8.3921E+01  8.1660E+01
0000031   8.2629E+02 -1.8462E+01 -1.9434E+02
0000032   5.2623E+02  6.2690E+01 -2.5144E+02
0000033   6.4208E+02  2.8153E+01  1.1707E+02
0000034   9.6984E+02 -1.8940E+01 -8.9662E+00
0000035   6.3865E+02  3.1307E+02  3.0964E+02
0000036   6.0073E+02 -3.0043E+02  1.4942E+02
0000037   6.8732E+01  8.4526E+01 -3.0850E+02
0000038   5.6470E+01  1.7531E+02  4.8954E+01
0000039   6.9881E+02  1.3145E+02  1.0061E+01
0000040   4.6992E+02  6.5207E+01 -2.4684E+01
0000041   6.6105E+02 -2.0127E+02  2.9610E+02
0000042   3.7822E+02 -3.0629E+02 -1.6888E+02
0000043   3.9411E+02  3.0719E+02 -4.7696E+02
0000045   4.3494E+02  6.7608E+01 -2.1118E-02
0000046   7.1972E+02  9.7159E+01  1.7034E+02
0000047   2.6712E+02 -1.9882E+02  2.2380E+01
0000048   2.8023E+01  1.4002E+02  1.8144E+02
0000049   3.7351E+02 -4.0309E+02  2.0869E+02
0000050   4.1824E+02  1.5075E+02  2.2767E+02
0000051   4.2767E+02 -5.8861E+01 -1.0465E+02
0000052   4.8172E+01  1.2700E+02  3.8143E+01
0000053   5.5337E+02 -1.7727E+02 -2.3526E+02
0000054   3.5858E+02 -2.1590E+02  2.2684E+02
0000055   7.3492E+02 -5.2051E+02 -1.0158E+02
0000056   3.0217E+02  2.0597E+02 -3.3065E+02
0000057   7.0639E+01  3.9563E+02 -1.2948E+01
0000058   7.5347E+02 -1.2389E+02  2.2000E+02
0000059   5.4964E+02 -7.3716E+01 -2.2921E+02
0000060   2.6980E+02  1.3184E+02  1.7941E+02
0000061   2.7127E+02 -2.0121E+02 -1.1804E+01
0000062   5.1697E+02  1.4897E+02  2.9338E+02
0000063   2.5198E+02  2.3962E+02  3.6689E+02
0000064   2.9490E+02  2.1789E+02  6.8500E+01
0000065   8.1678E+02 -3.3924E+02 -5.8741E+01
0000066   2.7436E+02  3.9010E+02 -5.6934E+02
0000067   3.9331E+02 -3.0610E+02  1.7983E+02
0000069   2.5432E+02 -2.6422E+02 -2.8112E+02
0000070   6.4270E+02 -3.5160E+02  8.0327E+01
0000071   1.7241E+02 -1.1179E+02  1.8387E+02
0000072   2.9034E+02 -4.8157E+02  3.2831E+00
0000073   4.2995E+02  7.6538E+01  2.2604E+02
0000074   3.9223E+02 -2.1630E+02 -4.1578E+02
0000075   5.2512E+02 -6.7984E+01  1.2748E+02
0000076   4.6291E+02  4.8153E+01  2.9667E+01
0000077   1.4463E+02 -3.0452E+01 -1.6833E+02
0000078   8.6977E+01  5.5552E+02 -6.7655E+01
0000079   1.0845E+02  4.4653E+01  3.2207E+02
0000080   4.1807E+02  1.4756E+02 -3.5352E+02
0000081   3.5874E+02 -5.2394E+02  2.9723E+02
0000082   2.5381E+02  3.8547E+02  3.4256E+02
0000083   3.8009E+02  1.5123E+02 -4.1665E+01
0000084   4.3425E+02  3.0345E+02  8.7134E+01
0000085   4.9213E+02  6.9811E+01 -1.6130E+02
0000086   9.5564E+02 -1.6339E+02  1.7276E+02
0000087   2.8377E+02  1.5109E+01 -2.7223E+02
0000088   3.2809E+02 -1.8047E+02 -2.9191E+02
0000089   5.9970E+01 -1.8976E+02 -9.1007E+01
0000090   4.7233E+02 -1.6676E+02  1.2886E+02
0000092   2.1282E+02 -2.6101E+02 -3.5179E+01
0000093   3.9808E+02 -2.2239E+02  1.1042E+02
0000094   4.2311E+02 -3.7436E+01 -1.7092E+02
0000095   4.2197E+02  2.5390E+02  4.9256E+01
0000096   1.6105E+02  1.7453E+02 -3.6801E+02
0000097   3.7440E+02  4.7377E+02  1.4738E+01
0000098   3.4812E+02  3.3359E+01  2.0348E+02
0000099   3.4148E+02  3.8532E+02 -2.7816E+02
0000100   1.5870E+02 -2.4945E+02 -8.4134E+01
0000101   5.8255E+02 -8.3603E+01 -5.2567E+01
0000102   8.1499E+02  3.8548E+02  2.8588E+02
0000103   6.4807E+02  2.0124E+02  5.0081E+01
0000104   1.4553E+02 -2.3502E+01  8.0533E+01
0000105   4.5041E+02  1.4787E+02  3.4182E+02
0000106   8.0294E+01  2.2174E+01 -3.2746E+02
0000107   7.4451E+02 -5.7521E+01  5.1471E+01
0000108   1.3787E+02  2.8713E+02  5.4026E+01
0000109   5.2355E+02  1.4859E+02 -2.6610E+02
0000110   3.8634E+02 -3.0144E+01  4.4792E+00
