============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.0275E+02  1.3461E+02  1.0691E+02
0000002   2.6066E+02  7.4237E+01  7.0268E+01
0000003   2.4942E+02  2.1249E+02 -1.2416E+02
0000004   4.2407E+02 -5.1863E+01  1.1994E+02
0000005   2.5299E+02  4.1435E+01  1.1709E+02
0000006   2.8632E+02 -4.8481E+01  8.1531E+01
0000007   2.9251E+02  1.8483E+02  1.0749E+02
0000008   1.9544E+02  1.7056E+02 -6.0277E+01
0000009   3.9435E+02 -1.1113E+01  4.5093E-01
0000010   1.9944E+02 -2.5711E+01  1.8528E+02
0000011   2.1099E+02 -1.3472E+02  1.6855E+02
0000012   5.4433E+01  6.5514E+01 -3.9680E+02
0000013   2.1757E+02  1.1380E+02 -1.4685E+02
0000014   2.6509E+02 -3.5090E+01 -1.7509E+01
0000015   2.0741E+02 -1.8162E+02  2.1340E+02
0000016   2.0345E+02 -4.8994E+01 -5.3158E+01
0000017   3.3036E+02  1.7999E+02  1.8064E+02
0000018   2.6288E+02  2.7371E+00 -2.5354E+01
0000020   4.1666E+02  6.6204E+01  1.2727E+02
0000021   2.3543E+01 -6.1958E+01 -5.0990E+01
0000022   1.5088E+02 -7.1781E+01 -2.0770E+02
0000023   1.4895E+02  2.6555E+01  9.7919E+01
0000024   9.1818E+01  9.1857E+01 -1.6079E+01
0000025   2.2157E+02  1.5301E+02 -2.1155E+02
0000026   3.0792E+02 -1.8627E+02  3.6077E+01
0000027   1.2485E+02  7.7482E+01  4.5681E+01
0000029   8.8337E+01 -1.0871E+02 -8.2479E+01
0000030   2.5872E+02  9.2768E+01 -9.5949E+01
0000031   8.6139E+01 -1.4073E+02  5.1409E+01
0000032   1.0795E+02  1.1656E+02  1.2479E+02
0000033   1.4079E+02  1.1230E+02 -2.4884E+02
0000034   4.8929E+02 -7.3166E+01 -9.4007E+01
0000035   1.9941E+02  1.1694E+02 -1.0313E+01
0000036   2.2595E+02 -1.0697E+01 -7.5562E+01
0000037   9.8368E+01  9.0591E+00  4.1042E+01
0000038   2.7326E+02 -6.1535E+01  3.0141E+02
0000039   1.8620E+02  7.5096E+01  1.2563E+02
0000040   1.6032E+02 -9.1483E+01  9.4843E+01
0000042   1.6413E+02 -2.9968E+00  3.4281E+01
0000044   9.8700E+01  8.7417E+01  7.7122E+01
0000045   1.2109E+02 -2.1460E+01  6.6036E+01
0000046   8.6314E+01  8.8282E+01 -5.1330E+01
0000048   2.8412E+02 -4.3636E+01 -1.7904E+02
0000049   1.2601E+01  1.0961E+02  1.0347E+02
0000050   1.0277E+02 -1.1415E+02  1.6179E+01
0000051   2.1861E+02  8.3626E+01 -1.6664E+01
0000052   1.4618E+02  4.0367E+01 -2.2349E+02
0000053   3.9675E+02 -1.4654E+02  3.0239E+02
0000054   2.0625E+02 -1.1000E+02  2.0125E+02
0000055   3.1349E+02  1.1198E+02 -6.8808E+01
0000056   1.8620E+02 -1.5607E+02 -5.0245E+00
0000057   3.9686E+02 -3.0432E+01  1.3016E+02
0000058   2.4593E+02 -8.0972E+01 -1.2472E+02
0000059   1.5635E+02  9.4578E+00  2.1046E+02
0000060   2.1280E+02  7.0728E+01 -1.6396E+02
0000061   2.1556E+02  9.1615E+01  2.7724E+02
0000062   2.3366E+02  1.2336E+02  1.7386E+02
0000063   5.1129E+02 -1.8294E+02  7.2431E+01
0000064   2.9609E+02 -1.5974E+02 -1.4421E+02
0000065   1.9599E+02 -5.7476E+01 -6.0665E+01
0000066   7.5456E+01  1.3683E+02  2.6125E+02
0000067   2.8021E+02  1.5554E+01 -5.7700E+01
0000068   1.8880E+02 -1.2254E+01 -6.8553E+01
0000069   4.3616E+02 -7.0920E+01 -2.6853E+01
0000070   1.9321E+02  2.6512E+01  6.6480E+01
0000071   1.7023E+02  1.4680E+02 -5.6201E+01
0000072   3.8670E+02  1.6901E+02  5.5807E+01
0000073   9.4175E+01 -3.8204E+01 -7.0644E+01
0000074   3.1170E+02 -1.4634E+02  1.3469E+01
0000075   1.9981E+02 -2.4840E+01 -9.2856E+01
0000076   2.6871E+02  4.8898E+01  7.5561E+00
0000077   2.5389E+02 -2.1671E+02 -1.8703E+02
0000078   3.7504E+02 -4.0756E+01 -2.6661E+02
0000079   2.0429E+02 -2.3904E+02  2.2937E+02
0000081   1.5677E+02  1.4948E+01  1.6351E+02
0000082   2.9181E+02  1.5721E+01  8.8423E+01
0000083   2.1834E+02 -2.2357E+01  1.3390E+02
0000084   2.5705E+02  8.1856E+01 -7.4647E+01
0000085   2.2114E+02  4.1502E+01  4.2071E+01
0000086   3.1504E+02  1.9950E+02 -2.0790E+02
0000087   2.0119E+02 -1.2725E+02  2.1643E+01
0000088   1.6582E+02  9.1557E+01  9.6251E+01
0000089   3.2667E+02 -4.2608E+01  1.0184E+02
0000091   2.8691E+02  1.0974E+02 -2.0802E+02
0000092   3.4375E+01 -4.3721E+01 -5.2282E+01
0000093   2.8070E+02  1.8544E+02 -1.5308E+02
0000094   3.2434E+02  5.6388E+00 -2.2329E+02
0000095   2.6902E+02  6.3085E+01 -3.3827E+01
0000096   2.3019E+02  4.6786E+01  2.0214E+02
0000097   5.9582E+01  8.5709E+00 -3.5215E+00
0000098   3.5403E+02  8.1492E+01  8.2081E+01
0000099   3.0395E+02 -1.3230E+02  8.1779E+01
0000100   1.0105E+02  1.5126E+02 -5.0471E+01
0000101   1.3049E+02  5.5979E+01  3.7963E+01
0000102   1.3528E+02  4.7986E+01 -1.4352E+01
0000103   1.2031E+02  2.3343E+02  7.1990E+01
0000104   3.7156E+02 -1.1208E+02  3.2050E+01
0000105   3.2464E+02 -1.9189E+02  1.3063E+02
0000106   2.6160E+02 -7.1182E+01  1.4377E+01
0000107   1.3118E+02  3.8052E+01  1.0172E+01
0000108   2.5998E+02  1.7410E+02 -1.8986E+02
0000109   2.0009E+02  1.3038E+02 -7.5535E+01
0000110   1.0085E+02  1.0478E+02  8.0761E+01
0000111   3.3848E+02 -1.3244E+02  1.4596E+01
0000112   2.5095E+02  1.5270E+02 -1.0110E+02
0000113   6.9474E+01 -5.0892E+01  8.8630E+01
0000114   1.3697E+02 -3.0587E+02  1.3295E+02
