============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   7.8526E+02  1.3525E+02  2.3563E+02
0000002   3.0038E+02  2.2983E+02  1.5248E+02
0000003   2.4625E+02 -2.4366E+02 -3.3689E+02
0000004   4.8702E+02 -2.7967E+02  2.1951E+02
0000005   3.4735E+02  7.9972E+01  2.0109E+02
0000006   5.4321E+02  1.5131E+02  3.4229E+02
0000007   4.5753E+02  2.3831E+02  5.4124E+01
0000008   8.9307E+02  2.0038E+02  1.4330E+02
0000011   2.3750E+02  1.2417E+02 -2.4743E+02
0000013   1.1584E+02  4.3497E+01  1.9429E+02
0000014   6.5120E+02 -1.9536E+02 -4.3030E+02
0000015   2.2724E+02  2.6523E+02  8.1170E+01
0000016   6.1669E+02 -1.6948E+01  2.9435E+02
0000017   2.7960E+02  1.3595E+02 -3.3232E+01
0000018   4.7202E+02 -3.3003E+02 -1.8823E+02
0000019   2.5426E+02  9.2634E+01 -9.6090E+01
0000020   1.3344E+02 -1.9693E+02  2.0196E+02
0000021   9.0732E+02 -2.2357E+02 -2.8881E+02
0000022   6.2917E+02  1.5765E+01 -2.0063E+00
0000023   3.2744E+02 -3.4960E+02  1.0122E+02
0000024   7.7323E+01  1.4677E+02 -1.6646E+01
0000025   5.5324E+02 -3.7879E+02 -1.9485E+02
0000026   6.8262E+02  4.1857E+02 -3.8187E+02
0000027   8.2141E+02  7.5646E+01 -1.8800E+02
0000028   4.5581E+02 -9.6016E+01  3.2189E+02
0000029   5.0326E+02 -1.3032E+02  1.9230E+01
0000030   2.8623E+02  5.0162E+01  5.0064E+01
0000031   5.6990E+02 -2.1812E+02 -2.3377E+02
0000032   4.2376E+02 -1.7461E+00  2.0389E+02
0000033   4.6815E+02 -1.1712E+02  6.4547E+00
0000034   4.5461E+01  1.4017E+02  5.7479E+01
0000035   5.6518E+02  3.9654E+00 -1.2099E+02
0000036   3.0219E+02  2.1792E+01 -1.6731E+02
0000037   3.7892E+02 -1.0070E+02  1.9389E+02
0000038   6.6063E+02 -8.6418E+01  8.3469E-01
0000039   3.2033E+02 -1.6816E+02 -1.0104E+02
0000040   2.6014E+02  3.3719E+02  2.3951E+01
0000041   4.3840E+02  2.3130E+02  9.5199E+01
0000042   3.6351E+02  2.6458E+02 -2.1912E+02
0000043   3.3571E+02 -1.3759E+02  7.4508E+01
0000044   5.1713E+01 -7.4274E+01  2.0417E+02
0000045   5.1782E+02  3.8492E+01  1.3541E+02
0000046   3.2244E+02  1.2849E+01 -1.5106E+02
0000047   3.6816E+02 -2.3096E+02  8.4992E+01
0000048   6.8764E+02 -1.0440E+02 -1.0190E+02
0000049   3.0485E+02  3.8757E+02 -3.6061E+02
0000051   4.0770E+02 -1.7391E+02  1.0677E+02
0000052   1.4456E+02 -2.1945E+00  4.1212E+01
0000053   6.4814E+02  1.2929E+02 -3.4167E+02
0000054   1.9187E+02 -2.6791E+02  2.0833E+02
0000055   2.2213E+02 -1.1069E+02 -1.7562E+02
0000056   3.6486E+00  1.1103E+02 -1.4453E+02
0000057   2.8406E+02  1.4624E+02 -2.2523E+02
0000058   6.0093E+02 -5.2454E+02  3.4033E+02
0000059   8.2094E+02 -1.2284E+02 -2.4213E+02
0000060   4.9116E+02  8.1179E+01 -3.0424E+02
0000061   1.3695E+02 -2.3719E+02 -1.4380E+02
0000062   4.0918E+02 -4.3392E+01 -1.4799E+02
0000063   5.7560E+02 -3.2864E+02 -2.0777E+02
0000064   3.4618E+02 -4.8946E+02  2.9259E+02
0000065   1.9911E+02 -1.4430E+02  7.1999E+01
0000067   5.3793E+02 -3.1986E+02 -1.9722E+02
0000068   7.8908E+02  2.9226E+02  2.5190E+02
0000069   3.0207E+02 -3.6640E+02  9.4194E+01
0000070   2.0268E+02 -1.8446E+02 -1.3077E+02
0000071   5.8920E+02  1.7856E+01 -4.3682E+02
0000072   2.5895E+02  5.8962E+01 -2.1321E+02
0000073   6.9238E+02 -2.5600E+02  1.6380E+02
0000075   7.2734E+02 -2.7687E+02  1.0753E+02
0000076   1.7422E+02  3.1305E+02 -1.9990E+02
0000077   3.5395E+02  4.5559E+02  3.0921E+02
0000078   2.2834E+02  6.5645E+01 -6.3521E+02
0000079   6.3458E+01  1.1419E+02 -9.3432E+01
0000080   7.0825E+01 -4.5013E+02  1.4496E+02
0000081   2.5787E+02  1.5133E+02 -6.0568E+01
0000082   2.4866E+02 -5.0965E+01 -2.6655E+01
0000083   8.5191E+02 -8.5135E+00 -8.4667E+01
0000084   6.5450E+02  2.2656E+01  6.4723E+02
0000085   3.9276E+02 -9.6492E+00  1.7872E+02
0000086   4.6418E+02  1.6269E+02  1.6501E+02
0000087   2.8184E+02 -7.9209E+01 -1.0663E+02
0000089   2.3045E+02  2.6367E+02 -3.7452E+02
0000090   9.0386E+01  2.0749E+01 -9.7787E+01
0000091   4.8621E+02 -3.4178E+02 -2.0796E+02
0000092   1.7403E+02 -9.5751E+01  1.5342E+02
0000093   5.8136E+02 -4.5328E+02  1.1150E+02
0000094   6.0328E+02  1.3177E+02 -2.1289E+02
0000095   3.4559E+02 -4.2863E+01  9.5009E+01
0000096   5.2543E+02  5.1631E+01 -4.8864E+02
0000097   6.1604E+02  5.6787E+01  9.2584E+01
0000098   1.6843E+02 -1.1593E+02  1.5539E+01
0000099   6.0282E+02 -2.4591E+02  1.1878E+02
0000100   2.3542E+02  1.9142E+02 -2.2159E+02
0000101   1.7281E+02  9.4506E+01 -2.2620E+01
0000102   4.2743E+02 -4.1194E+01  1.5545E+02
0000103   5.1446E+02  1.6654E+01  1.3046E+02
0000104   3.3656E+02  1.0536E+01 -7.6392E+01
0000105   2.9731E+02 -1.7008E+01 -6.4934E+01
0000106   5.6012E+02  2.5439E+02 -2.7271E+01
0000107   3.1516E+02  2.4904E+02 -1.8375E+02
0000108   4.7909E+02  4.1571E+02 -4.3347E+01
0000109   3.2259E+02 -1.7434E+02 -3.1472E+02
0000110   3.4885E+02 -2.1943E+01 -5.0517E+02
0000111   4.4576E+02  2.7537E+02 -5.4269E+01
0000112   1.1054E+02 -5.6176E+01 -1.5697E+02
0000113   4.8931E+02 -1.2882E+02  9.6559E+01
