============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.6880E+02  4.8277E+01  4.6626E+01
0000002   3.6691E+01  2.8950E+01  6.5075E+01
0000004   3.0964E+02  8.2835E+00 -9.2724E+01
0000005   3.2847E+02  1.5386E+02  7.8971E+01
0000007   2.6212E+02 -5.0229E+01  2.4478E+01
0000008   4.1569E+02 -1.4414E+02  2.9499E+02
0000009   1.0189E+02 -9.2903E+01 -2.8044E+01
0000010   1.7739E+02  6.5057E+01 -1.7924E+02
0000012   2.9423E+02 -1.9295E+01 -1.2210E+02
0000013   9.5233E+01 -8.8753E+00  6.0481E+01
0000014   1.9621E+02  2.5833E+02  5.7352E+01
0000015   5.4943E+00 -6.4644E+01 -2.6676E+01
0000016   1.3746E+02  1.6323E+01  2.9487E+01
0000017   2.2880E+02  1.1574E+02  1.7348E+01
0000019   2.0800E+02 -1.1697E+02 -7.4387E+01
0000020   1.0600E+02  1.6383E+02 -1.6739E+01
0000021   7.6054E+01  9.3694E+01  9.5566E+01
0000022   7.4776E+01 -1.9512E+01 -5.7399E+01
0000023   3.0244E+02 -1.6659E+02 -1.3344E+02
0000024   1.1858E+02 -1.5189E+02  1.7262E+02
0000025   2.4351E+02  2.8610E+01 -1.8304E+02
0000026   7.2749E+01 -8.3148E+01 -1.9513E+02
0000027   2.1479E+02  3.6509E+01 -2.5298E+02
0000028   2.4097E+02 -1.4723E+02 -2.4862E+01
0000029   3.3001E+02  7.7264E+01  3.6427E+01
0000030   3.4781E+02  2.7282E+01  7.7375E+01
0000031   1.1168E+02 -5.1327E+01 -1.4488E+02
0000032   1.4049E+02  1.3519E+02 -6.3551E+01
0000034   2.7085E+02 -2.7735E+01 -2.0718E+02
0000035   2.5306E+02  2.5423E+01 -2.1623E+01
0000036   1.9819E+02  8.3495E+01 -1.1875E+02
0000037   2.4530E+02 -1.4756E+01  5.8781E+01
0000038   7.2781E+01  9.7290E+01 -1.8927E+02
0000039   5.8382E+01  4.5953E+01 -2.8942E+00
0000041   2.9584E+02  1.3695E+02 -6.9816E+01
0000042   2.7967E+02  1.0003E+02 -1.6195E+01
0000043   9.5556E+01 -7.3845E+01  2.0318E+02
0000044   2.7954E+02  2.2436E+02  1.7309E+01
0000045   2.2649E+02  1.1629E+02  1.3545E+02
0000046   2.4074E+02 -2.1324E+01  4.0186E+01
0000047   9.7774E+01 -4.4624E+01 -7.4462E+01
0000048   1.9836E+02  2.8212E+02  5.1637E+01
0000049   3.2570E+02 -8.7185E+01  1.0300E+02
0000050   4.7465E+01  2.0018E+02  1.9884E+01
0000051   1.1758E+02  3.0095E+02 -6.8010E+01
0000052   3.4353E+02 -3.4713E+00 -1.3977E+02
0000053   2.8973E+02 -1.1549E+01  1.2301E+02
0000054   1.9055E+02  1.2267E+02  2.5810E+01
0000056   3.3745E+02 -7.8666E+01  1.3374E+02
0000057   1.2091E+02  1.4512E+02  1.0492E+00
0000058   1.3271E+02 -1.2377E+02 -1.1075E+00
0000059   2.1015E+02 -2.2931E+01  3.0619E+01
0000060   1.9780E+02 -2.9663E+01  5.9441E+00
0000061   3.4901E+02  6.7892E+00 -5.2639E+01
0000062   2.6075E+02 -2.3045E+02  1.5640E+02
0000063   2.6212E+02  8.7780E+01 -2.5902E+01
0000064   3.3136E+02  1.1739E+01  1.8775E+01
0000065   2.4057E+02  7.0909E+01  6.6968E+01
0000066   2.8194E+02 -8.0862E+01 -1.6259E+02
0000067   1.6366E+01  4.2785E+01  1.5527E+02
0000068   1.4279E+02  1.2033E+02  2.1045E+02
0000070   6.7921E+01  7.9833E+01  4.4276E+01
0000071   1.9862E+02  2.3077E+01 -3.2356E+02
0000072   5.4491E+02 -1.5158E+02  1.7036E+01
0000073   1.4580E+02  2.4298E+02  4.4942E+01
0000074   1.4353E+01 -1.7187E+02 -9.3645E+01
0000075   1.7852E+02  1.5030E+02 -3.7807E+01
0000076   1.8454E+02 -1.1764E+02  2.8313E+01
0000077   4.5267E+02 -1.3363E+02 -2.2646E+02
0000078   3.5061E+02 -2.9628E+01  8.3592E+01
0000079   1.8932E+01  1.6586E+02 -1.7455E+02
0000080   2.0355E+02  1.0891E+02  2.8398E+02
0000081   2.4621E+02  4.7506E+01 -1.4870E+02
0000082   3.7185E+02 -1.1575E+02  1.0474E+02
0000083   1.0706E+02 -1.2515E+01  1.8971E+02
0000084   1.6977E+02  5.0753E+01 -4.1767E+01
0000085   7.6467E+01 -6.4271E+01  3.5469E+01
0000087   5.9667E+01 -5.9179E+01 -9.6036E+01
0000088   2.1451E+01 -1.1243E+02 -7.6066E+01
0000089   2.6840E+02 -1.4035E+01 -4.4201E+01
0000090   2.5443E+02  5.0875E+01  1.3080E+02
0000091   3.9982E+02  1.5619E+00  3.9469E+01
0000092   1.4592E+02 -2.2301E+02  1.6804E+02
0000093   5.8989E+02  1.0850E+02 -4.6987E+00
0000095   2.1452E+02  6.0499E+01 -5.1891E+01
0000096   1.2892E+02 -2.0645E+01 -6.5786E+00
0000097   2.9967E+02 -1.3112E+01  6.3603E+01
0000098   2.1934E+02 -1.3331E+02 -2.8415E+02
0000099   6.9469E+01 -2.5908E+02  1.5575E+02
0000100   2.9705E+02  1.2655E+02  1.4955E+02
0000101   3.4449E+02 -4.9210E+01 -8.5865E+01
0000102   1.0508E+02  1.8977E+01  3.0588E+01
0000103   2.2093E+02 -1.2414E+02 -1.2002E+01
0000105   9.8116E+01 -1.8768E+02 -1.6612E+02
0000106   2.8600E+02 -1.2177E+01 -4.8073E+01
0000107   3.5288E+02  9.4675E+00 -2.9371E+01
0000108   3.1426E+02 -3.3640E+01  1.8986E+02
0000109   3.1239E+02 -9.1017E+01 -4.7902E+01
0000110   4.2201E+02  1.1979E+02  7.3802E+01
0000111   2.1602E+02 -6.2977E-02  6.8698E+01
0000112   4.4394E+02 -2.0583E+02 -3.9452E+01
0000113   8.2798E+01  1.8592E+01  8.9528E+01
0000114   2.9662E+01 -1.3749E+02  7.1964E+01
0000115   2.2515E+02 -3.5010E+00 -6.2158E+01
0000116   4.3280E+02  6.1745E+01  1.9145E+01
0000117   4.6405E+01  2.1237E+02  2.9665E+01
0000118   1.1228E+02  1.5615E+02  5.6363E+01
