============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   3.2028E+02 -5.6569E+01  2.9530E+02
0000002   8.0012E+02 -2.5049E+02  1.1114E+02
0000003   3.1778E+02 -2.7691E+02  1.5149E+02
0000004   1.2057E+02  3.3680E+02  4.7425E+02
0000005   5.4402E+02 -1.2700E+02 -2.1803E+02
0000006   5.2545E+02 -8.1410E+01 -1.0744E+02
0000007   2.0836E+02 -2.5648E+02  3.0310E+02
0000008   5.2595E+02  3.5265E+02  1.6080E+02
0000009   5.0248E+02  1.6022E+02 -1.8861E+02
0000010   4.4988E+02  4.2026E+02  2.3983E+02
0000011   4.3715E+02 -2.3087E+02 -4.3029E+02
0000012   2.1898E+02  3.1883E+02  1.5432E+02
0000013   4.3330E+02 -5.7719E+01 -5.6456E+01
0000014   3.1448E+02  2.0314E+01  5.2082E+02
0000015   5.1585E+02 -1.9441E+02 -6.6167E+01
0000016   1.7712E+02 -2.2345E+02 -4.5352E+02
0000017   6.5843E+02 -2.9679E+02  4.6624E+01
0000018   2.7942E+02 -4.9403E+01  2.1243E+02
0000019   1.3669E+02  7.0355E+01 -1.2752E+02
0000020   4.8741E+02 -1.8757E+02 -3.1893E+01
0000021   4.2666E+02 -2.0831E+02  4.0604E+02
0000022   1.1060E+02  1.0060E+02 -1.4612E+02
0000023   1.7466E+02 -3.6666E+02 -9.6147E+00
0000024   6.7871E+02 -5.8518E+01 -1.4729E+02
0000025   3.8686E+02  3.0416E+02  1.5401E+01
0000026   3.6660E+02 -1.1276E+02 -3.8098E+02
0000027   3.8931E+02 -1.3032E+00 -1.2017E+02
0000028   3.8380E+02 -8.7902E+01 -2.9352E+01
0000029   5.7794E+02 -3.0793E+01  1.1159E+01
0000030   7.6492E+02 -2.2994E+02  3.8805E+01
0000031   2.3086E+02  2.5063E+02 -5.9691E-01
0000032   4.5181E+02  2.2721E+02 -2.2860E+02
0000033   6.4499E+02 -7.2066E+01  3.9987E+02
0000034   2.7164E+02  5.9208E+01  2.3535E+02
0000035   7.4525E+02  2.1812E+02 -2.0424E+02
0000036   1.0780E+02  2.4950E+02 -1.9584E+02
0000037   3.4653E+02  1.8912E+02  6.2386E+01
0000038   3.8140E+02 -4.6863E+02 -1.0814E+02
0000039   3.5811E+02  2.9237E+02  3.0153E+02
0000040   3.7344E+02 -7.7902E+01  3.2166E+02
0000041   8.0203E+02 -5.3366E+02  1.0264E+02
0000042   5.1748E+02 -1.3577E+02 -1.0898E+01
0000043   5.3958E+02  1.6621E+02  3.4913E+02
0000044   3.9394E+02 -1.9997E+02 -4.3569E+01
0000045   2.3605E+02 -9.9665E+01  3.5636E+02
0000046   1.0521E+02  1.8847E+02  3.0458E+01
0000047   4.4382E+02 -4.6288E+02  1.2418E+02
0000048   7.7415E+02 -2.0903E+01  6.2592E+01
0000049   1.2504E+02 -2.5970E+01 -8.9412E+00
0000050   2.7047E+02 -9.3923E+01  3.4789E+02
0000051   4.7455E+02 -9.2756E+01  4.3471E+02
0000052   4.8658E+01 -1.6852E+02  7.0236E+02
0000053   4.3264E+02 -5.5696E+01  9.6901E+00
0000054   4.1307E+02 -1.2578E+02  1.1676E+02
0000055   1.2893E+02  6.5017E+01  9.6757E+00
0000056   5.1884E+02  5.1211E+01 -2.2032E+02
0000057   2.4913E+02 -2.2565E+02  1.4177E+02
0000058   4.9260E+01  1.2932E+02 -2.9107E+01
0000059   5.4416E+02 -2.5401E+02 -1.5792E+02
0000060   4.2211E+02 -1.5396E+02 -2.2206E+02
0000061   6.1776E+02 -2.6511E+02  1.0644E+02
0000062   2.7122E+02 -1.8336E+01  7.7518E+01
0000063   3.9373E+02  2.2961E+02 -1.9679E+02
0000064   4.2804E+02 -1.0216E+02 -1.5655E+02
0000065   1.8967E+02 -3.5943E+01 -5.7793E+01
0000067   7.2246E+02 -3.4256E+02 -4.2393E+02
0000068   4.8152E+02 -7.1307E+01 -2.5864E+02
0000069   1.6551E+02  1.8420E+02 -1.0496E+02
0000070   3.0371E+02 -2.6626E+02  6.9511E+01
0000072   4.6826E+02 -6.5543E+01 -1.8810E+02
0000073   3.2390E+02  3.6309E+02 -3.0543E+02
0000074   3.1934E+02 -1.8082E+02  1.2577E+02
0000075   8.9770E+02  1.1989E+02 -3.4637E+02
0000076   3.0975E+02  4.8181E+01  3.3578E+02
0000077   3.9945E+02  1.0700E+02  1.6684E+02
0000078   2.8854E+02 -1.6645E+02 -1.2863E+02
0000079   8.8080E+02 -1.6149E+02  1.6149E+02
0000080   4.8996E+02  9.7281E+01 -2.6709E+02
0000081   4.2253E+02  2.0903E+01  3.5475E+00
0000082   4.5557E+02  4.8523E+01 -2.0200E+02
0000084   1.8681E+02 -3.1804E+02  2.2746E+01
0000085   1.7823E+02  2.3236E+02 -1.4086E+02
0000086   2.6334E+02  2.8662E+02  9.6777E+01
0000087   3.6877E+02 -6.9262E+01  2.5819E+02
0000088   6.1204E+02 -1.6102E+01  7.2372E+01
0000089   4.5688E+02  9.0522E+01  1.3335E+02
0000090   1.6324E+02 -6.2767E+01  5.9886E+02
0000091   5.7017E+02 -3.0623E+02 -1.4768E+02
0000092   5.4033E+02  4.5579E+01  4.8165E+01
0000093   4.1382E+02  3.6503E+02 -2.5974E+01
0000094   7.0197E+02 -5.1655E+02 -2.0195E+02
0000095   6.8645E+02 -3.5202E+02  1.8862E+02
0000096   3.8596E+01 -9.3257E+01 -1.5027E+02
0000097   3.3897E+02  2.2162E+02 -5.6537E+01
0000098   6.0892E+02  5.0830E+01 -2.3626E+02
0000099   2.1487E+02  8.0317E+01 -1.2616E+02
0000100   4.3943E+02 -3.2551E+02 -1.1351E+02
0000101   5.7619E+02 -8.8769E+01  4.7071E+01
0000102   1.9795E+02  1.0068E+02 -1.4295E+02
0000103   5.1871E+02 -4.3090E+02 -9.2777E+01
0000104   5.8173E+02 -9.4706E+01 -2.7272E+02
0000105   3.8772E+02 -4.0335E+01 -7.9876E+01
0000106   6.9983E+02  8.6655E+01 -1.1807E+02
0000107   3.5739E+02  2.3437E+02 -1.4551E+01
0000108   5.5224E+02 -1.2708E+02 -5.9784E+01
0000109   2.9810E+02 -1.2650E+02  1.8030E+02
