============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.9413E+01  5.4107E+02 -3.2375E+02
0000003   3.3372E+02 -2.5173E-01 -5.3454E+01
0000004   3.7162E+02  3.5574E+02 -1.4336E+02
0000005   4.2561E+02  2.0883E+01 -1.8398E+02
0000006   3.0878E+02 -5.4848E+01 -8.3550E+01
0000007   2.1869E+02  4.5613E+02  7.4515E+01
0000008   6.6924E+02 -8.1191E+01 -1.7558E+02
0000009   2.0279E+02  1.9413E+01  1.0331E+02
0000010   1.3915E+02  3.6389E+02  4.3232E+02
0000011   7.6820E+02  1.4914E+02 -1.0612E+02
0000012   5.1414E+02  4.7100E+02  1.0508E+01
0000013   3.4765E+02 -2.0985E+02 -2.2135E+02
0000014   3.8781E+02 -3.9211E+01 -8.9292E+01
0000015   3.4562E+02  9.0384E+01 -3.6749E+02
0000016   1.5975E+02 -3.4863E+02  4.3461E+01
0000017   6.1173E+02 -2.0122E+02  1.9660E+02
0000018   2.0849E+02  1.0443E+02 -3.3554E+02
0000019   6.5182E+02  9.6733E+01  3.7480E+01
0000020   3.7166E+02  3.3586E+02  7.6480E+01
0000021   3.6817E+01  1.9124E+02 -6.9902E+01
0000022   3.3179E+02  2.5520E+02  1.7453E+02
0000023   9.8768E+01  1.0775E+02 -5.8830E+00
0000024   1.9810E+02  1.5852E+02  2.4028E+01
0000025   6.3339E+02 -4.9890E+01  1.7153E+02
0000026   4.5321E+02  2.0650E+02 -2.7665E+02
0000027   3.8408E+02 -7.3749E+01  3.0791E+02
0000028   7.2475E+02  1.2571E+02  2.9589E+02
0000029   2.0639E+02  4.9990E+01 -7.0211E+01
0000030   3.9200E+02 -1.6393E+02 -1.4495E+02
0000031   3.3212E+02 -1.5071E+02 -1.8285E+02
0000032   4.8835E+02 -6.7340E+01 -1.1890E+02
0000033   4.7209E+02 -5.7919E+01 -3.4624E+01
0000034   3.3371E+02  3.0536E+02  1.1137E+02
0000035   2.9207E+02 -4.1670E+02 -1.0905E+02
0000036   6.6316E+02 -4.4161E+02 -4.9801E+01
0000037   7.2292E+02  2.1619E+02  3.9596E+02
0000038   4.1328E+02 -2.1457E+02 -1.0817E+02
0000039   6.5285E+02 -2.2640E+02 -2.4791E+02
0000040   2.9571E+02  7.3887E+01 -1.7826E+02
0000041   3.5300E+02 -7.3649E+00  1.1675E+02
0000042   9.0718E+02 -2.1083E+02 -1.8682E+02
0000043   2.2669E+02  8.0390E+01  3.0388E+02
0000044   4.1359E+02  1.7550E+02 -9.5869E+01
0000045   5.2820E+02  4.4812E+02 -3.0585E+02
0000046   2.1336E+02 -1.8149E+02 -2.1113E+02
0000047   1.9522E+02  2.3861E-01  9.3119E+01
0000048   2.5627E+02  1.7249E+02 -8.8443E+01
0000049   2.9627E+02  5.7142E+02 -2.8016E+01
0000050   4.4907E+02 -7.2659E+01 -3.0741E+02
0000051   4.6575E+02  3.6201E+01  3.6637E+02
0000052   3.2495E+02 -2.3014E+02  1.2806E+02
0000053   2.9586E+02  3.8315E+00 -3.2929E+02
0000054   7.1020E+02 -4.5598E+01 -1.7226E+02
0000055   2.9358E+02  3.0870E+02 -2.6194E+02
0000056   1.1816E+02  1.6668E+02  3.3497E+02
0000057   2.9193E+02  1.7693E+02  1.6802E+02
0000058   7.7010E+02 -1.2290E+02  6.3363E+01
0000059   5.8407E+01 -8.8537E+01 -7.3351E+01
0000060   5.6060E+02 -2.2167E+02  1.1293E+02
0000061   1.8491E+02  2.0079E+01  2.1161E+02
0000062   7.1688E+02  2.3770E+00 -2.3433E+02
0000063   1.6706E+02  2.8125E+02 -9.4279E+01
0000064   2.5031E+02 -6.4557E+01 -1.3695E+02
0000065   1.6069E+02 -5.9647E+01  9.4439E+01
0000066   3.2790E+02 -9.6185E+01 -2.7863E+02
0000067   5.9915E+02 -1.9256E+02  5.5745E+01
0000068   4.5395E+02  2.4169E+02  3.3007E+01
0000069   4.1884E+02  3.1412E+02  1.6425E+02
0000070   3.7314E+02 -2.2092E+02  1.8688E+01
0000071   6.4651E+02 -1.1483E+02  1.7390E+02
0000074   2.7958E+02  3.0351E+00  2.3039E+02
0000076   3.3065E+02  1.0221E+02  5.4460E+01
0000077   4.2257E+02 -1.0579E+02 -1.1579E+02
0000078   2.6668E+02 -1.4480E+02 -2.5570E+01
0000079   2.0307E+02  9.6438E+01 -5.9169E+02
0000080   1.4243E+02  1.5994E+02  4.3475E+02
0000081   1.3290E+02 -4.3872E+01  5.4052E+01
0000082   4.7212E+02 -1.9350E+02  7.4220E+01
0000083   7.0421E+02 -2.7276E+02 -3.0886E+02
0000084   4.7621E+02 -3.0240E+02  4.1433E+02
0000085   1.8875E+02 -9.4659E+01  3.1981E+02
0000086   2.6366E+02  4.3352E+02 -4.9803E+02
0000087   5.4616E+02  4.0266E+02 -2.1044E+02
0000088   6.0426E+02  1.4780E+02  1.9103E+02
0000089   3.5289E+02  1.0583E+02 -1.4628E+02
0000090   4.0751E+02  2.1052E+02  1.2608E+02
0000091   5.7709E+02 -7.7245E+01 -5.6639E+02
0000092   5.9599E+02  2.5818E+02  3.4154E+02
0000093   2.5523E+02 -7.9371E+00  4.7130E+02
0000095   7.0506E+02  4.7472E+01  2.4875E+01
0000096   3.7317E+02  4.0006E+02 -8.7937E+01
0000097   4.0276E+02 -3.0978E+02 -1.4222E+02
0000098   4.2706E+02  6.5266E+01 -4.7014E+00
0000099   4.9110E+02  3.8219E+01 -5.2949E+02
0000100   4.1388E+02 -2.2628E+02 -1.3930E+02
0000101   5.6061E+01 -2.0438E+02 -2.9385E+02
0000102   3.6229E+02  6.0653E+01 -1.4152E+02
0000103   1.5476E+02 -1.2415E+02  4.4434E+01
0000105   6.4744E+02 -3.1744E+02 -1.2600E+02
0000106   5.1901E+02 -2.2131E+02 -2.3602E+02
0000107   5.6287E+02 -6.8712E+01  5.4730E+02
0000108   5.1245E+01  2.9098E+01  1.5448E+02
0000109   5.2749E+02  2.9084E+02  2.2767E+02
0000110   4.4460E+02 -1.1305E+02 -1.5565E+00
0000111   2.0389E+02  3.8625E+02 -1.1322E+02
0000112   7.0696E+02 -6.4134E+01 -1.2031E+02
