============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   3.8083E+02  1.9310E+02  1.3290E+02
0000002   9.2755E+01 -8.3050E+01 -4.4074E+01
0000003   1.0020E+02  5.5808E+01 -7.3327E+01
0000004   1.3254E+02 -7.1440E+01 -1.5229E+02
0000005   2.7765E+02 -8.0175E+01  1.8620E+02
0000006   3.7132E+02 -3.4917E+02 -2.2280E+02
0000007   1.1053E+02  9.8416E+01 -1.6508E+02
0000008   1.8686E+02  1.3121E+01  6.9934E+01
0000009   2.1138E+01  7.0306E+01 -3.2965E+01
0000010   1.8001E+02 -2.5250E+01 -2.0275E+02
0000011   8.4521E+01  1.5234E+02  1.6235E+01
0000012   2.2150E+02 -1.4758E+02  8.3511E+01
0000013   3.3289E+01 -1.7869E+01  2.2816E+02
0000014   3.6548E+02  8.9315E+01  1.4670E+01
0000015   6.8762E+01 -4.6812E+01 -5.1117E+01
0000016   4.0547E+02 -2.0597E+02 -5.1520E+01
0000017   3.9658E+02  5.3932E+01  7.9794E+01
0000018   2.0751E+02 -1.3612E+02 -2.1351E+02
0000019   2.5658E+02 -6.2059E+01  1.3394E+02
0000020   5.3822E+01  1.8065E+02  3.1138E+01
0000022   1.3293E+02  5.2909E+01 -1.1205E+02
0000023   3.4693E+02 -2.7816E+02  9.8547E+01
0000024   2.0325E+01  1.6865E+02 -1.6378E+02
0000026   1.2972E+02  1.7531E+02 -6.1608E+01
0000027   1.0681E+02  6.6946E+01  1.9992E+02
0000028   4.2100E+02 -7.4339E+00 -1.1653E+02
0000029   3.2539E+02  4.0930E+01 -7.8070E+01
0000030   4.9291E+02  1.4713E+02 -2.2749E+02
0000031   2.9574E+02 -1.2230E+02 -7.8276E+01
0000032   1.4247E+02 -4.4531E+01 -1.3732E+02
0000033   2.8249E+02 -1.0648E+02  2.0137E+02
0000034   1.3932E+02 -6.8058E+01  2.0813E+02
0000035   2.0351E+02 -7.9910E+01 -4.8346E+01
0000036   1.6990E+01  1.7154E+02 -2.1211E+01
0000037   1.9859E+02 -1.1615E+02 -2.5456E+02
0000038   1.1943E+02 -6.8196E+01 -2.3928E+02
0000039   9.8531E+01  5.5048E+01 -1.6780E+02
0000041   5.5895E+01  8.9205E+01  1.6016E+02
0000042   3.6620E+01 -3.5680E+01  3.1030E+01
0000043   1.5868E+02 -7.8152E+01 -3.7106E+01
0000044   2.0091E+02 -1.1227E+00 -1.5704E+01
0000045   5.4414E+02  2.1245E+02  1.4073E+02
0000046   9.5677E+01 -7.7676E-01  3.7614E+01
0000047   2.3181E+02  1.3068E+02  6.3502E+01
0000049   2.4550E+02  1.9289E+02  1.6858E+02
0000050   3.9811E+02 -8.0021E+00 -7.2798E+01
0000051   3.0868E+02  1.6289E+02  3.6069E+01
0000052   3.1263E+02 -4.8716E+00  1.8173E+02
0000053   3.1342E+02 -2.3934E+01 -2.7255E+01
0000054   3.9893E+02  7.5737E+00  2.7685E+01
0000055   3.5108E+02  2.9641E+01 -1.6994E+02
0000056   4.0225E+02  9.9177E+01  1.4852E+02
0000057   2.0577E+02 -4.9958E+01 -1.7993E+01
0000058   1.1296E+02 -5.6839E+01 -8.2076E+01
0000059   2.9349E+02 -6.2095E+01 -1.3525E+02
0000060   2.6022E+02  1.4164E+02 -1.7832E+02
0000061   8.8346E+01  1.9692E+02 -1.6056E+02
0000062   6.7383E+01 -1.1450E+02  6.2589E+01
0000063   2.3653E+02  9.2048E+01  1.5243E+02
0000064   2.7265E+02  1.5525E+02 -1.0522E+02
0000065   1.7331E+02 -5.5431E+01  1.2231E+02
0000066   1.1072E+02 -1.6238E+02  1.0313E+02
0000067   3.1965E+01 -6.4694E+00 -3.8528E+01
0000068   1.5794E+02 -6.7784E+01 -5.4368E+01
0000069   7.7462E+01 -9.1964E+01  2.8939E+02
0000070   3.2332E+01  1.2990E+01  7.9703E+01
0000071   4.0292E+02  2.4218E+02  2.6044E+02
0000072   3.1823E+02  2.5269E+01 -6.6403E+01
0000073   3.9410E+02  1.7637E+02  4.3041E+01
0000074   2.7669E+02 -9.7765E+01 -1.2404E+01
0000075   2.3477E+02 -4.4386E+00  7.6135E+01
0000076   4.2360E+02 -7.3291E+01  8.1838E+01
0000077   1.5652E+02  1.4819E+01  1.1130E+02
0000078   5.8185E+02  3.0992E+01  2.3039E+01
0000079   2.3040E+02  2.1622E+01  2.5382E+02
0000080   1.9910E+02 -1.1876E+02 -8.8118E+01
0000081   2.6925E+02  8.6717E+00  8.7151E+01
0000082   3.2569E+02 -2.2277E+01 -2.6787E+01
0000083   2.1014E+02 -3.5701E+02  1.2462E+00
0000084   2.7208E+02 -2.2290E+01 -1.4036E+01
0000085   1.3126E+01  3.9481E+01 -1.1187E+02
0000086   3.1581E+02  7.3424E+00 -3.6118E+02
0000087   3.5631E+02  1.1498E+02  1.1490E+02
0000088   4.4861E+02 -9.0587E+01 -1.1364E+01
0000089   1.1108E+02  2.5590E+01  8.1707E+01
0000090   2.3806E+02 -1.4198E+02  5.3853E+01
0000091   2.9962E+02 -2.2731E+02  2.6909E+02
0000092   2.5017E+02 -1.0189E+02 -1.8794E+01
0000093   1.9554E+02  1.6289E+02  6.3225E+01
0000094   3.2945E+02  5.1637E+01  5.2805E+01
0000095   4.2186E+02  8.5054E+01  1.3982E+02
0000096   8.7947E+01  8.6957E+01  1.1126E+02
0000097   2.5215E+02 -6.3648E+01 -4.6548E+01
0000098   8.8452E+01 -4.5491E+01  2.0039E+02
0000099   1.0601E+02  8.0597E+01 -3.0228E+02
0000100   1.2300E+02 -8.7565E+01  3.6695E+01
0000101   4.6748E+01 -8.3439E+01  1.2140E+02
0000102   3.5314E+02  1.9235E+02 -1.9119E+01
0000103   1.6829E+02 -5.8986E+01 -1.1454E+02
0000104   9.5236E+01  5.5072E+01 -4.8749E+01
0000105   2.9750E+02 -2.3448E+01 -8.4803E+01
0000106   6.3126E+01  8.9678E+00  1.2350E+01
0000107   1.2983E+02  2.5961E+01 -1.1905E+02
0000108   2.0238E+02 -1.0233E+02 -2.0966E+01
0000109   1.6985E+02 -1.5412E+02  2.0962E+02
0000110   2.3585E+02  5.6217E+01  2.9969E+02
