============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   4.0015E+02 -4.5725E+02 -3.6862E+02
0000002   7.4054E+02  3.2263E+02 -3.1233E+02
0000005   4.9135E+02 -1.3420E+02  1.6737E+02
0000006   7.5050E+02  2.7002E+01  2.8340E+01
0000007   1.8189E+02  4.0634E+02  2.1406E+02
0000008   1.2546E+02 -1.4231E+02 -1.8153E+02
0000009   1.8581E+02 -3.2723E+02 -2.2904E+02
0000010   2.1470E+02  2.3212E+02  1.7301E+02
0000011   1.5336E+02 -2.0096E+02 -2.7811E+02
0000012   4.1975E+01  5.4747E+02  1.7767E+02
0000013   1.1110E+02  1.7714E+02  1.6107E+02
0000014   7.7760E+02 -9.6714E+01 -1.9182E+02
0000015   2.0381E+02 -2.0033E+02  1.0501E+02
0000016   4.1417E+02 -2.7199E+02  5.6194E+01
0000017   3.0023E+02  2.0512E+02 -5.9513E+01
0000018   2.4090E+02 -1.0541E+02 -7.0334E+01
0000019   3.5978E+02  4.0283E+02 -1.5044E+00
0000020   6.9239E+02  7.7897E+00 -1.5521E+02
0000021   1.5327E+02 -3.2729E+01  4.3518E+02
0000022   3.2715E+02  3.6544E+02  1.1776E+01
0000023   8.4742E+01 -1.0202E+02 -2.1282E+02
0000024   5.8194E+02 -8.2384E+01  1.6165E+02
0000025   6.2441E+02 -5.8145E+01 -2.0432E+02
0000026   4.5626E+02  5.1329E+01 -1.4866E+02
0000027   2.1088E+02  1.7996E+02  2.8478E+02
0000029   7.9901E+02  5.0177E+01  8.7325E+00
0000030   1.9295E+02 -1.3998E+02  6.2848E+01
0000031   2.5824E+02 -7.3650E+01  1.0997E+02
0000032   6.8283E+02 -1.6041E+02 -3.4216E+02
0000033   1.0121E+02  4.0919E+01  1.8056E+02
0000034   2.0455E+02 -3.5413E+02 -1.4738E+02
0000035   2.0987E+02  4.4564E+01  4.8332E+01
0000036   4.3211E+02  1.5344E+02 -2.7544E+01
0000037   1.4078E+02  3.4577E+02 -4.2495E+01
0000038   1.1791E+02  4.8960E+02 -4.4861E+02
0000039   6.5187E+01 -1.2321E+02 -2.8850E+02
0000040   2.2330E+02  3.6214E+02 -8.4378E+01
0000041   1.7735E+02  3.1470E+01  4.8657E+01
0000042   2.4793E+02 -1.2596E+01  3.5337E+01
0000043   9.7221E+02  1.2858E+02  5.2510E+00
0000044   5.5868E+02 -3.5788E+02 -3.4436E+01
0000045   5.6664E+02 -2.9193E+01 -2.3599E+02
0000046   3.8981E+02  1.3529E+02  1.5823E+02
0000047   2.3423E+02  2.0426E+02  2.6525E+02
0000048   2.8567E+02  3.8227E+02  1.1094E+02
0000049   4.2519E+02  3.3953E+02  2.4422E+02
0000050   5.6284E+02 -1.3961E+02  6.1079E+01
0000051   3.4947E+02  1.5384E+02  7.7763E+01
0000052   2.2794E+02 -5.4314E+01  2.9964E+02
0000054   7.2726E+02  2.9063E+01 -3.4982E+01
0000055   5.5280E+02  2.7343E+02 -4.2067E+01
0000056   4.0193E+02  9.8097E+01 -1.0679E+02
0000058   6.8052E+02  1.1961E+02 -1.7282E+01
0000059   6.2359E+02  2.0813E+02 -2.2025E+01
0000060   3.0780E+02 -3.6562E+00  1.5333E+02
0000061   2.7613E+02  1.0493E+02 -1.2464E+02
0000062   2.7365E+02 -2.3600E+01  5.3985E+02
0000063   6.2873E+02  5.5819E+00  3.8421E+01
0000064   2.0364E+02 -1.8406E+02  3.6839E+02
0000065   5.3640E+01 -2.8859E+02  5.3420E+01
0000066   2.6378E+02  1.4406E+02 -4.6565E+01
0000067   1.3526E+02 -4.6270E+01 -5.4626E+01
0000068   2.1070E+02 -8.4893E+01  2.3829E+02
0000069   5.8850E+02 -1.6540E+02  2.6221E+02
0000070   8.0705E+02 -4.4988E+01 -2.1916E+02
0000071   3.9717E+01  5.1777E+02 -9.9393E+01
0000072   3.0661E+02 -5.9627E+01 -2.3530E+01
0000073   5.6510E+02  2.3721E+02 -1.3426E+01
0000074   3.9682E+02  2.6574E+02 -4.1909E+02
0000075   4.9784E+02  3.0831E+02  1.4702E+01
0000076   3.5853E+02 -5.8104E+01 -2.2174E+01
0000077   8.6584E+02 -8.8742E+01 -2.4939E+02
0000078   1.7530E+02 -1.0756E+02 -2.0742E+02
0000079   1.9566E+02 -2.5720E+01  1.3569E+02
0000080   3.8676E+02 -4.2572E+02 -1.3016E+02
0000081   5.7911E+02 -2.9236E+02 -1.7014E+02
0000082   2.5437E+02 -2.7244E+02 -1.8504E+02
0000083   3.6058E+02  1.8347E+02 -1.4769E+02
0000084   4.7448E+02  2.3193E+01  5.3051E+02
0000085   2.0338E+02  1.3204E+02 -1.7989E+02
0000086   4.8303E+02 -4.5509E+02 -7.7834E+01
0000087   3.9532E+02 -2.7276E+01  1.3723E+02
0000088   1.8214E+02  8.2279E+01  2.5225E+02
0000089   5.5531E+02  1.7426E+02 -7.8206E+01
0000090   5.6799E+02  4.7931E+01 -1.8721E+02
0000091   3.2561E+02  1.2183E+02 -9.6001E+01
0000092   6.9485E+02 -1.8969E+02  5.7081E+01
0000093   4.9905E+02  3.9093E+01  1.7196E+02
0000094   3.7430E+02 -1.1061E+02  9.8643E+01
0000095   2.8403E+02  1.7189E+02  1.9226E+02
0000096   6.3609E+02  7.0404E+00  3.7502E+01
0000097   6.7271E+02 -1.7186E+02  2.6922E+02
0000098   2.7597E+02 -4.9290E+00  2.7083E+02
0000099   2.6979E+02 -4.9495E+01  1.7362E+02
0000100   4.7713E+02 -1.1216E+02 -4.8471E+01
0000101   3.5468E+02 -6.7710E+01 -1.3869E+02
0000102   3.0242E+02 -3.9699E+02 -1.5501E+02
0000103   4.3578E+02  1.5043E+02  5.9714E+01
0000104   3.8304E+02 -3.5923E+02  1.6656E+02
0000105   6.8490E+02 -1.0614E+02 -7.2808E+01
0000106   5.4254E+02 -3.4291E+02  1.3577E+02
0000107   1.2171E+02 -3.1437E+02  1.1132E+02
0000108   4.4807E+02  6.2912E+01 -9.7052E+01
0000109   4.0251E+02  1.7333E+02 -4.0012E+02
0000110   4.7949E+02 -3.1245E+02  1.5469E+01
0000112   3.7424E+02 -1.4012E+01 -2.5653E+02
