============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.9554E+02  2.2614E+02 -2.8905E+02
0000002   2.9882E+02 -6.4389E+01 -3.3793E+01
0000005   3.5768E+02 -2.0628E+02  4.8300E+01
0000006   2.3106E+02 -3.5598E+01 -3.2906E+02
0000007   4.4142E+02  3.3793E+01  1.3281E+02
0000008   2.1542E+02 -2.8077E+02  3.3509E+01
0000009   4.0097E+02 -3.3122E+02  1.2927E+02
0000010   7.8856E+01  2.3470E+02 -1.4669E+02
0000011   6.2401E+02 -3.7563E+01  4.3688E+01
0000012   2.4273E+02 -2.3896E+02 -2.9445E+02
0000013   6.6727E+02 -2.2556E+02 -1.3111E+00
0000014   2.4000E+02 -3.6966E+02 -1.6209E+01
0000015   4.2126E+02  1.7611E+02  1.6172E+02
0000016   6.1504E+02 -2.3151E+02  1.4028E+02
0000017   6.1003E+02 -2.1992E+02 -4.1254E+02
0000018   3.1194E+02 -1.2315E+02  1.6090E+02
0000019   5.2763E+02  5.1284E+02 -7.7950E+00
0000020   3.8265E+02 -2.6748E+02 -9.6192E+01
0000021   5.2806E+02  1.4418E+01  4.0092E+02
0000022   4.1796E+02  3.0694E+02 -5.4702E+01
0000023   3.4410E+02 -2.4718E+02  7.2051E+02
0000024   5.9099E+02  6.4300E+01  2.3668E+02
0000025   5.6031E+02  1.1876E+02 -8.8709E+01
0000026   4.4140E+02  2.5993E+02  3.3026E+02
0000027   2.6216E+02 -2.9943E+02 -2.7313E+01
0000028   4.6757E+02  1.4660E+02 -2.3026E+02
0000029   4.6935E+02 -3.2187E+02  8.7339E+01
0000030   2.6414E+02 -1.1462E+02 -5.4348E+01
0000031   2.0925E+02  1.6098E+02 -1.1583E+02
0000032   7.9233E+02 -6.5816E+01  3.0105E+02
0000033   1.2384E+02 -9.4356E+01  2.9166E+02
0000034   2.5671E+02 -4.3616E+02 -1.5104E+02
0000035   5.6334E+01 -5.5671E+01  1.6131E+02
0000036   5.5273E+02 -1.8221E+01 -5.7899E+01
0000037   3.6613E+02 -4.1612E+02  1.2635E+02
0000038   3.9772E+02 -8.2926E+01  2.4269E+02
0000039   6.2526E+02 -2.6395E+02 -2.0490E+02
0000040   6.8835E+02 -1.8005E+01  1.8101E+02
0000041   2.9867E+02 -1.1488E+02  1.1691E+02
0000042   1.9365E+02  1.0722E+02  2.9393E+02
0000043   2.2331E+02 -2.3961E+02  4.4174E+02
0000044   2.9575E+02  1.0027E+02  1.5383E+02
0000045   5.0362E+02  9.4654E+01 -3.1433E+01
0000046   7.1036E+02  4.9428E+02 -1.4312E+02
0000047   3.5579E+02 -5.0696E+01 -2.8934E+02
0000048   1.7062E+02 -2.9123E+01 -2.4049E+02
0000049   2.6990E+02 -2.0129E+02 -1.3865E+02
0000050   1.7477E+02 -1.6093E+02 -5.3697E+00
0000051   3.3390E+02 -2.5984E+02 -6.5233E+00
0000052   4.1994E+02  7.9588E+01  9.1185E+01
0000053   5.0431E+02 -6.5030E+01  1.2230E+02
0000054   5.7554E+02 -3.2853E+02  2.8291E+02
0000055   8.8608E+01 -2.8764E+02 -1.9896E+02
0000056   5.1084E+02  1.4908E+02 -8.0570E+01
0000057   4.0845E+02 -2.2652E+02 -2.5457E+01
0000058   4.1629E+02  1.4987E+02 -4.8093E+02
0000060   5.4226E+02  1.7898E+01 -1.4236E+02
0000061   1.0941E+02  1.7621E+02  3.4225E+02
0000062   3.8935E+02 -8.5749E+01 -3.6273E+02
0000063   5.2821E+02 -1.2935E+02 -3.1031E+02
0000064   1.9218E+02  7.3033E+01 -6.1566E+01
0000065   5.3002E+02  1.6102E+02  6.5645E+01
0000066   6.4495E+02 -1.9173E+01 -2.5875E+02
0000067   1.5213E+02  1.9489E+02 -2.9573E+01
0000068   4.9917E+02 -6.9040E+02 -5.3666E+00
0000069   4.9002E+02  3.1045E+02 -2.2450E+02
0000070   3.6633E+02 -2.6508E+02 -3.3511E+01
0000071   2.9812E+02  2.6148E+02  5.0874E+01
0000072   5.0127E+02 -2.8743E+02  1.1427E+02
0000073   3.3261E+02  1.6918E+02  3.3569E+02
0000074   2.7904E+02 -2.8914E+02 -5.0313E+01
0000075   5.3204E+02  1.7593E+02 -2.2311E+02
0000076   3.5682E+02  1.3835E+02  1.1189E+02
0000077   1.9590E+02 -2.0912E+02  9.4944E+00
0000078   4.0352E+02 -4.7507E+01 -3.3821E+01
0000080   6.5777E+02  2.0958E+02 -2.3056E+02
0000081   6.1865E+02 -8.8435E+01 -1.2919E+02
0000082   4.4533E+02 -2.1821E+02  8.3437E+01
0000083   6.9017E+02  4.1944E+02 -2.1829E+02
0000084   5.2459E+02  7.7957E+01  1.3642E+01
0000085   3.9255E+01 -2.0952E+02  2.6925E+02
0000086   3.0407E+02  3.1327E+02  2.7241E+02
0000087   5.2079E+02 -1.2600E+02 -2.5479E+02
0000088   2.7665E+02  4.6527E+01 -1.9000E+01
0000089   3.3858E+02  3.6980E+02 -2.7073E+01
0000090   7.3324E+02 -1.3319E+02  3.9738E+02
0000091   3.9279E+02 -1.1935E+02 -7.9313E+01
0000093   2.7920E+02  6.7040E+01 -1.9402E+02
0000094   5.2944E+02 -9.0426E+01  1.2098E+02
0000095   4.9259E+02 -2.5043E+02 -2.2880E+02
0000096   3.2401E+02  1.0152E+02  1.2943E+01
0000097   3.5895E+02  9.6788E+01 -2.7838E+02
0000098   5.9207E+02  2.3448E+02  2.7365E+02
0000099   4.0864E+02 -2.2694E+02  1.6652E+02
0000100   7.7574E+02 -1.7476E+02 -7.3630E+01
0000101   4.5784E+02  1.3821E+02 -5.1049E+01
0000102   3.1090E+02 -2.0666E+02 -5.8803E+00
0000103   4.7956E+02  9.0032E+01 -7.1957E+01
0000104   3.0052E+02 -4.0168E+01  3.4742E+02
0000105   1.9715E+02 -1.2926E+02 -3.9983E+02
0000106   3.3144E+02 -6.7675E+01  4.4100E+01
0000107   6.1379E+02  2.5562E+02  3.3402E+01
0000108   2.3741E+02 -2.3381E+02  1.8653E+02
0000109   4.8135E+02 -3.2964E+02  4.0966E+01
0000110   4.3768E+02  9.4504E+01 -4.2484E+02
0000111   3.4145E+02  5.1030E+01 -2.6450E+02
