============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.5236E+02 -2.4987E+00 -7.1062E+01
0000002   8.0133E+02 -2.1576E+02 -1.1476E+02
0000003   5.4440E+02  3.2965E+02 -1.7625E+02
0000004   7.2552E+02  2.8347E+02 -1.2352E+02
0000005   8.2849E+02 -7.2336E+01  3.3675E+01
0000006   2.6385E+02 -1.9856E+02  8.8245E+01
0000007   4.4476E+02  3.7885E+02  4.5228E+01
0000008   3.0213E+02 -2.9960E+02  5.2214E+02
0000009   3.7342E+02  1.9129E+02  3.5702E+02
0000010   6.0739E+01 -1.9578E+02  2.3846E+02
0000011   1.0684E+02  2.1740E+02  5.4176E+01
0000012   6.0515E+02  5.5272E+01 -1.5091E+02
0000013   2.7240E+02  4.1245E+02 -5.2774E+01
0000014   3.4699E+02 -3.4185E+02 -2.9022E+02
0000015   2.2285E+02 -4.7172E+02  5.1746E+01
0000016   4.0943E+02  1.8809E+02  4.4530E+01
0000018   2.2243E+02  6.6108E+01  7.4581E+01
0000019   4.5544E+02  1.3057E+02 -2.1346E+02
0000020   3.5474E+02  5.1986E+01 -1.9172E+02
0000021   5.5777E+02 -5.4741E+01 -6.7565E+01
0000022   2.8311E+02  2.5615E+02  1.0264E+02
0000023   5.0860E+02  1.6985E+02 -3.8682E+02
0000024   1.2404E+02 -4.5500E+01  8.1184E+01
0000025   8.3477E+02 -1.0641E+02  4.2107E+01
0000026   4.2200E+02  1.6869E+02 -4.8819E+01
0000027   4.2639E+02  1.2812E+02  3.8537E+02
0000028   4.3711E+02  2.0875E+02 -2.5291E+02
0000029   3.0532E+02 -2.1347E+02  1.1642E+02
0000030   5.0338E+02  1.0973E+02 -6.8982E+01
0000031   8.5901E+02  1.4401E+02  1.8697E+02
0000032   1.7892E+02 -2.7381E+02 -4.9571E+02
0000033   3.8240E+02  2.3732E+02  5.2850E+02
0000034   5.3250E+02 -1.0084E+00 -2.0469E+02
0000036   1.9860E+02  1.4513E+02 -7.6773E+01
0000037   3.3180E+02  1.4119E+02  2.3239E+02
0000038   6.4633E+02 -2.4505E+02  2.6920E+02
0000039   1.9716E+02 -1.9626E+02 -5.1138E+02
0000040   3.3303E+02 -1.6964E+01 -2.3841E+02
0000042   2.9367E+02 -4.3050E+02  7.0920E+01
0000044   9.0363E+01  4.4923E+01 -1.3565E+02
0000045   4.8140E+02  9.1403E+01 -4.1570E+01
0000046   4.6921E+02  1.2787E+01 -3.3302E+02
0000047   8.8971E+02 -1.9696E+02  7.5095E+01
0000048   1.5933E+02 -1.5027E+02 -2.6814E+02
0000049   5.7998E+02 -3.5554E+02  1.5518E+02
0000050   2.8039E+02  4.6666E+01 -1.6182E+02
0000051   2.2070E+02 -1.0204E+01 -1.9825E+02
0000052   6.5174E+02 -4.4636E-01  8.7928E+00
0000053   9.2945E+02 -5.7384E+01  1.7364E+02
0000054   2.3750E+02 -4.0093E+01 -4.0145E+01
0000055   4.3190E+02  1.5825E+02 -1.3989E+02
0000056   2.1898E+02 -6.0418E+02 -4.7678E+02
0000057   1.2091E+02 -2.8310E+01 -2.8872E+01
0000058   5.5240E+02 -9.9306E+01 -4.7076E+02
0000059   2.4537E+02 -1.3021E+02  1.4866E+02
0000060   4.2407E+02  1.0549E+02 -1.7612E+02
0000061   3.1867E+02  1.2091E+02  2.8617E+02
0000062   3.7116E+02  2.4323E+02 -7.1872E+01
0000063   1.0091E+02  2.5762E+01 -3.8813E+02
0000064   2.8383E+02  3.1705E+02  3.2100E+01
0000065   4.2829E+02  5.9955E+01 -3.4360E+02
0000066   3.5439E+02 -1.0012E+02 -3.8666E+02
0000067   4.8293E+02 -1.3207E+01 -4.7525E+01
0000068   1.7149E+02  1.7959E+02  4.7053E+01
0000069   1.6444E+02 -1.9276E+00  4.2353E+02
0000070   3.6086E+02 -5.3929E+01  6.5550E+01
0000071   2.8371E+02 -2.0498E+02  2.1613E+02
0000072   2.7312E+02 -4.9163E+01 -1.9806E+02
0000073   1.1530E+02 -9.9006E-01 -3.8382E+00
0000074   3.9167E+02 -2.7766E+02  1.5886E+02
0000075   1.9693E+02  3.8432E+01  2.8797E+02
0000076   2.9317E+02 -1.6426E+02  3.5343E+01
0000077   4.2055E+02  6.3284E+01 -1.9564E+02
0000078   6.0450E+02 -1.8790E+02 -1.5126E+01
0000079   4.2236E+01 -3.8444E+02  1.0675E+02
0000080   5.0677E+02  6.7436E+01  1.5131E+02
0000082   1.6096E+02  1.7860E+02  3.5253E+01
0000083   3.7022E+02  1.4620E+01 -4.3095E+02
0000084   4.4241E+02  2.9544E+01  1.9113E+01
0000085   3.8055E+02 -1.0617E+02  5.6970E+01
0000086   1.3140E+02 -1.7831E+02 -2.8999E+00
0000087   5.4291E+02  2.8536E+02 -1.2383E+02
0000088   1.8807E+02  6.1986E+01 -1.6730E+02
0000089   5.7866E+02 -7.4695E+01 -1.0541E+02
0000091   3.5233E+02  9.7046E+01  2.0188E+01
0000092   2.8876E+02 -8.6603E+01 -2.4234E+02
0000093   6.2524E+02 -9.2736E+01 -1.8365E+02
0000094   2.8039E+02 -1.7018E+01  1.5665E+02
0000095   1.4667E+02  4.2296E+01  4.4253E+01
0000096   3.3729E+02 -3.8375E+01 -3.4840E+02
0000097   6.6446E+02  5.5666E+01 -4.0848E+01
0000098   1.7942E+02 -5.7470E+01 -1.6184E+02
0000099   3.0513E+02  2.4513E+02 -2.7334E+02
0000100   4.0069E+02  5.2036E+00 -1.2524E+02
0000101   3.8907E+02  2.5239E+01 -6.4859E+01
0000102   2.7223E+02  3.1339E+02 -1.2728E+02
0000103   6.1476E+02 -1.1488E+02  8.8744E+01
0000104   1.4827E+01 -1.7660E+02  3.8715E+01
0000105   1.5359E+02 -2.0200E+02  5.4380E+01
0000106   4.7373E+02  4.9195E+01  2.9001E+01
0000107   5.7718E+02  2.0219E+01 -1.4128E+02
0000108   5.2818E+02 -3.3686E+01 -1.3218E+02
0000109   2.1523E+02  2.6633E+02 -1.4810E+02
0000110   3.0814E+02  1.9594E+02  9.8620E+01
0000111   5.3852E+02  1.9008E+02 -1.9860E+02
0000112   5.1498E+02  2.8184E+01  1.1270E+00
