============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.5271E+02  5.4175E+02  1.1766E+02
0000002   1.4472E+02  2.0899E+02 -1.5320E+02
0000003   3.2395E+02  2.4054E+02  2.8606E+02
0000004   3.7280E+02  3.6826E+01 -2.4867E+02
0000005   1.1202E+02  2.1661E+01 -1.1292E+02
0000006   1.6018E+02 -1.2458E+02 -2.0616E+02
0000007   5.0810E+02  1.2016E+02 -2.0897E+02
0000008   6.5340E+02 -3.3463E+02  4.2057E+02
0000009   3.0790E+02 -1.5288E+02 -5.2534E+02
0000010   6.1213E+02 -1.3479E+02 -1.7443E+02
0000011   4.3715E+02  1.0374E+02  4.0963E+01
0000012   6.9648E+02 -5.7798E+01  4.8655E+00
0000013   4.5318E+02  2.3477E+02  1.5903E+02
0000014   3.4393E+02 -9.0897E+01  3.2214E+02
0000015   4.5773E+02 -3.0061E+00  1.7470E+01
0000016   4.9347E+02  1.0186E+02  4.2963E+02
0000017   4.6216E+02  4.7303E+02  1.5708E+02
0000018   5.2636E+02  1.8519E+02  9.8977E+01
0000019   2.1783E+02 -7.6116E+01 -5.9368E+01
0000020   2.3012E+02  1.5982E+02  1.0385E+02
0000021   3.6884E+02  2.9016E+02  8.0240E+01
0000022   4.6064E+02 -1.9957E+02  2.5040E+01
0000023   3.8108E+02  8.3364E+01  3.1651E+02
0000024   6.3631E+02 -1.2483E+02  2.9290E+01
0000025   6.7009E+02 -1.6107E+02 -2.9183E+02
0000026   5.4987E+02 -3.1531E+02 -3.4291E+02
0000027   6.2194E+02  1.5050E+02  1.1492E+02
0000028   3.9070E+02  3.2123E+01  1.7145E+02
0000029   1.5800E+02 -3.1989E+02 -1.9592E+02
0000030   3.8990E+02  3.9482E+02  2.6075E+02
0000031   2.5634E+02 -1.1404E+02  1.0970E+02
0000032   5.3623E+02  3.3064E+02  1.4347E+02
0000033   6.5349E+02  1.0034E+02 -2.4098E+02
0000034   7.4265E+02  1.9049E+02 -1.5467E+02
0000035   1.4267E+02 -3.9347E+01 -1.6817E+02
0000036   2.2879E+02  4.0803E+02 -1.0985E+02
0000037   2.6778E+02  8.4134E+01 -9.7672E+01
0000038   7.4855E+02  4.3110E+02 -1.4746E+02
0000039   2.2059E+02  4.2239E+01 -1.1182E+02
0000040   4.5098E+02 -1.9814E+02 -1.1923E+02
0000041   3.7735E+02  1.3608E+02 -3.1081E+02
0000042   9.1842E+02 -1.9829E+02  1.5135E+01
0000043   2.7308E+02  1.7259E+02  4.3074E+01
0000044   2.1257E+02  3.6419E+02  8.0222E+00
0000045   2.8152E+02 -1.6446E+02  2.9867E+02
0000046   4.6765E+02 -1.8407E+01  2.5679E+02
0000047   5.1197E+02 -7.8775E+01 -1.1873E+02
0000050   3.1560E+02 -2.4631E+01  3.2194E+02
0000051   4.7981E+02 -1.1870E+02  9.3603E+01
0000052   1.4052E+02  4.8957E+02 -4.6848E+02
0000053   8.1622E+02 -6.4735E+01 -3.3995E+02
0000054   5.1118E+02  1.8632E+02 -3.7948E+02
0000055   1.7999E+02  1.6026E+02 -6.4971E+01
0000056   4.1377E+02 -9.5546E+01  2.6683E+02
0000057   4.8678E+02 -3.8228E+01 -9.6046E+00
0000058   4.7494E+02 -9.8668E+00  9.5127E+01
0000059   5.8840E+02 -1.5843E+02  1.2865E+02
0000060   7.0755E+02  5.4096E+01  2.7182E+02
0000061   5.3086E+02 -2.3914E+01  1.4832E+02
0000062   5.7981E+02  1.5445E+01  9.4244E+01
0000063   4.1108E+02  1.4592E+02  2.2958E+02
0000064   6.5951E+02 -1.2051E+02  3.0909E+02
0000065   5.5540E+02 -5.2180E+00  2.0469E+02
0000066   4.5081E+02  4.0936E+02  2.4492E+01
0000067   2.5070E+02 -2.7271E+01 -3.8746E+01
0000068   3.3348E+02 -1.1241E+02 -2.1918E+02
0000069   4.9726E+02 -4.2254E+02  7.8850E+01
0000070   2.8305E+02  1.8802E+01 -7.0362E-01
0000071   1.2944E+02  1.9026E+02 -1.4657E+02
0000072   3.2838E+02  8.6323E+01  1.7701E+02
0000073   8.3051E+02  2.8186E+01  1.9816E+02
0000074   6.1806E+02 -1.7968E+02 -5.8723E+01
0000075   4.5399E+02 -1.0769E+02  1.0628E+02
0000076   4.9604E+02 -1.7876E+02 -4.9482E+01
0000077   2.1754E+02 -7.4380E+00 -1.1743E+02
0000078   5.6367E+02 -4.4268E+02  6.1908E+00
0000079   1.0282E+02 -2.1119E+01 -5.9002E+01
0000080   4.1872E+01  1.4550E+02 -5.7295E+01
0000081   6.8169E+02  1.9010E+02  3.7977E+02
0000082   1.0260E+02  3.0138E+02 -2.1699E+02
0000083   2.7795E+02 -9.2688E+01  1.7651E+02
0000084   4.5286E+02 -4.2857E+01 -3.5216E+02
0000085   3.1628E+02  2.2141E+02 -8.7902E+01
0000086   3.7100E+02 -1.6811E+02 -3.8881E+02
0000087   3.3619E+02  3.4046E+01 -1.4809E+01
0000088   3.8236E+02  1.2625E+02  3.5548E+02
0000089   2.2334E+02 -1.7378E+02 -1.6775E+01
0000090   4.3617E+02 -3.2407E+02  1.8590E+02
0000091   3.2327E+02 -2.3190E+02 -4.5857E+01
0000092   4.3876E+02  2.2951E+02 -1.0876E+02
0000093   3.7616E+02 -1.4381E+02  3.6863E+02
0000094   4.9780E+02 -1.8111E+02 -3.4495E+02
0000095   2.2330E+02 -2.3101E+02  1.3031E+02
0000096   6.5859E+02 -2.4600E+02  6.1490E+01
0000097   7.4928E+02 -1.0755E+02  2.0857E+02
0000098   4.7457E+02 -2.6647E+02  7.9167E+01
0000099   4.0354E+02  7.6818E+01 -3.3300E+02
0000100   7.4110E+02 -1.3493E+02 -2.5757E+01
0000101   5.8122E+02 -1.5532E+02  1.7902E+02
0000102   6.4638E+02 -2.7518E+02 -5.3025E+01
0000103   7.2477E+02  2.1624E+02 -1.9562E+01
0000104   4.0200E+02  1.1837E+02  1.4212E+02
0000105   6.6942E+02  2.8128E+01  2.2512E+02
0000106   2.2059E+02 -3.1439E+02 -3.3242E+02
0000107   7.0293E+02  1.0611E+02 -7.3704E+00
0000108   3.5526E+02 -7.7141E+01 -1.0270E+02
