============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   3.3969E+02 -1.3189E+02  2.7720E+01
0000002   5.4914E+01 -3.0486E+01  4.0151E+01
0000004   1.9050E+02  2.8197E+02  6.7083E+01
0000006   3.8339E+02 -2.8230E+01 -8.8449E+01
0000007   3.0312E+02  3.4644E+00 -6.3811E+01
0000008   3.0213E+02  1.1675E+02 -2.2761E+02
0000009   7.6892E+01  9.5202E+01  4.8819E+01
0000010   1.8746E+02  1.4431E+01  1.0452E+02
0000011   2.6844E+02 -3.4123E+02  4.2256E+01
0000012   1.4336E+02  2.8498E+02  1.3083E+01
0000013   1.4042E+02 -2.3790E+01 -6.9866E+01
0000015   5.8590E+01 -7.9888E+01 -1.2500E+02
0000016   6.8253E+01  1.5143E+01  2.5834E+01
0000017   3.5593E+02  9.5586E+01 -1.4053E+02
0000018   2.7962E+02  9.0867E+01 -1.6881E+01
0000019   2.7798E+02 -1.2572E+02  6.0028E+01
0000020   5.0896E+02 -6.7610E+01 -1.6079E+01
0000022   1.6554E+02 -3.0731E+01 -1.1052E+02
0000023   1.5923E+02 -7.7377E+01  1.1143E+02
0000024   2.0188E+02 -1.6650E+02  6.2815E+01
0000025   3.2052E+01  2.3286E+01 -4.3318E+01
0000026   1.4542E+02  3.1013E+02  4.3820E+01
0000027   6.3174E+01  7.9028E+01  7.1352E+01
0000028   1.9258E+02 -4.5886E+02  7.7623E+01
0000029   2.4404E+02  1.9227E+01 -9.8323E+01
0000030   7.4609E+01  4.6028E+01  1.0777E+01
0000031   1.9613E+02  7.6286E+01  2.0891E+00
0000032   1.0427E+02 -2.8000E+01 -5.6173E+01
0000033   6.2628E+01 -8.3025E+01 -9.7190E+01
0000034   2.5273E+02 -3.7626E+01 -1.7335E+02
0000035   2.0120E+02 -2.6568E+02  2.1787E+02
0000036   2.0643E+02  4.4485E+01 -9.4052E+01
0000037   2.8772E+02 -1.4444E+02 -1.2073E+02
0000038   2.8562E+01  8.3555E+01 -2.9121E+01
0000039   2.9973E+02 -3.5932E+01 -1.2943E+02
0000040   2.1582E+02 -1.4175E+02 -2.4170E+02
0000041   9.6822E+01 -1.7549E+02  1.1001E+02
0000042   1.0809E+02  9.6922E+01  1.5519E+02
0000043   3.6030E+02  6.7931E+01 -9.7627E+01
0000044   3.8830E+02 -6.3256E+01  2.1189E+02
0000045   2.7053E+02 -9.6748E+01 -7.0780E+01
0000046   2.7628E+02 -1.6312E+02 -4.2395E+01
0000047   2.0296E+02  3.4005E+01 -1.4866E+02
0000048   2.9926E+02  1.0680E+02  2.7583E+02
0000049   4.5142E+02  5.7167E+01  1.5975E+02
0000050   2.6352E+01  2.7368E+01  1.4567E+02
0000051   1.1291E+02  6.3313E+01 -5.9163E+01
0000052   2.4588E+02 -1.5701E+02  4.5285E+01
0000053   4.5610E+02  8.0297E+01 -3.6161E+02
0000054   3.3384E+02  1.0078E+02  7.5323E+00
0000055   2.6068E+01  1.2270E+02  9.6764E+01
0000056   1.6792E+02  6.9295E+01  1.9077E+02
0000057   3.6742E+02  5.5058E+01  9.1801E-01
0000058   3.1487E+02 -7.4700E+00  6.1263E+00
0000059   4.8711E+02  9.3935E+01  2.0029E+02
0000060   1.2238E+02  5.6220E+01  1.2839E+02
0000061   8.0448E+01 -7.6629E+01 -2.4733E+02
0000062   3.6117E+02  2.7550E+02 -1.6062E+01
0000063   1.9631E+02 -1.9120E+02  8.3738E+01
0000064   2.6664E+02 -5.7755E+00 -4.5866E+01
0000065   2.6531E+02  2.4367E+02 -8.8051E+01
0000066   3.7088E+02  1.0236E+01 -1.9312E+02
0000067   1.5352E+02 -1.7544E+02  6.3483E+01
0000068   3.4831E+01 -2.1370E+01  2.1211E+01
0000069   2.0428E+02  6.5582E+01 -1.6022E+01
0000070   4.1119E+01 -5.9135E+00  2.0597E+01
0000071   1.3027E+02  6.6773E+01  5.4478E+01
0000072   5.8472E+01 -1.2015E+02  2.2510E+01
0000073   1.9221E+02  7.3792E+01  4.7671E+01
0000074   7.4023E+01 -1.0527E+01 -1.9043E+01
0000076   1.1778E+02 -1.5556E+02 -2.1346E+02
0000077   3.4322E+02 -1.6411E+02  2.9670E+01
0000078   2.4911E+02 -8.7195E+01 -1.1785E+01
0000079   1.2379E+02 -2.3361E+02  1.2594E+02
0000080   3.0293E+02 -2.8348E+01  7.7706E+01
0000081   1.6584E+02  8.7343E+00  5.7774E+01
0000082   7.5476E+01 -8.5935E+01  6.1214E+01
0000083   2.0755E+02  1.4408E+02  4.7543E+01
0000084   2.0203E+02 -1.5731E+00 -6.0526E+01
0000085   3.1419E+02  1.3514E+02  3.1510E+01
0000086   7.9140E+01  8.8424E+01 -2.1329E+02
0000087   2.7006E+02 -7.4726E+01 -1.0322E+02
0000088   1.9338E+01  5.2032E+01  1.4794E+02
0000089   1.8189E+02  4.9129E+01  9.2411E+01
0000090   2.8652E+02 -1.7401E+02 -2.4310E+02
0000091   3.0862E+02  8.0586E+01 -1.2876E+02
0000092   2.1998E+02  8.0768E+01  3.7347E+01
0000093   1.4153E+02 -7.0901E+01  1.9039E+02
0000094   1.0237E+02 -4.8138E+01 -2.0376E+01
0000095   3.3635E+01  4.2473E+01 -2.2392E+02
0000096   1.9904E+02  1.4909E+02  6.0851E+01
0000097   3.5494E+01  1.3846E+02 -1.2509E+02
0000098   2.3970E+02 -2.4960E+02 -2.5518E+01
0000099   6.9681E+01  9.2173E+01 -2.6590E+01
0000100   2.5800E+02 -7.7991E+01 -3.7461E+01
0000101   1.3318E+02 -2.3942E+02  8.7036E-01
0000102   4.0262E+02 -3.3740E+00 -2.0726E+01
0000103   3.1842E+02 -3.0941E+02 -3.6413E+01
0000104   2.2475E+02 -1.6861E+02 -2.2321E+01
0000105   4.9957E+02  9.4316E+01 -3.4596E+01
0000106   2.7574E+02 -4.3053E+01 -1.7746E+02
0000107   3.0878E+02  1.6848E+02  2.1569E+01
0000108   1.8771E+02 -7.4674E+01  1.4531E+02
0000109   2.9948E+02  1.0218E+02 -6.6652E+01
0000110   1.8523E+02 -1.9864E+02 -6.5169E+01
0000111   1.2883E+02  1.7689E+02  2.1498E+01
