============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.3718E+02 -1.9512E+02 -5.1677E+01
0000002   2.5139E+02 -6.8235E+01  1.6511E+02
0000004   2.4663E+02  1.4731E+01  1.5995E+00
0000005   2.4516E+02 -8.1555E+01 -1.2697E+02
0000006   1.7803E+02 -3.9637E-01 -1.1068E+02
0000007   1.5943E+02 -1.7738E+02  3.2867E+02
0000008   1.1899E+02  7.2719E+01  1.3074E+02
0000009   9.2508E+01  4.9849E+01  4.6604E+01
0000010   3.1406E+02 -8.5681E+01  1.9614E+01
0000011   2.9546E+02 -7.9663E+01 -1.1767E+02
0000012   2.4442E+02 -9.5552E+01 -1.8118E+02
0000013   1.0342E+02  2.5610E+00 -6.4748E+01
0000014   4.2205E+01  1.2623E+02 -1.5836E+02
0000015   1.7538E+02 -6.4348E+01  1.8963E+01
0000016   3.6541E+02  2.1411E+01 -2.1607E+01
0000017   2.6939E+02  1.5310E+02 -2.2498E+01
0000018   1.5126E+02  1.7246E+01 -7.9786E+01
0000019   3.2215E+02 -1.2311E+02 -2.1830E+02
0000020   2.6289E+02  2.7171E+02 -9.7287E+01
0000021   2.1278E+02  7.8775E+01  1.3468E+02
0000022   3.1796E+02  1.4164E+02  9.5403E+01
0000023   2.3575E+02 -3.7159E+01 -1.2127E+01
0000024   2.9134E+02 -8.6752E+01 -2.6880E+02
0000025   3.4876E+02 -5.6306E+00  4.1701E+01
0000026   1.6479E+02 -1.9764E+02  1.1231E+02
0000027   1.2537E+02  8.0401E+00  4.7795E+01
0000028   9.0863E+01 -2.7950E+02 -3.2980E+01
0000029   3.5290E+02 -7.5472E+01 -8.9410E+01
0000030   2.3551E+02  2.9973E+02 -1.5677E+02
0000031   1.8374E+02  7.9038E+00 -2.7198E+00
0000033   1.5898E+02  2.1104E+01  6.1772E+01
0000034   2.1647E+02 -7.6195E+01  8.8305E+00
0000035   1.5597E+02 -1.0696E+02 -1.3563E+02
0000036   3.3523E+02 -1.2286E+02 -2.0826E+02
0000037   3.6081E+02 -1.3151E+02  1.2550E+02
0000038   2.7890E+02 -7.3437E+01  5.9321E+01
0000039   5.6888E+01 -1.2177E+02 -1.2803E+02
0000040   5.2840E+01  2.5225E+02  7.8892E+01
0000042   2.9827E+02 -4.5451E+01  3.2560E+01
0000043   3.4976E+02 -1.5114E+02 -1.0306E+02
0000044   1.4690E+02 -4.6837E+00 -2.4626E+02
0000046   1.4071E+02  2.2814E+02  1.0454E+02
0000047   1.7977E+02  9.1378E+01 -2.1032E+02
0000048   2.0907E+02 -5.3384E+01 -5.8259E+01
0000049   3.3240E+02  1.8948E+02  6.4519E+01
0000050   2.4532E+02 -6.3477E+01  3.2428E+01
0000051   1.7817E+02  1.3683E+02 -5.1478E+01
0000052   2.5363E+02 -1.9821E+02  2.0007E+02
0000053   2.0547E+02 -1.7758E+01  1.0156E+01
0000054   2.2973E+02  1.6279E+02 -2.2687E+02
0000055   1.0552E+02 -6.8577E+01  4.7531E+01
0000056   2.7243E+02  1.2052E+02  1.7914E+02
0000057   2.3798E+02  1.4492E+02  2.1010E+01
0000059   1.7703E+02  5.4243E+01 -3.4873E+02
0000060   1.1723E+02  7.9597E+01  1.4282E+02
0000061   2.9175E+02  1.5480E+02  2.4328E+02
0000063   2.6301E+01 -3.5878E+00  7.4345E+00
0000064   1.4771E+02  2.1196E+02 -1.9186E+02
0000065   3.0467E+02 -4.2331E+00 -4.5943E+01
0000066   2.3109E+02 -1.5448E+02 -1.6404E+02
0000067   2.3090E+02 -5.7802E+01 -7.2235E+01
0000068   1.3901E+02  9.3553E+01 -3.2973E+00
0000069   2.1591E+02 -5.1403E+01 -1.6118E+01
0000070   1.6784E+02 -2.0507E+02  2.8196E+01
0000071   3.1074E+02  6.0815E+01 -2.1834E+02
0000072   2.7033E+02  6.2474E+01 -3.6938E+01
0000074   4.3932E+02 -1.9967E+01  9.5430E+01
0000075   3.6672E+02  8.1428E+01  4.8123E+01
0000076   3.0307E+02  4.7568E+01  9.3816E+01
0000077   2.0066E+02  2.4357E+02 -4.5401E+01
0000078   1.7302E+02 -9.1061E+01 -9.4279E+01
0000079   4.2679E+02  5.0450E+01  9.5769E+00
0000080   2.9505E+02 -4.4674E+00 -1.9629E+02
0000081   2.3334E+02  9.5766E+01  1.1575E+02
0000082   1.0041E+02 -1.2298E+02  1.2107E+02
0000083   3.3199E+02  1.9732E+02  2.2626E+02
0000084   1.3681E+02 -6.9081E+01 -5.1254E+01
0000085   3.6336E+02 -1.8573E+01 -1.2148E+02
0000086   1.7261E+01  3.0548E+01  8.0521E+01
0000087   1.9790E+02  8.7208E+01 -1.9112E+02
0000088   7.1718E+01 -3.2955E+01  2.2194E+02
0000089   1.9040E+02 -1.0324E+02 -6.0933E+01
0000090   1.3112E+02 -3.5658E+00 -1.9914E+01
0000091   3.3543E+02  1.1639E+01  8.0667E+00
0000092   1.5440E+02 -9.7848E+01  1.5072E+01
0000093   1.5517E+02 -1.5394E+02  7.6324E+01
0000094   2.1305E+02  3.6690E+01 -1.7159E+02
0000095   2.4934E+02 -9.3750E+01 -7.1207E+01
0000096   4.2848E+02 -1.2475E+02  3.2111E+01
0000097   2.5754E+02  9.6301E+01 -3.3498E+01
0000098   3.8224E+01 -4.3670E+00  3.3668E+01
0000099   3.5671E+02 -4.9730E+01  6.9123E+01
0000100   1.4857E+01 -1.2249E+01  8.0039E+01
0000101   1.1145E+02  2.1931E+02 -1.2948E+02
0000102   2.0718E+02 -5.3042E+01 -1.0226E+02
0000103   1.5227E+02  2.5946E+01 -2.7774E+02
0000105   3.7007E+02 -1.8578E+02  5.4587E+01
0000106   2.0027E+02  6.9731E+01 -5.6797E+00
0000108   2.5657E+02  7.0468E+00 -2.5243E+02
0000109   1.2172E+02  1.3903E+02  7.3635E+01
0000110   3.4656E+02  1.2032E+02 -2.5430E+02
0000111   2.0910E+02  1.6419E+02  3.3450E+02
0000112   3.1580E+02 -7.9933E+01 -1.3885E+02
0000113   3.3083E+02  4.6091E+01 -2.1193E+01
0000114   1.5691E+02  9.9142E+01 -6.3681E+01
0000115   1.4014E+02 -1.1512E+02  9.8896E+01
