============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 4000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   3.0328E+02 -1.7421E+02  4.1498E+02
0000002   1.7863E+01  2.6907E+02  7.8654E+00
0000003   4.7197E+02 -1.1857E+02 -1.1412E+02
0000004   1.3946E+02 -4.4642E+01 -1.2162E+02
0000005   2.4915E+02 -8.6387E+01 -1.2372E+01
0000006   2.7791E+02 -1.1925E+01  2.6311E+02
0000007   4.1383E+02  8.8900E+01 -1.6555E+01
0000008   2.5014E+02 -3.1384E+02  2.1259E+02
0000009   3.7519E+02  3.3440E+02  3.8124E+01
0000010   3.8811E+02 -3.5193E+02 -6.8897E+01
0000011   8.0377E+02 -2.3505E+02 -4.8160E+02
0000012   2.6018E+02 -2.4224E+02 -1.0240E+02
0000013   6.0246E+02 -3.9789E+02 -1.3504E+02
0000014   5.8686E+02 -2.7692E+02 -2.1333E+02
0000015   5.5992E+02  7.1395E+02 -2.2378E+02
0000016   4.6525E+02  7.7513E+01 -5.5636E+01
0000017   2.1581E+02 -1.7666E+01  1.4674E+02
0000018   5.4835E+02 -2.9253E+02 -1.2869E+02
0000019   1.5863E+02 -4.4549E+02 -4.8026E+01
0000020   2.7938E+02 -2.4917E+02 -1.7299E+02
0000021   4.0495E+02 -2.5661E+02 -2.5709E+02
0000022   1.9448E+02  2.2292E+02  4.1230E+02
0000023   4.5796E+02  1.2230E+01  1.0005E+02
0000024   1.1594E+02  2.9375E+01  4.4347E+01
0000025   7.1091E+02 -6.5851E+01 -5.1494E+02
0000026   4.2288E+02 -2.4481E+01 -1.8066E+01
0000027   2.1036E+02 -6.0787E+01  2.7828E+02
0000028   5.9162E+02 -3.3569E+02  3.3343E+02
0000029   1.8205E+02 -6.1841E+01  1.9231E+02
0000030   5.3788E+02  1.6538E+02 -1.6130E+00
0000031   7.3030E+02 -1.6469E+02 -2.5760E+02
0000032   4.0238E+02 -2.2357E+02  3.6336E+02
0000033   1.6242E+02  2.8330E+01 -2.6518E+02
0000034   5.5331E+02 -2.2433E+02 -3.8735E+02
0000035   5.7579E+02 -7.0161E+01 -1.9627E+01
0000036   3.1731E+02 -3.6557E+02  2.0713E+02
0000037   4.0565E+02 -2.2985E+01  5.4004E+02
0000039   7.0234E+02 -7.1460E+01 -7.9141E+01
0000040   4.7761E+02  3.2934E+02 -1.0239E+02
0000041   1.2515E+01 -8.0171E+01 -6.8236E+01
0000042   2.7270E+02  7.7459E+01 -2.5199E+02
0000043   3.5069E+02 -1.2905E+02 -3.1994E+02
0000044   5.4482E+02  1.5423E+02 -3.4469E+02
0000045   4.5365E+02  3.0039E+02  2.7646E+02
0000046   6.7811E+02  1.9098E+02 -1.8584E+02
0000047   5.1736E+02 -7.4035E+01 -2.0256E+02
0000048   9.2238E+02  9.3706E+01  3.1858E+01
0000049   1.8791E+02  4.2421E+02 -8.6281E+01
0000050   3.1831E+02  5.5118E+02 -2.0203E+02
0000051   2.4949E+02  6.6173E+01 -1.0627E+02
0000052   3.8387E+02  3.7234E+01  1.7133E+02
0000053   1.9818E+02  5.5751E+01  6.1478E+02
0000054   7.6129E+02  1.4799E+01  2.2271E+02
0000055   4.0797E+02  5.2594E+01 -1.1003E+02
0000056   2.7858E+02  5.7662E+02  3.6959E+02
0000057   1.0657E+02  2.4518E+00  1.2298E+02
0000058   4.5836E+02  3.6588E+02  2.5748E+02
0000059   2.8843E+02 -3.2054E+02 -3.4581E+01
0000060   1.0157E+02 -7.5882E+01  2.8915E+02
0000061   1.7583E+02 -1.6395E+02 -3.9516E+01
0000062   2.7709E+02  2.8934E+02 -6.5067E+01
0000063   2.8928E+02  5.9131E+01  1.6409E+02
0000064   8.8041E+01  1.7919E+02  1.6114E+01
0000065   6.5335E+02 -1.3677E+02  1.4931E+02
0000067   5.2007E+02  8.8825E+00  3.2407E+02
0000068   4.7186E+02  5.2970E+01 -2.4408E+02
0000069   5.4770E+02  3.4207E+02  4.1362E+02
0000070   5.5729E+02  1.4650E+02 -1.6265E+01
0000071   5.5537E+02  1.2164E+00 -2.7556E+02
0000072   6.9893E+02  2.0631E+02 -1.4892E+02
0000073   3.9214E+02  3.1925E+02  3.7920E+02
0000074   3.3783E+02  3.3329E+01 -2.1096E+02
0000075   1.3452E+02 -3.1708E+02  4.1824E+00
0000076   3.6521E+02 -3.3317E+01  4.2832E+02
0000077   5.1146E+02  1.7662E+02 -1.5247E+02
0000078   3.8649E+02 -8.2031E+01 -1.6143E+02
0000079   3.0753E+02 -1.4069E+02  3.3663E+01
0000080   2.1708E+02  1.3338E+01  2.0529E+02
0000081   5.3148E+01 -9.0033E+01 -4.2449E+01
0000082   2.9603E+02  1.0895E+02  1.3228E+02
0000083   5.2431E+02  1.9520E+02  2.0316E+02
0000084   5.0776E+02 -4.1207E+02 -9.2580E+01
0000085   1.0243E+02  4.2372E+01  8.9390E+01
0000086   7.0787E+02  3.2010E+02 -5.0916E+01
0000087   3.9322E+02  1.1575E+01 -1.7254E+02
0000088   2.9023E+02  7.7285E+01  1.9742E+02
0000089   7.2046E+02  4.5348E+02 -1.4077E+02
0000090   3.5084E+02  1.8678E+02 -5.7626E+00
0000091   5.2269E+02  9.6822E+01 -3.1792E+02
0000092   3.9838E+02  3.1106E+02 -1.5440E+02
0000093   3.2113E+02 -8.5505E+01 -1.8779E+02
0000094   3.2319E+02 -2.6387E+02  3.2549E+01
0000095   3.4596E+02  6.7514E+01  1.2830E+02
0000096   6.0492E+02  2.1171E+02  4.4226E+01
0000097   1.7868E+02 -9.5629E+01  7.2910E+01
0000098   2.4881E+02  4.0862E+02 -2.2034E+01
0000099   7.7129E+02 -1.8530E+01  4.1787E+00
0000100   4.0951E+02  9.2171E+01 -2.0378E+02
0000101   6.3347E+02 -3.1037E+02  2.1787E+02
0000102   4.3179E+02 -4.5822E+01 -1.0518E+02
0000104   5.5963E+02 -1.6505E+01  2.7241E+02
0000105   1.4936E+02 -5.8932E+01  2.1442E+02
0000106   2.5719E+02 -3.1726E+02  1.4105E+02
0000107   1.8083E+02 -5.9953E+01 -3.5887E+01
0000108   3.9541E+02 -1.6847E+02  1.3825E+01
0000109   1.6799E+02 -2.5242E+01 -1.6007E+02
