============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.3624E+02  6.4284E+01 -1.8427E+01
0000002   1.5239E+02 -5.0416E+01  6.5780E+01
0000003   5.4239E+01 -1.3823E+02 -1.4076E+02
0000004   2.2383E+02 -6.7295E+01 -1.7264E+02
0000005   3.9054E+02  1.1645E+02  4.4640E+01
0000006   2.6350E+02  1.0067E+01 -1.8865E+02
0000007   3.1847E+02  5.2765E+01 -8.2193E-01
0000008   1.8879E+02 -3.7483E+01 -2.4068E+00
0000009   1.1588E+02  2.7407E+02 -1.7145E+02
0000010   2.2382E+02  1.1427E+02  3.9637E-01
0000011   2.0615E+02 -1.7435E+02 -1.4173E+01
0000012   3.9043E+02  1.1954E+02 -7.5771E+01
0000013   1.8172E+02 -4.0532E+01 -1.8769E+02
0000014   1.3034E+02  9.0789E+01  1.7462E+02
0000015   9.9157E+01 -6.7216E+01 -6.2044E+01
0000016   1.3251E+02  2.3861E+02  1.3235E+01
0000017   8.9774E+01  9.5325E+01  6.5588E+01
0000018   1.5334E+02  1.2163E+01  5.3916E+00
0000019   1.7584E+02  1.1882E+01 -2.1162E+00
0000020   2.7064E+02  1.5313E+02 -2.7478E+01
0000021   1.3946E+02  1.8335E+02 -2.8925E+01
0000022   9.1572E+01 -4.7186E+01  8.5117E+01
0000023   1.2454E+02 -1.0269E+02  8.0646E+01
0000024   3.8039E+02 -2.2683E+01 -1.8441E+02
0000025   1.3643E+02  1.0648E+02 -4.0764E+01
0000026   9.1328E+01  5.5009E+01 -9.8877E+01
0000027   1.1976E+02  7.0706E+01  1.1141E+02
0000028   1.3125E+02  5.5358E+01 -2.8585E+01
0000030   1.1043E+02 -2.3195E+02 -7.9107E+01
0000031   3.1565E+01  8.2487E+01 -3.6081E+01
0000032   1.5332E+02 -1.9223E+02 -5.4955E+01
0000033   2.5077E+02  5.1870E+01 -5.4333E+01
0000034   2.2318E+02 -3.8927E+01  1.6951E+02
0000035   1.7717E+02 -5.8782E+00 -9.1982E+00
0000036   3.4724E+01 -2.2400E+02  9.2034E+01
0000037   1.8611E+02 -9.8276E+01  4.8344E+01
0000038   2.8996E+02 -2.2239E+02  1.2277E+02
0000039   1.2376E+02 -1.9142E+00  4.4288E+01
0000040   1.6857E+02 -2.7122E+02  1.4467E+02
0000041   2.2444E+02 -7.7454E-01 -3.8257E+01
0000043   2.4969E+02  2.2753E+02  9.2567E+01
0000044   1.0552E+02 -7.9367E+01  1.4754E+02
0000045   1.9177E+02  2.2642E+01  1.2359E+02
0000046   2.9386E+02 -7.9505E+01  1.5425E+02
0000047   1.8342E+02  2.1459E+02 -7.7868E+01
0000048   2.0715E+02  4.8531E+01  3.0762E+01
0000049   2.4056E+02 -2.2265E+00  1.0790E+02
0000050   1.7174E+02  1.7903E+01 -4.7300E+01
0000052   2.0791E+02 -2.6164E+02 -7.0927E+01
0000053   1.1216E+02  1.5395E+02 -2.8015E+02
0000054   3.1540E+02 -1.0362E+02  6.6394E+00
0000055   2.7240E+02  1.0138E+01 -6.6003E+01
0000056   2.3139E+02 -4.1542E+00 -2.7171E+00
0000057   2.8750E+02  1.8216E+02  2.4274E+01
0000058   1.1560E+02 -6.1819E+01  2.4434E+02
0000059   1.2814E+02 -3.4637E+01 -1.8582E+02
0000060   1.7825E+02 -9.2835E+01  1.2343E+01
0000061   6.9202E+01  5.8141E+01 -1.1004E+02
0000062   1.3419E+02 -1.5480E+00  8.1402E+01
0000063   2.5353E+02 -1.6743E+01  1.1353E+02
0000064   3.1778E+02 -5.0511E+01 -6.7563E-01
0000065   1.4981E+01 -5.0635E+01 -6.4000E+01
0000066   2.9076E+02 -2.1567E+02 -1.0018E+01
0000067   4.8177E+02  8.4234E+01 -2.2799E+02
0000068   4.6890E+01  9.0242E+01 -6.4231E+01
0000070   2.8596E+02 -5.9766E+01  9.2587E+01
0000071   3.6610E+01 -4.4065E+01 -8.2320E+01
0000072   3.3586E+02  1.0548E+02  5.0464E+01
0000073   3.3646E+02 -8.0882E+01 -7.7032E+01
0000075   1.8167E+02  5.7866E+01  1.0462E+02
0000076   1.7644E+02  3.6566E+02  1.9780E+02
0000077   1.4699E+02 -1.2349E+02  1.0327E+01
0000078   4.3106E+01  1.9933E+01  5.7797E+01
0000079   4.2751E+02  6.0348E+01  1.2182E+02
0000080   1.2919E+02 -1.0020E+02 -2.4912E+02
0000081   2.8716E+02 -1.0272E+02  1.9052E+02
0000082   2.7378E+02  8.9581E+00 -7.6854E+01
0000083   2.4489E+02  2.6018E+00  2.4385E+02
0000084   2.8559E+02  8.7717E+01  8.1316E+01
0000086   3.2787E+02 -2.7986E+02  2.0569E+02
0000087   3.1093E+02 -7.1141E+01 -1.7794E+01
0000088   9.3926E+01 -7.7133E-02 -1.9154E+02
0000089   3.6901E+02 -4.1195E+01  1.7306E+02
0000090   1.2438E+02  1.9522E+02  1.2189E+02
0000091   3.4379E+02 -2.5456E+02 -8.7431E+00
0000092   8.8186E+01  6.3069E+01  8.9109E+01
0000093   2.2630E+02  2.0397E+01  3.8632E+01
0000094   4.3434E+02 -7.7138E+01  2.0240E+02
0000095   2.3806E+02  1.3990E+02  2.7049E+02
0000096   1.2385E+02 -5.0232E+00  1.9523E+01
0000097   1.0183E+02  7.4212E+01  3.6308E+01
0000098   3.7807E+02  4.1618E+01  7.9240E+01
0000099   2.4804E+02  2.4132E+01 -7.1306E+01
0000100   2.0880E+02  1.3296E+02  6.2835E+01
0000101   1.5888E+02  1.5261E+02 -4.5361E+01
0000102   2.1782E+02 -3.6343E+01  7.9274E+01
0000103   1.1434E+02 -1.1663E+02 -8.5380E+01
0000104   4.1700E+01  7.6326E+01  2.0011E+02
0000105   7.7104E+01 -1.4813E+01 -8.4337E+01
0000106   2.0250E+02  6.6667E+01 -3.4105E+00
0000107   1.9162E+02  1.2787E+02  1.4195E+02
0000108   1.8155E+02  3.2972E+01  1.0428E+02
0000109   3.1491E+02  6.6346E+01 -7.3440E+00
0000110   1.1216E+02 -8.1922E+01 -7.9560E+01
0000112   1.1375E+02 -1.2417E+01 -1.3101E+02
0000113   1.7635E+02  8.8814E+00 -9.0681E+01
