============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  F (09)   Ion Mass= 018.9984
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=500000.E-01 A
  Layer # 1 - Density =0007.8700 g/cm3
  Layer # 1 -  100 % of Fe
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.4939E+02 -1.3135E+02 -2.0977E+02
0000002   1.8485E+02  1.2736E+02 -2.3552E+02
0000003   5.0340E+02 -1.7528E+02 -1.7837E+01
0000004   3.0063E+02  1.0797E+02 -4.1370E+00
0000005   3.4341E+02  1.2135E+02 -5.9071E+00
0000006   1.8191E+02 -4.8660E+01 -1.3917E+02
0000007   3.7122E+02 -1.3133E+02 -4.0402E+01
0000008   1.9582E+02 -1.1842E+02  8.9865E+01
0000009   3.8130E+02 -7.3400E+01 -8.3713E+01
0000010   1.4922E+02 -8.5461E+01 -3.3527E+02
0000011   2.9760E+02 -1.0605E+02  1.7327E+02
0000012   8.1074E+01  1.2238E+02  2.8202E+01
0000013   7.2342E+01  9.1906E+01  7.7068E+01
0000014   1.8709E+02 -1.4494E+02  2.8654E+01
0000015   2.1416E+02 -6.3516E+01 -1.9614E+02
0000016   9.5599E+01  1.1409E+02  1.0185E+01
0000017   1.0683E+02 -9.1368E+01  1.1809E+02
0000018   2.8579E+02 -6.3976E+00  5.2531E+01
0000019   1.8001E+02 -5.3883E+01  8.9193E+01
0000021   2.4779E+02 -1.0604E+01 -6.9175E+01
0000022   1.5105E+02  2.0890E+01 -6.1803E+01
0000023   4.1749E+02  3.0136E+02  2.2569E+02
0000024   2.7707E+02  6.7221E+01 -1.2824E+02
0000025   2.0280E+02 -1.9974E+02 -2.1877E+01
0000026   1.4973E+02 -2.4335E+02 -7.7164E+01
0000027   2.3864E+02  2.7979E+01  1.2369E+02
0000028   2.4845E+02 -3.9002E+01 -2.1759E+02
0000029   4.8556E+02 -1.0829E+02  9.6895E+00
0000030   1.4834E+02 -1.5540E+01 -2.8260E+02
0000031   5.5440E+01  3.1654E+02  1.3145E+01
0000032   2.5061E+02 -8.8397E+01 -6.7464E+01
0000034   1.9373E+02  1.2329E+02 -7.6441E+01
0000035   1.0512E+01  1.6022E+01  2.3282E+01
0000036   2.5505E+02 -2.3784E+02 -2.5985E+01
0000037   1.9750E+02 -6.1082E+01 -8.9696E+01
0000038   2.4623E+02 -1.1730E+02 -9.5413E+01
0000039   8.3781E+01 -1.1798E+02 -4.7032E+01
0000040   1.0764E+02  1.3907E+02 -5.8772E+01
0000041   2.9370E+02  3.6407E+01 -1.2403E+02
0000042   2.6530E+02 -2.6274E+02 -4.4267E+01
0000043   1.5750E+02 -1.1989E+02  1.3511E+02
0000044   3.3565E+02 -9.5470E+00  1.3799E+02
0000045   2.0427E+01 -2.6192E+01  7.1268E+01
0000047   2.8857E+01  1.3836E+02 -9.1394E+01
0000048   1.9016E+02  3.7329E+01 -1.4488E+01
0000049   5.6289E+01  5.4439E+01  1.2820E+02
0000050   3.6220E+02  8.4664E+01  2.8525E+01
0000051   4.6457E+02  1.4905E+02  8.5849E+01
0000052   3.2762E+02  6.8676E+01  2.1397E+02
0000053   1.9143E+02  2.7187E+02 -5.4908E+01
0000054   2.4070E+02 -1.4781E+02  9.8643E+01
0000055   4.0427E+01 -1.8162E+01  9.9994E+01
0000056   2.2201E+02  7.3536E+01 -1.5154E+01
0000057   3.3617E+02  3.3445E+01  1.5306E+02
0000058   2.1402E+02 -1.7841E+02 -2.1596E+02
0000059   6.1362E+01  6.3999E+00 -7.2826E+01
0000061   1.6804E+02 -4.0649E+01 -2.7855E+00
0000062   6.9824E+01  9.0705E+01 -7.7844E+01
0000063   2.0520E+02 -7.8625E+01 -1.7794E+02
0000064   5.1430E+01 -2.0184E+02  1.9390E+01
0000065   2.3431E+02  4.4308E+01 -4.7968E+01
0000066   1.0152E+02 -1.6760E+01  3.3456E+01
0000067   2.3520E+02  3.4365E+01  2.7846E+01
0000069   1.8179E+02  9.2761E+01 -2.9215E+01
0000070   1.7419E+02 -1.6369E+01  2.3494E+02
0000071   3.0445E+02  2.3986E+02  1.8856E+02
0000072   7.3011E+01  6.3215E+01  1.3633E+02
0000073   2.5394E+02 -2.1344E+02 -4.6723E+01
0000074   2.8318E+02  8.0798E+01  2.1688E+01
0000075   2.9133E+02 -2.8691E+02 -7.0653E+01
0000076   2.8128E+02  1.8175E+01 -6.6055E+01
0000077   3.2959E+02  7.0435E+01  2.0829E+02
0000078   3.5656E+02 -5.7814E+01 -1.8884E+02
0000079   1.8860E+02  3.7013E+01  8.1630E+01
0000080   2.2367E+02 -6.1583E+01 -1.3372E+02
0000081   2.3408E+02 -5.2839E+01  1.0880E+02
0000082   3.5581E+02  5.5919E+00 -6.6908E+01
0000083   1.0716E+02  1.8579E+02  4.6592E+01
0000084   1.8939E+02  3.6509E+02 -5.9755E+01
0000085   2.8752E+02 -1.2025E+02 -2.5190E+01
0000086   1.3934E+02 -6.4240E+01 -2.9452E+02
0000087   1.1878E+02  2.2677E+02  1.8034E+02
0000088   1.1879E+02  2.7063E+02  4.7539E+01
0000089   1.5608E+02  2.7083E+02  7.7788E+01
0000091   3.4360E+01 -7.2138E+01 -1.6418E+02
0000092   2.9578E+02  5.9428E+01 -8.9988E+01
0000093   5.5114E+01 -1.5326E+01  9.5757E+01
0000094   1.5574E+01 -2.5683E+01  1.6013E+02
0000095   1.6563E+02 -1.4777E+02  1.1799E+02
0000096   3.1331E+02  2.8961E+02 -1.3984E+02
0000097   3.0666E+02  1.5265E+02 -8.8616E+01
0000098   2.6846E+02  2.3379E+02  8.4993E+01
0000099   4.1892E+02 -1.2420E+02  2.7549E+02
0000100   4.1049E+02  1.4153E+02  4.1939E+01
0000101   2.4970E+02  1.0155E+02 -7.7268E+00
0000102   1.6000E+02  4.8322E+01  8.8391E+01
0000104   8.4013E+01  1.4887E+02 -3.4361E+01
0000105   2.9939E+02  1.6691E+02 -1.2952E+02
0000106   2.1974E+02  2.5134E+02  4.1298E+01
0000107   3.8958E+02 -4.7401E+01 -1.6335E+02
0000108   2.9697E+02  3.2406E+01 -1.6543E+02
0000109   4.5755E+01  9.8687E+01 -6.0648E+01
0000110   1.2126E+02 -3.3241E+02 -1.2203E+02
0000111   2.4548E+02  6.2512E+00 -7.0075E+01
0000112   2.9226E+02 -2.5913E+01  9.3169E+01
0000113   4.4136E+02  3.1980E+00  7.3716E+01
